"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1274.3,0.3,0.3,0.1,5508.5,146.7,19.2,1.1,0,36.2,23.8,0.2,4.7,0,0.6,0,0.3,0.1,0.4,6.1,0.1,16.6,124.5,0,433,1.2,0,0,0,1.8,18.5,33.5,4.8,0,18.8,0,9874.7,0,0,107.7,19.9,0,106.4,797.2,0,18581.7
"DOM_05T06",7.8,8.5,0.3,3.4,16.6,3.2,0.3,6.8,762.1,305,9.1,17.4,108.8,3.9,5.1,2,4.5,6.2,2.8,2.5,194.2,3.1,13.7,7.8,17.9,0.5,1,0.1,1.5,5.5,3.6,5.8,5.1,5.8,12.5,0,16.7,0,0.4,11.1,2.9,0,0,0.8,0,1586.2
"DOM_07T08",8.9,0.3,16.7,0.6,4.3,1.4,0.2,5.7,1.7,252,1.5,239.3,344.1,6.9,6.2,2,6.4,0.6,2.1,15.4,4.9,156.7,5.4,2.1,0.1,0,0,0,0.1,12,1.4,8.9,0.5,0.1,1.9,0,19.6,0,0,10.1,2.5,0,0,122.5,0,1265.3
"DOM_09",170.7,53.5,36,22.6,19,0,0.6,6.8,4.4,15.4,13.2,7.2,7.3,0.6,0,0,12.3,0.1,0.1,4.8,32.3,104.9,0.2,3.8,0,0,0,0,0.1,0,3.6,18.8,5.3,0.1,0.2,0,0,0,41.7,0,0.4,0,0,73.5,0,659.5
"DOM_10T12",1289.7,0.1,0.2,0.1,3388.1,62.2,2.6,2.4,0,37.8,6,0.2,3.2,0,0,0,0.3,0,6.3,0.6,0.1,0,247.9,0.7,2188.5,6.5,0,0,0,11.3,31.9,116.2,24.3,0,358.6,0,18570.2,0,0,0,10.4,0,495,1976.5,0,28837.7
"DOM_13T15",44.9,0.5,1,0.2,18.7,3112.5,0.6,37.9,0.3,97.2,145.2,35,9,24.5,140,9.9,25.6,85,34.2,368.4,0.1,10.4,150.3,3.7,71.3,3.6,0.1,0,0,0.2,14.3,20.2,6.2,4.9,71.7,0,2517.3,0,0,20.8,51.2,0,300,9972,0,17409.1
"DOM_16",9.8,0.5,1,0.2,4.6,2.2,177.4,38.2,0.1,1.6,1.8,6.4,5.5,11.1,2.6,2.9,7.5,5.6,21.4,387.2,0.5,268.2,29.4,0.8,3.6,2.8,0,0,0,0,9.2,2.8,4.4,0.1,19,0,36.2,0,0,0,0.8,0,10.6,192.1,0,1268
"DOM_17T18",29.2,0.8,5.6,0.3,550,79.4,15.4,2548,1.6,213.9,59.9,114.9,49.6,81.3,366.9,48.1,52.6,26.1,20.5,143.6,6.4,58.9,631.7,49.2,347.1,991.5,41.9,21,687.9,20.4,257.5,710.7,276.3,122.5,281.9,0,762,0,0,0,6.7,0,42.8,1716.7,0,11440.8
"DOM_19",1149.9,32.4,102.6,18.8,576.5,434.4,47.8,350.8,1108.2,9709.5,229.5,953.9,2385.1,433.3,786.7,131.9,350.4,118.8,130.2,219.8,1264.3,809.1,1299.9,7075.3,283.2,43.7,20.4,9.4,74,174.2,398.7,647,58.5,223,325.7,0,2309.5,0,0,0,188.3,0,111.6,12941.5,0,47527.8
"DOM_20T21",928.3,14.1,33.1,5,394.7,3025.8,75.6,877.8,100.2,27925.4,5288.4,853,1751,1059.5,9107.3,402,248.1,393.2,262.3,555.4,191.9,944.7,325.5,15.7,271.1,66.9,0.3,0.1,16.3,4.4,195.5,182.3,276.3,1148.2,350.5,0,2539.5,0,721.7,215.5,175.7,0,97.3,38278.2,0,99317.8
"DOM_22",87.7,4.1,8.7,1.9,583.3,142.5,21.1,158.3,5.8,206.5,949.4,46,209.3,179.4,1935.4,252,475.3,543.5,169.5,333.5,61.8,510.7,392.6,78.6,338.3,13.7,1.5,0.5,0.8,2.3,58.3,105.9,45.9,33.5,66.3,0,924.1,0,0,0,23.5,0,0,8705,0,17676.3
"DOM_23",2.8,1.9,18.7,1.6,160.4,47.1,0.8,0.8,1.5,162.8,4.3,1608.5,290.4,54.1,3600.4,39.8,56.3,112.7,59.5,85.4,25.6,4167.3,117.4,0.1,62.5,3,0,0,0,0.3,28,37,64.5,30.3,36.7,0,247.8,0,0,0,2.7,0,0,2162.1,0,13294.8
