"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",8542.7,9.5,14.7,3.7,74802.2,1815.5,1593.1,1570.6,4542.6,161.3,695.8,97.1,402.2,9,0.8,1.4,1.9,22.6,5.8,21.3,18.6,485,1124,10.8,2215.6,1.2,14.5,2.5,32.3,57.5,109.1,509.7,405.5,214,235.7,0,44994.5,0,3181.7,6449.9,585,0,17.6,36755,0,191733.5
"DOM_05T06",23.8,2654,82.5,146.9,472.6,73.9,19.4,310.2,50856.1,897.9,47,300.1,766.9,203.4,1.1,13.2,79.5,191.9,18.2,23.3,4516.8,475.7,271.6,152.4,7.4,1.7,35,4.7,57.1,119.3,96.5,135,16.4,185.5,159.9,0,154.1,0,15.3,7523.6,522.1,0,0.2,13049.2,0,84681.4
"DOM_07T08",183.8,110.4,928.5,16.7,163.1,7,1.1,11.1,75,1370.8,20.1,2158.6,7293,18.1,2.2,68.5,14.1,66.7,10.9,32.5,36.2,2747.5,69.1,23.9,6,0.3,0.9,0.4,9.9,37,17.9,111.9,9.2,10.1,28.3,0,143,0,4.6,196.4,169.1,0,0.1,33955.3,0,50129.3
"DOM_09",338.7,2381.6,531.9,136,83.1,0,2.5,19.3,56,23.4,27.7,14.7,5.8,0.7,0,0,15.5,0.6,0.1,6.4,125.9,449.7,0.6,13.2,0.1,0,0,0,0.1,0,10.3,49.4,15.3,0.4,0.4,0,0,0,787.9,0,1.1,0,0,249.2,0,5347.5
"DOM_10T12",6027.2,96.9,59.9,4.8,36166.6,990.5,41,443.5,1351.3,3960.8,690.2,164.1,147.3,152.4,50.6,140.2,95.1,167.4,42.2,160.8,95.5,396.3,1463.5,144.9,17693.2,26.7,50.4,24.7,123.7,46.1,268.4,1381.1,1490.4,1133.5,616.5,0,143271,0.1,2239.7,599.1,168.3,0,54.5,38841.3,0,261081.9
"DOM_13T15",241.8,39.7,17.4,6,209.4,14002.1,2.8,123,24.1,137.7,191.2,18,9.1,83.4,7.6,12.2,43.6,656.5,91.3,497.7,153.8,281.4,873.5,129.1,161.2,38.9,17.1,5.8,138,9.8,166.3,393.2,161.7,466.4,381.3,0,42633.2,0,303.7,309.2,38.3,0,31.8,4199.3,0,67307.6
"DOM_16",292.2,0.9,19.8,4.9,243.1,16.2,1528.5,156.7,2,34.2,6,20.6,12.3,115.7,1.9,4.5,186.6,223.3,70.6,2519.6,155.7,2239.7,346.2,47.4,6.3,48.3,3.8,1.8,33,320.8,104,116.9,17.6,32.4,170.4,0,894.5,0,32.3,86.6,13.2,0,2.1,1792.1,0,11924.7
"DOM_17T18",194.4,16.6,89.8,3.3,3210.1,691.4,246.6,5826.2,57.6,1071.3,744.5,735.3,51.8,536.6,677.7,177.7,102,676.3,39.6,374.9,222.3,229.4,2352.5,349.4,363.7,1709.8,526.5,488.7,1253.7,106.7,2008.3,1652.8,663.3,620.9,922,0,4827.2,0,107.3,248.6,16.5,0,5.5,6457.4,0,40656.3
"DOM_19",6101.9,683.2,1864.5,95.1,3385.7,429.8,117.7,700.7,39215.2,10715.2,1331.7,1674.5,1947,275.9,86.8,422.6,237.1,835.7,139.4,307,2039.8,3689.6,2515,26475.5,592.4,39.5,54.7,46.4,565.7,177.7,970.6,2065.9,246.9,670.4,607.1,0,27423.4,0,57.2,51.5,75.2,0,14.7,8825.3,0,147771.4
"DOM_20T21",16570.5,924.2,468.8,29.4,2497.1,2546.7,397,2528.5,5675,29995.6,7155.7,1671.7,1251.9,1225.8,238.8,1317.3,254.3,1361.8,228.8,1246.4,278.7,3115.1,1302.8,793.7,121.3,98.2,84.4,22.7,217.7,188.5,611.6,680.4,406.9,2324.2,646.4,0,31582.7,0,8917.8,1996.3,74.4,0,11,10552.1,0,141612.4
"DOM_22",312.5,50.2,262.4,19.1,4482.2,461.2,70.1,618.5,53.6,1505.7,5162.7,804.5,230.8,323.6,553.3,824.6,1023.6,7442.2,300.3,1223.2,162.3,3988.9,1708.9,2516.5,124.5,11.1,14.7,10,148.5,89.3,480.6,380.1,100.1,352.1,250.4,0,5129.8,0,86.1,661.5,59.1,0,1.1,2946.5,0,44946.6
