"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",5464,21.3,0,3.9,18870.5,980.1,1973.8,891.9,0,140.6,199.5,2,0,8.3,2.4,0,0,0,3.1,190,4.7,240.5,414,12.9,1562.2,3.3,0.7,0.8,1.7,6.6,20.8,57.6,71,31.1,93.4,0,28775.4,0,0,317.3,31.2,0,38.7,4177,0,64612.3
"DOM_05T06",0,3789.5,95.8,262.9,234.7,144,23.1,205,5819.9,369,26.9,151.6,1471.7,36.6,16.8,0,0,0,0,2.8,2135.9,0,125.9,25,9.4,1,2.4,0.4,4.7,3.3,11.3,0,0,59.6,72.5,0,0,0,0,87.7,151.1,0,0,24533.9,0,39874.4
"DOM_07T08",0,0,1610.4,206.5,256.9,0,0,0,0,2322.4,5.5,1928.2,1708,160.5,16.1,0,31.6,0,0.5,0.6,112.5,0,276.5,0.4,0,0.1,2.1,0.7,0.3,97.4,21.4,0,20.9,3.8,14.7,0,0,0,0,0,-4.1,0,0,6625.3,0,15418.6
"DOM_09",329.7,1804,151.6,173.8,29.1,0,1.9,11,26,3.7,30.7,1.4,2.1,0.4,0,0,11.3,0.1,0.1,4.1,24.8,290,0.2,5.6,0.1,0,0,0,0.1,0,1.4,9.2,5.4,0.2,0.1,0,0,0,400.4,0,0.1,0,0,20.7,0,3339.2
"DOM_10T12",2524.1,0,0,0.6,7381.3,231,4.7,31,0,122.2,13,1.2,0,1.9,3.3,0.7,0,0,0,8.9,7.8,40.7,299.1,17.2,5764.6,6.3,1.8,0.9,13.2,3.9,12.4,119,0,122.8,497.5,0,41543.4,0,0,0,23.4,0,166.8,9262.4,0,68226.8
"DOM_13T15",54.6,4.6,6.8,13.6,14.6,8349,15.1,41,0,36.1,203,2.7,0,25.6,44.1,9.3,19.7,58.7,21.2,255.4,21.3,78.6,320.6,82.4,171,5,15,2.3,9.8,4.1,37.5,157,57.3,184.2,856.7,0,7715.2,0,0,23.9,40,0,119.7,9633.2,0,28709.8
"DOM_16",45.2,0,0,2.6,31.6,35.7,667.6,97,0,13.6,49.9,7.1,0,35.8,37.1,12.5,32.8,28.1,17.8,648,2.9,1661.3,65.6,11.4,28.1,5.6,2.5,0.8,0.7,32.3,7.8,7.9,13.6,2.3,117.2,0,355.8,0,0,0,6.8,0,5.9,3335.7,0,7426.5
"DOM_17T18",54.4,19.1,8,1.5,700.8,182,32.5,2276.8,0,86.4,176.6,14.5,3.3,35.5,142.5,33.4,63.1,22.7,10.9,81.2,39,94.2,350.8,50.5,167.3,1286.7,46.8,13.8,191,11.6,51.4,100.2,159.9,45.8,279.8,0,1241.5,0,0,0,6.2,0,16,3392.5,0,11490.2
"DOM_19",3515.2,1830.4,1036.7,214.9,998.1,759.7,134.9,328.7,7808.1,1593.3,529.1,169.3,429.6,284.5,412.4,153.4,376.6,133.4,262.9,270.6,737.3,4051.9,2256,7676.9,738.4,147.8,178.6,32.7,485.7,118.3,242.9,680.4,372.4,218.2,1633.5,0,2465.8,0,0,0,22.8,0,40,2634.1,0,45975.4
"DOM_20T21",781.2,165,76.9,11.2,242.6,1032.2,64.5,279.6,517.6,1413.5,2299.9,29.5,71.4,117.1,337.2,96.9,109.2,69.6,60.3,136.2,37.6,369.7,129.3,31.4,42,53,2.6,0.9,11.8,12.1,29.1,60.5,53.8,635.4,260.9,0,2975.5,0,0,0,16.4,0,33.8,4886.9,0,17554.2
"DOM_22",94.9,0,0,11.3,521.3,306.9,30.8,134.8,47.9,114.3,1743.3,15.7,22.9,114.9,633.4,176,325.2,308.8,154.7,214.2,18.7,1207.1,335.2,136.7,126.7,26.8,33.1,2.6,22.7,9.9,22.2,27.8,21.7,29,319.3,0,4775.2,0,0,0,15.5,0,0,3119.1,0,15220.8
"DOM_23",0,0,0,6.1,98.1,1.6,20.4,0,0,29.4,76.9,120.9,0,53.5,250.6,37.1,60.9,45.8,17.2,35,9.1,3804.3,67.4,6.8,44.3,2.6,4.6,0.5,1.7,13.3,5.9,13.4,16.1,9.1,47.7,0,508.9,0,0,9.9,1.4,0,0,956.2,0,6376.7
"DOM_24",0,0,0,15.8,2.8,1.9,0.2,8.1,0,0,0,6.1,208.1,789.1,200.8,175.7,606.4,174,190.5,161.6,6.9,1153.1,25.5,0.1,0,0.8,1.2,0,0,0.4,1.1,0,0,0.5,62.5,0,0,0,0,0,13.9,0,0,5520.7,0,9328
"DOM_25",78.8,0,34.4,14,185.9,78.6,38.1,28.7,54.5,33.8,145.9,10.5,75.6,728.9,367.8,129.2,716.2,220.8,149.1,145.8,30.6,1678.3,118.3,36.9,50.7,9.8,7.9,1.9,11,12.1,15.6,40.9,18,6.7,181.4,0,845,0,0,1098.3,40.5,0,0,1278.3,0,8718.9
"DOM_26",0,4.8,0,2,3.3,6.3,1,5.7,0,2.2,8.8,1,0,6.4,2267,54.5,73.4,28.2,20.4,16.7,3.7,60.9,52,9.8,12.2,17.5,131,12.2,28.5,1,11.9,22.1,13.1,26.9,277.7,0,2097.6,0,0,3531.1,61.5,0,34.8,5327.3,0,14234.5
"DOM_27",0,23.4,6.9,1.6,6.8,0,1.6,3.8,11,3.7,16.1,0.7,8.4,24.2,469.7,411.7,313.3,134.1,56.9,30.3,17.2,490.4,45.5,21.6,10.3,2.5,33.3,1.8,4,3.8,3.7,11.2,9.3,4.4,435.3,0,293.8,0,0,167.3,9.4,0,10.6,1779.6,0,4879.1
"DOM_28",40.3,102.9,32.4,17,35.5,37.3,4.2,16.1,16.6,8.8,57.7,9,7.6,34.2,65.7,30,344.2,99.8,49.4,24.6,12.2,162.5,50.9,15,0.7,4.3,5.9,1.1,6.4,1.1,6.3,25.3,5.2,2.7,67.5,0,209.7,0,0,4726.1,130.6,0,0,2414.3,0,8880.9
"DOM_29",0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4341.6,121.7,22.3,35,0,1258.2,14.6,0,15,20.4,3,5.3,8.3,42.4,0,0,11.7,175.4,0,4478.3,0,0,5060.7,327,0,14.7,1132.5,0,17101.1
"DOM_30",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.7,0.1,0,0,6.9,21.4,0,0.1,0.1,0,0,0.1,1,26.1,0,0.1,25.4,0,705,0,0,1677.1,42.3,0,0,1293.9,0,4248.4
"DOM_31T33",12.8,16,2.8,1.7,17.4,39.6,3.4,10.8,5.9,3.6,10.4,1.3,3.8,9.4,47.9,8.4,26.5,15.3,1.3,128.3,5.8,108.7,33.4,19.6,18.7,6,8.4,1,16.6,7,7,19.3,30,54.4,87.5,0,1083.4,0,6.6,1823.4,33.3,0,89.1,2778.3,0,6604.2
"DOM_35T39",269.8,470.8,252.4,23.9,374.6,388.3,46.5,243.2,236.7,183.5,285.2,42.8,194.3,122.6,227.2,48.3,152.9,61.4,49.6,66.1,499.3,221.7,356.5,173.7,386,61.2,85.8,8.4,125.6,110.2,42.3,210.3,289.3,134.1,493.8,0,3755.7,88.7,729.7,0,4.3,0,0,0,0,11516.8
