"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",5588.1,46.1,22,5.8,16429.1,232,2166,773.5,21.7,369.5,343.8,11.1,41.1,7.5,18,5.7,6.5,9.5,8.4,218.4,44.2,110,333.7,34.3,658.7,2.4,1.8,2.8,8.2,11.9,42,127.6,49.3,20.6,43.9,0,4608.4,0.7,95.6,1474.8,291.1,0,121.7,4002.8,0,38410.1
"DOM_05T06",41.2,2677.9,9.5,163.5,82.5,7.3,3.6,35.9,12851.5,760.7,78.8,70.5,188.9,6.2,9.2,5,6.2,20.6,5.3,10,1457.6,12.5,55.1,53.9,55.5,1.1,10.5,0.7,10.3,18.4,13,21.7,16.1,14.3,63.1,0,34.4,0,0.7,4334.8,932.2,0,0,26706.7,0,50847.2
"DOM_07T08",67.3,128.7,462,39.6,32,6.5,3.5,43.7,212.4,952,20.8,1286.2,1561.2,42.7,21.6,12.5,14.6,3.4,7.7,93.4,42.5,796.1,30.3,30.6,1.4,0.1,0.4,0.3,1.5,22,5.9,41.8,1.9,0.3,4.1,0,3.2,0,0.1,0.6,0.8,0,0,295.6,0,6291.3
"DOM_09",225.1,2724.2,124,171.1,17.9,0,1.4,6.3,13.7,7,21.2,4.7,1.5,0.2,0,0,2.7,0.1,0,3.2,34.3,64.9,0.1,4.2,0,0,0,0,0.1,0,2.2,10.8,2.5,0.1,0,0,0,0,14.4,0,0.2,0,0,33.1,0,3491.1
"DOM_10T12",2829.8,5.6,1.8,1.3,9449.5,50.2,8.9,51.7,24.6,309.9,26,9.8,2.1,2.2,8.4,1.7,2.4,2.1,2.1,18,16.4,26.3,411.1,40.9,3119.3,4.4,3.3,4.2,26.7,10.8,37.5,311,103.4,120.8,333.9,0,9037.7,1.2,45.4,90.5,49.8,0,550.5,20340.8,0,47494.1
"DOM_13T15",54.3,92.3,10.2,11.1,23.5,1494,10.6,23.9,7.6,36.9,100.6,11.6,3.8,7.6,48.3,7.6,8.3,41.9,29.1,134.1,17.6,31.7,131.3,66.3,53,13,13.4,4.4,63.4,4.5,47,148.9,20.8,66.6,93.9,0,916,0.3,8.7,5.9,13.3,0,362.1,2607.9,0,6847.5
"DOM_16",22.8,9.7,3.2,0.8,5.3,1.9,173.5,23,1.6,9.5,11.6,7.7,0.9,4.4,9.2,2.5,2.5,7.7,5.4,163.7,5.4,118.6,11.5,4.4,3.3,0.7,0.8,0.6,1.1,11.6,3.4,3.1,2.1,0.3,5.5,0,33.5,0,0.3,16.4,10.7,0,18.8,4137.9,0,4856.9
"DOM_17T18",92,32,20.2,2.7,529.1,60.1,79.9,1987.7,22.5,191.7,217.7,86.9,10.9,24,194.1,36.2,27.2,40.6,3.7,117.6,36.6,38.3,324.1,86.9,96.9,153.2,79.6,56.9,299.5,24.9,121.9,198.4,124.3,34.6,83,0,658.8,0,13.2,1140.4,158.1,0,52.4,993.8,0,8552.5
"DOM_19",1136.6,1290.2,349.9,123.4,338.9,79.5,60.7,102.5,2396.1,1888.4,217.3,335.8,409.8,63.6,187.1,55,53.2,67,21.5,129.3,644.6,529,690.3,3536.2,133.1,14.1,107.9,46.4,261.1,86.9,156.8,464.3,100.4,55.7,145.3,0,2536.6,0,11.3,0.8,39.5,0,201.9,10678.6,0,29746.7
"DOM_20T21",477.3,235.5,53.5,14.8,228.7,204.5,65.4,189.6,362.1,2828.9,2090.5,133.6,135.5,62,347,80.2,36.7,84.2,32.7,146.7,51.6,115.4,82.5,42.2,41.3,8.1,4,3.1,16.4,18.3,41.4,65.3,28.7,181.4,65.1,0,320.7,0.1,268.6,19.3,14.9,0,93.8,13045.4,0,22337
"DOM_22",107.4,241.4,55.3,22,585.8,97.4,46.5,132.6,49.6,345.4,2358.1,106.2,62.2,86.6,971.8,212,155.3,521.5,56.9,335.2,41.7,532.6,337,187.4,70.9,6.7,67.8,12.6,41.9,22.6,52.1,64.3,19.8,24.8,43,0,994.1,0,2,8.3,19.9,0,0.6,6580.8,0,15679.7
"DOM_23",52.1,117.9,82.9,15.8,144.2,15.6,40.9,11.1,17,107.1,140,1067.5,95.9,54.1,507.3,59.9,39.1,103.1,24.7,73.7,31.6,2214.5,90.6,40.1,38.3,1.4,12.5,3,15.3,38.6,20,41.1,19.4,10.4,19.3,0,147,0,0.3,8.7,5.7,0,0.1,1803.7,0,7331.6
"DOM_24",9.3,307,11.1,46.3,12.1,1.1,4.4,12.9,10,20.1,83.1,61.1,1175.4,882.1,447.7,304.4,428,437.8,141.4,373.7,40.1,767.1,30.1,16,0.2,0.2,3.8,0.3,0.8,1.3,2.7,5,1.6,0.6,4.6,0,10.1,0,0,10.3,7.7,0,0.1,7249.4,0,12921.1
"DOM_25",53.5,321.4,27,17.1,124.8,16.5,34.1,17.9,33.8,66.6,118.3,42.4,127.2,321.6,334.3,93,208.1,223.8,64.9,140.5,35.7,436.1,70.5,46.5,17.2,1.5,9.9,5.6,12.2,16.9,22.8,57.8,9.8,3.5,15.7,0,129.3,0,0.5,362,49.6,0,0.3,3575.2,0,7265.5
"DOM_26",19.6,96.6,11.8,10.4,23.5,8.9,5.9,25.7,16.7,37.5,88.8,17,7.6,27.8,12830.5,246.5,128.3,181.1,34.3,118.9,44.2,117.3,169.5,75.9,28.3,23.9,810,182.9,156.5,9.3,92.9,210.3,50.5,68.4,95.4,0,443.9,0.1,61.1,1843.5,413.6,0,83.2,53686.2,0,72604.2
"DOM_27",9.7,50.2,5.7,3,9.9,3.5,2.4,4.1,5.6,13.7,19.2,6.8,18.5,16.6,637.1,308.4,69.2,104.9,28.5,32.4,46.5,154.9,41.1,32.9,7.1,1.9,61.3,9.6,9.3,7.4,12.1,24.9,6.4,3.4,17.4,0,42.6,0,1.2,42.4,15,0,20,6822.2,0,8729
"DOM_28",104,571.9,77.6,51.2,46.6,24.4,15.1,36.2,49.1,48.4,78.9,48.8,66.4,51.5,258.4,56.2,380.6,216.4,73,71.5,50,170.8,78,62,5.9,2.3,21,8,18.7,7.8,21.9,119.8,11.1,4.3,16.9,0,90.8,0,5.5,287.7,67.6,0,0.8,5808.4,0,9185.3
"DOM_29",17.2,26.9,7.5,4.3,7.7,2.7,3.5,4.5,3.9,9.5,32.7,7.2,2.5,7.5,36.7,18.2,30.7,1398.3,5.9,17.9,7.9,17.8,160,88.5,3.7,1,7.5,2.3,9.7,3.3,13.2,30.4,2.6,1.8,7.4,0,3002.4,0,4.2,2957.5,321.8,0,45.8,1443.1,0,9777.3
"DOM_30",46.1,40.7,0.5,0.1,3.3,0.3,0.2,0.3,1.8,0.5,0.7,0.3,0.6,2,3.3,5.3,11.6,4.5,552.2,0.8,0.2,16,8.6,368.6,0.4,0.1,0.2,0.1,0.2,0.3,15.2,283.2,0.2,0.1,1,0,325.3,0,15.5,845.7,91.3,0,0.2,1446.1,0,4093.6
"DOM_31T33",73.8,161.8,13.5,9.8,57.1,14.1,9.3,23.1,24,39.5,36.3,22.4,58.4,16.9,137.8,19.8,28.3,31.2,13.6,96.3,40.9,46.1,35.9,115.4,15.5,3.6,44.9,6.7,25.8,36.3,15.7,43.2,12.5,20.7,20.2,0,1345.8,0,6,509.8,18.6,0,294,4531.3,0,8075.9
"DOM_35T39",264.6,977.3,181.8,44.6,401.2,128.3,66.8,264,246.1,591.9,371.2,264.9,527.9,93.5,328.9,55,69.8,97.9,24,100.6,1459.5,104.3,377.5,322.1,257.5,22,161.7,40.5,233.5,279.3,112.8,510.6,255.7,116.5,235.2,0,4167.6,1.1,164.7,3.9,8.6,0,0,32.8,0,13968
"DOM_41T43",3.4,3.7,1,0.3,7.5,1.7,0.6,1.1,2.6,3.3,2.8,2.7,1.2,0.7,9.3,0.7,0.8,1.3,0.3,1.4,1.8,13.9,3.6,6.1,2.3,0.1,1.7,0.3,1.9,3.1,1.1,3.8,0.8,0.5,1.1,0,1898.7,0,1.1,17802.8,0.4,0,2.1,68.7,0,19862.6
"DOM_45T47",997.1,520,112.4,45.8,3454.8,423.4,204.9,321.3,714.7,919.6,667.7,260.5,365.6,199.2,3473.4,304.7,273.8,446.5,167.8,324.3,282.2,657.5,3926.4,783.8,715.8,129,684.3,280.4,325.5,75.1,313.5,345.1,90.4,129.2,333.2,0,3701.4,0.8,121,4009.2,225.6,0,221.2,11046.6,0,42594.8
"DOM_49T53",222.2,659,122.1,54.1,454.3,88.1,60.7,116.7,263.7,304.3,199.5,154.5,143.6,62,515.3,62.7,67,111.1,32.7,105.3,84.9,163.9,1040.9,3622.9,73.2,30.4,161.4,57.3,357.8,27.2,169.6,314,69.6,28.6,83.6,0,3122.1,0.1,261.1,1280.2,-171.4,0,1081.8,10930.8,0,26588.9
"DOM_55T56",52.5,53.2,8.5,17.8,50.8,15.8,10.2,17.7,8.5,32.3,39.4,17.8,15.2,16.4,51.1,9.8,15.2,19.2,12.2,27.9,44.2,62.2,247.7,329.7,108.9,16.9,39.8,58.2,283.6,94.8,261.9,243,115.5,134.2,118.3,0,5949.7,0.9,120.8,0.1,0,0,4557.9,0,0,13279.8
"DOM_58T60",7.6,13,1.6,0.2,39.9,7.2,3.3,26.7,8.6,28.1,14.5,5.8,3,4,46.2,5,5.1,6.9,3.8,13.7,14.3,16.8,152.9,53.3,27.8,651.1,451.3,62.4,113.9,18.2,173.5,86.1,60.1,11.1,316.1,0,232.8,5,237.8,18.3,0,0,57.6,222.6,0,3227.2
