"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",12764.5,335.6,134.5,5.4,22300.7,136,1324,49.9,4.6,309.4,186.2,10.5,12,19.3,2.9,1.6,4.2,3.9,2.1,17.6,104.2,1297.2,1585.8,200,2741.5,26.6,35,35.2,49.2,186.5,782.2,452.8,326.7,224.3,256.6,0,10592.1,0.6,1142.3,3231.4,143.8,0,340,11012.8,0,72391.6
"DOM_05T06",138.8,4195.5,1014.2,665,82.6,3,10.2,55.1,3696.8,255,27.4,220.8,475.6,24,2.5,3.4,8.4,9.5,4.9,5.5,5737,1407.4,204.8,261.4,100.3,10.4,35.4,12.1,14.8,469.5,204.5,125.9,108.7,88.7,139.7,0,1792.3,1.2,397.2,3264.4,204,0,12,37138.4,0,62628.3
"DOM_07T08",87.2,538.9,5535,75.3,88.4,5,15.5,24.7,16.1,192.8,16.6,854.2,15369,31.5,5.3,4.6,12.6,10.7,6,10.9,229,1885.5,270.6,270.8,62.9,19.7,33.1,30.5,31.1,208.9,186.6,89.2,81.3,54.7,69.7,0,590.1,1.6,205.1,871.8,-221.7,0,71.3,43430.1,0,71372.1
"DOM_09",19.2,5273.4,2086.3,1682.8,27.6,1.6,5.5,7.7,5.2,8.3,4.8,9.5,23.6,8.5,1.7,1.4,3.5,2.8,2,2.1,41.7,154.8,117.3,237.6,11.9,5,10.6,13.9,9.4,42.6,119,26.3,13.8,11.6,14.8,0,109.6,3.6,858.2,251,-0.7,0,6.6,208.5,0,11444.7
"DOM_10T12",5420.5,47,56.1,5.9,6937.8,40.9,32.8,65.1,24.9,323.7,28.7,34.9,57.4,30.5,7.2,5.8,14.6,10.1,11.9,19.5,145.4,535.4,988.1,115.2,7762.2,31.2,23.4,27.5,42,83.6,411.8,691.5,535.2,779.7,978.8,0,31201.1,0,52.5,233.1,49.6,0,954.9,16551.2,0,75368.6
"DOM_13T15",59.3,41,45.7,2.3,51.3,252.1,33.5,27.8,6.2,44.5,59.2,20.7,21.4,31.8,5.8,6.5,13.3,31,13,82.9,25.3,348.9,260.4,41.3,44.5,9.2,7.8,6.7,5,10.5,75.5,89.2,48.1,74.1,181.4,0,1517.9,0,8.4,57.6,6.3,0,98.7,781.9,0,4547.9
"DOM_16",72.4,188.4,134.9,8.2,43.5,3.1,1349.8,101.3,6,22.6,26,65,17.7,70.2,4.7,7.2,19.1,21.1,20.6,268.1,28.7,6064.4,178.6,54.7,42.7,15.8,4.5,4.8,3.6,146.7,154.1,38.5,55.3,19.4,121.3,0,213.7,0,5.7,168.1,-8.2,0,36.9,755.3,0,10554.8
"DOM_17T18",130.4,89,97.1,11.4,422.3,26.2,71.7,1773.5,18.9,145.4,89.9,125.9,64.9,70.7,23,18.7,35.5,25.8,12.6,39.8,171.5,694,818.4,278.2,204.8,472,113.3,177.5,301.2,93.9,832.3,329.4,466.1,200.2,276.4,0,2397.8,0,48,223.6,2.9,0,132.3,1433.9,0,12960.4
"DOM_19",530.7,314,516.5,64.3,121.8,8.5,35.1,38.7,296,233.7,31,159.9,173.3,54.6,6.2,9.3,21.1,11.7,12.2,15.9,687.7,1656.4,573,2199,100,21.8,51.7,51.5,109.9,148.5,407.3,283.4,148.1,109.4,162.5,0,3436.1,0,9.7,49.7,8.5,0,118.9,927.3,0,13915.1
"DOM_20T21",662.1,220.2,248,22.3,185.7,49.9,84.5,160.2,110.3,1051.5,601.9,156.7,188.6,120.7,22.2,30.3,38.7,35.7,26.6,39.6,212.6,1080.3,296.6,124.2,79.7,36.4,30.3,32.9,30.3,152.8,354.4,133.9,124,983.7,216.6,0,4798.5,0,2393.7,179.6,14.4,0,143.6,4709.3,0,20183.6
