"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4505.5,10.4,22.6,8.5,29094,449.9,545.6,354.8,47.3,501,151.6,8.3,21.9,9.9,7,7.3,6.8,23.2,0.6,134.7,41.1,194.6,716.2,36.9,998,11,1.1,0.9,12.9,39.1,145.4,276,78,101,56.7,0,13615.7,58.9,1402.7,1417.3,238.2,0,122.9,7756.1,0,63231.6
"DOM_05T06",57.6,789.7,20,420.3,175.3,11.8,3.4,59.4,33746.9,918.4,50.4,138.6,399.8,18.7,10.9,14.4,15.9,193.7,6.3,18.1,3131,47.5,126,279.9,103.5,6.4,11.2,0.3,19.4,63.8,44.5,53.9,34.9,82.3,69.1,0,239.3,0.7,14.5,353.8,459.1,0,0,39480.4,0,81691.1
"DOM_07T08",50.2,28.3,661.3,62.2,38.7,6.9,2.6,46.7,1294.4,758,10.4,1606.8,8031.4,248.9,29.8,54.2,40.6,30.5,1.4,140.5,126.4,1935.1,54.8,53.8,4.6,0.5,0.4,0.1,3.1,78.7,14.2,65.4,2.8,1.4,7.2,0,68.5,0,1.8,78.3,25.5,0,0.6,3703.8,0,19370.7
"DOM_09",580.9,4609.6,933.4,2523.3,177.6,0.3,7.6,59.2,205.6,54,77.6,52.4,30,3.1,0.6,0.3,40.1,5.3,0.8,34.8,452.4,1414.7,12.4,47.3,2.3,0.5,1.1,0.2,6.3,5.5,38.8,156.2,32.5,3.6,1.7,0,58.4,0,1710.9,216,0,0,1.2,1.9,0,13560.2
"DOM_10T12",3128.2,5.9,7.6,5.6,14734.3,388.9,9.8,80.9,93.2,836.6,31.6,33.9,35.5,21.6,39.5,19.8,17.1,92.1,9,40.7,35,160.4,927.5,90.2,3402.2,25.3,9.7,2.8,42.9,45.6,143.8,625.5,188,550.5,187.1,0,113354.3,232.7,806.8,176.9,52.1,0,548.3,9791,0,151030.4
"DOM_13T15",50.7,18.3,19.3,16.5,75,3530.6,12.8,79.4,24.7,254,137.7,38.4,13.5,32,71.9,33.6,27.2,771.8,28.4,470.9,31.7,181.4,365,108.8,127.7,50,10.1,2.2,84.7,17.1,153.5,263.2,41.3,264.4,91.3,0,11165.5,31.9,114.1,83.4,35,0,348.8,6062,0,25339.9
"DOM_16",29.1,12.8,24.2,7,49.3,17.2,498.8,103.5,14,46.6,23.7,49.9,6.5,44.5,37.1,23.7,22.2,241.2,11.5,991.2,36.9,1485,97.7,33.6,19.2,14.6,3.2,1.1,8,267.6,42.1,25.3,14.6,5.9,28.1,0,300,0.5,3.1,12.8,3.6,0,15.2,299.2,0,4971
"DOM_17T18",61.7,12.6,29.8,7.9,1187.9,217.8,43.2,3423.1,76,510.2,152.8,176.8,33.3,78.9,260.3,112.5,75.8,453.6,25.7,232.5,62.6,174.3,1005.7,216.3,202.2,517,112,33.5,708.7,130.8,530.7,589.9,324.4,240.1,176,0,4088.2,1.8,190.1,41.5,14.3,0,50.5,1717.1,0,18300.1
"DOM_19",1769.1,640.5,959.2,509.5,1101.6,226.8,90.6,274.5,10053,3707.7,224.6,1044.6,1553.1,306.2,360.3,254.8,219.6,1012.4,196.8,374.2,2177.6,3226.1,2654.1,17637.2,375.2,127.3,186,37.2,845.3,603.2,989.6,1844.3,347.7,536.8,327.9,0,13468,4.4,385.5,12.4,35.8,0,114.6,3931.9,0,74747.1
"DOM_20T21",1726.7,218.9,291.7,113.6,984,1069.3,174.7,910,2798.8,11733.1,3819,759,993.1,515.7,1200.4,660.9,263.4,2190.7,173.8,770.4,354,1260,559.4,430.3,151.7,111.4,19.5,5.7,102.6,370.2,390.3,351.6,162.5,1807.8,290.8,0,16362.2,1.8,6165.3,278.6,66.3,0,106,10835.3,0,71550.5
"DOM_22",75.9,53.4,70.2,37.1,937.4,225.1,29.9,149.2,96,433.1,941.2,134.5,115.6,180.8,744,391.3,260.3,3127.9,152.2,398.3,66.7,1300.3,556.1,512.3,73.5,23.7,49.5,4.5,57,94.9,129.5,111.9,30.6,106.8,44.7,0,3415,0.5,40.7,205.7,64.6,0,10,6248.6,0,21700.5
"DOM_23",65.2,36.1,109.2,40.7,587.5,25.1,39.6,18,36.4,233.6,89.7,2078.3,169.9,160.7,602.8,172.6,99.6,967.7,42.3,137.5,72.2,8436.6,211.3,93.9,63.3,7.6,14.1,1.5,26.9,281,70.9,102.7,42.3,68,32.2,0,951.8,0.1,9.2,27.7,21.6,0,0.9,2667.9,0,18916.3
"DOM_24",41.9,117,86.9,148.2,207,11.2,8.1,79.6,109.6,136.4,88.4,174.8,5281.7,4082.4,1312.7,2294.4,1817.9,6450.6,638.2,1279.9,129.3,3833.1,119.7,176.5,7.9,3.5,17.6,0.9,15.2,24.6,28,39.1,8.9,17.2,16.3,0,460.6,0.7,14,704.8,214.7,0,3,15228.6,0,45431.3
"DOM_25",97.9,162.1,85.9,75,742.5,81.5,53.5,62.5,162.1,206.8,141.2,145.5,639.6,1684.2,712.2,497.8,898.2,3619.5,235.9,448.6,135.7,2864.1,302.4,184.6,52.8,14.7,27.1,5.7,47.9,157.9,140.5,242.7,38.6,42.9,39.8,0,2189.8,1.1,33.9,1249,336.3,0,8.2,6537.9,0,25406.3
"DOM_26",24.2,15.6,16.8,12.2,93.3,103.5,5.4,40.6,44.4,104.2,65.8,44,49.8,67.8,3453.9,406.1,141.7,869.2,50.4,120.9,57.2,473.3,165.7,87.9,27.8,39.6,235.3,21,74.1,35.5,83.4,138,38.8,115.7,45.2,0,2550.3,3.5,421.3,1848.7,712.6,0,95.7,62309.1,0,75309.9
"DOM_27",17.7,21.9,19.5,12.2,67.4,32.6,5.3,23.6,50.7,53.1,33.7,33.8,90.8,101.9,802.6,947,213.4,1114.5,69.3,114.9,120,946.7,159.9,106.9,23.8,15.4,222.7,7.3,26.3,64.3,53.1,67.3,21.6,33.3,46.1,0,792.7,0.6,37.2,957.6,353.8,0,26,19245.5,0,27154.1
