"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1491.4,0,0.1,0.1,4415.4,17.8,76.1,0.1,0,14.3,0.4,0.2,0.1,0.5,1.2,0.1,0.2,0.1,0,1.7,1.4,42.5,11.2,1.3,168.9,0.2,0.2,0.4,1.4,1.7,7.4,1.4,8.7,22.2,10.4,0,1662.7,0,51,0.2,9.5,0,60.3,1936.8,0,10019.8
"DOM_05T06",0,1.1,0,1.4,6.7,0,0,0.1,50.5,24.3,0,0.7,0.7,0,0,0,0.1,0,0,1,123.7,0,0.1,1,3.4,0.1,0.2,0,0,1.8,2.8,0,0.1,5.4,2.8,0,20.1,0,0,0,0,0,0,4.7,0,253.2
"DOM_07T08",13,0,451.8,1.7,16.2,0.3,0.6,0.2,0,467.6,3.2,213,757.5,1.5,2.4,0.8,3.1,0.2,0.2,26.1,3.7,745.6,11.7,6.6,13.8,7.6,0.7,13,0.1,6.4,5.9,2,0.2,1.4,0.6,0,24.2,0,13.5,151.5,-33.7,0,1.8,739.5,0,3675.3
"DOM_09",9.4,2.3,11.5,3.1,2.6,0,0.2,0.2,0.1,1.2,0.7,0.4,0,0,0,0,0.4,0,0,0.7,5.3,28.3,0,0.3,0,0,0,0,0,0,1.2,0.2,0.3,0,0,0,0,0,30.9,0,0.4,0,0,115.2,0,215.2
"DOM_10T12",951.6,0.2,2.6,0.3,3321.4,4.1,8.3,7,0.7,1147,10.4,4.1,0.9,3.3,60.7,1.9,3.7,0.9,0.6,15.9,11.9,46.6,171.5,21.6,1599.4,103.5,10,175.9,40.4,11,91.8,20.2,38.4,231.2,135.3,0,7677.5,0.7,213.4,1.9,48.1,0,190.9,15413.6,0,31800.2
"DOM_13T15",1.7,0,0.2,0,4,14.1,1.4,1.8,0,35.3,2.3,0.7,0.2,1.5,7.6,0.3,1,0.2,0.1,16.4,0.5,11.7,10.6,1.4,2.4,6.7,0.6,11.3,1.1,0.4,3.7,0.7,0.9,8.8,1.5,0,204.2,0,0.1,0.3,0.9,0,17.5,504,0,878.3
"DOM_16",1.6,0.3,0.2,0.3,14.9,1,304.8,2,0.1,4.3,18.7,3.9,0.2,5.6,5.7,0.8,1.8,0.3,0.5,424.9,0.8,613.8,6.2,1.6,8.5,5.8,0.6,10,2.8,29.6,1.7,0.3,9.3,2.6,0.7,0,54.2,0,0.1,0.6,2.1,0,5.1,526.7,0,2075.1
"DOM_17T18",29.7,0.1,4.4,0.1,143.9,4.1,8.5,292.9,0.2,118.6,8.3,19.3,0.5,6.9,93.2,1.1,6,1.7,0.6,71.8,17.1,205.3,83.8,36.4,30.9,12.6,3.1,22.8,162.6,21,52.6,28.8,303.2,31.1,20.2,0,421.2,0,5,1.3,15.9,0,15.1,1356.2,0,3658.1
"DOM_19",5.5,0.1,3.4,0.2,6.6,0.4,1,0.5,1.9,7.9,1.9,1.8,0.5,3.9,18.7,0.2,5.7,0.8,0.2,8,3.8,38.2,5.1,20.7,2.2,1.9,0.4,3.2,0.8,1.9,3.7,0.8,2.7,15.3,0.9,0,395.5,0,5.5,3.5,-0.7,0,8.3,727.2,0,1310.5
"DOM_20T21",237,0.8,15.6,0.8,81.9,25.6,50.5,19.9,0.5,2148.6,69.6,14.5,4.6,11.2,295.7,12.6,16.5,4,1.5,38.3,24.5,99.8,98,9.4,31.6,144.6,12.8,252.8,21.4,10.5,36.4,5.1,7.5,90.8,5.6,0,608.6,0,1717.1,2.5,85,0,53.7,47444,0,53811.6
"DOM_22",5.8,0.1,2.6,0.3,67.5,2.9,8.3,4.3,0.4,51.7,82,3.1,1,7,71.7,4.3,12.1,5.4,1.6,40,1.9,235.4,12.3,9.6,9.2,7,1.5,12.1,2.9,4.3,3.3,1.6,4.9,15.8,0.8,0,224.8,0,0.4,23.8,-1.8,0,3.1,1622.5,0,2567.5
"DOM_23",4.5,0.1,12.9,0.7,53.8,1.6,1.5,0.8,0.1,13.4,17.1,274.6,1.9,12.5,14.3,2.1,6.9,1.2,0.9,208.3,4.6,1709.7,29.2,4.4,16.7,27.1,2.5,46.4,2.8,3.6,4.4,4.7,1.2,2.5,2.1,0,130.4,0,0.3,2.2,1.9,0,0.3,652.6,0,3278.5
"DOM_24",3.8,0.2,4,0.4,10.5,0.2,1,4.2,0.2,19.4,5.5,4.4,22.9,141,195.7,39.2,69.2,10.7,3,127.5,6.8,200.7,5.7,0.8,0.9,2.1,0.7,3.6,0.3,0.9,2,0.2,0.9,1.8,0.3,0,6.1,0,0,4.1,-1.7,0,0,693.9,0,1593
"DOM_25",91.1,1.9,9.1,1.9,118,3.1,16.4,13.8,3.7,58,71,16.7,12,149.3,414.9,9.6,158.5,24.4,6.7,175.7,4.8,848.2,18.4,4.9,17.8,10.4,1.2,18,11.2,20.6,24.5,3.8,32.3,5.8,1.3,0,114.7,0,0.2,120.4,-41.5,0,1.1,1600.8,0,4174.7
"DOM_26",9.3,0.2,5.4,0.4,128.9,1.5,5.4,85.4,1.4,109.5,5.6,6,1.2,7.7,1808.1,99.9,61.6,60.3,3.5,101,46.3,341,52.3,38,44.1,256.9,12.5,68.9,29.3,39,118,7.2,31.1,27.5,7.3,0,850.3,0,1.7,784.5,-344.7,0,54,24139.3,0,29106.7
"DOM_27",2,0,0.6,0.1,5.1,0.1,0.4,0.4,0.2,4.4,1.7,0.5,0.5,1.3,121.1,32.6,7.5,26.5,1.1,10.7,0.8,72.3,3.5,5.5,2.5,1.5,0.7,2.5,0.6,2.8,4.7,0.2,0.9,2.6,0.2,0,117,0,0.4,197.6,-54.9,0,4.7,1147.8,0,1730.4
"DOM_28",12,0.1,3.3,0.9,41.2,1.5,3.8,17.1,0.2,20.1,8.1,7.2,0.9,18.5,195.5,6.9,28,6.7,1.3,36.4,1.6,101.8,7.6,1.6,6.2,5.9,0.7,10,3.5,8.9,14.4,1.1,7.1,7.1,0.4,0,110.7,0,0.2,268.8,-301.1,0,2.5,4157.3,0,4826
"DOM_29",0.3,0,0.6,0,2.2,0,0.1,0.1,0,0.7,0.1,0.1,0.1,0.3,59,4.8,3.6,17.1,0.9,55.4,0.1,42.1,35.8,3.9,1.9,5.7,0.5,9.7,1.4,1.2,3.7,1.5,0.2,0.2,0.1,0,548.2,0,0,536.2,-360.3,0,3.6,319.3,0,1300.3
"DOM_30",1.3,0.1,0.4,0.1,3,0.1,0.1,0.3,0,2.1,0.5,0.2,0.1,0.7,6.5,0.2,3,0.2,18.6,1.6,0.4,8.2,7,26.2,1.3,1.6,0.5,2.7,6.8,2.3,15.5,6.8,1,1.1,0.7,0,6.4,0,59.9,427.1,-500.7,0,0.2,625.1,0,739.1
"DOM_31T33",149.3,0.2,2.3,1,53.5,1.2,19.9,9.8,0.8,118.8,28.1,53.5,2.3,82.1,386.1,2.5,136.5,19.6,3.2,1357.7,140.8,976.8,150.4,786.4,38.6,9.9,10.7,12.8,21.3,42.8,125.6,27.1,85.6,573.8,34.7,0,2662.9,0,618.4,416.6,-87.8,0,118.6,5659.3,0,14853.9
"DOM_35T39",226.8,3.1,193.9,8.2,573.1,45.6,103,36.2,7.2,538.5,121.6,157.7,62.2,71,323.7,26.4,57.6,42,5.6,157.5,2348.6,344,498.4,402.9,319.6,58.4,95.4,136.3,171.9,468.9,683.7,77.2,367.7,231,182.3,0,2663.7,0,3557.9,0.6,6.5,0,2,225.3,0,15603
"DOM_41T43",152.6,1.6,17.1,2.8,29.4,2.4,57.2,25.2,17.4,327,6.5,37,2.8,112.1,391.2,3.3,146.2,19.9,0.8,610.9,200.6,13978.7,55.6,21.4,45.1,0,6,12.5,33.3,641,23.6,183.1,232.9,37.5,4.3,0,293.8,0,0,41817.8,0.9,0,1.4,173.2,0,59726.2
"DOM_45T47",540.6,1.4,60.8,7.5,1915.8,39.8,38,183.7,20.5,1307.4,52.5,71.5,15.9,85.2,1100.5,34.3,114.6,70.3,12.6,647.6,280.8,1417.3,1965.1,588.8,1039.6,2980.6,245.8,4600.9,221.4,124.5,462.1,70.6,180.9,680.9,183.2,0,7618.2,0.2,444.7,1161.2,-129.2,0,132.9,17750,0,48341.1
"DOM_49T53",62.1,2.6,129.8,8.8,450.5,19,98.4,31.2,6,81.2,61.5,182.6,9.7,47.5,273.3,11.3,42.7,13.9,4.5,179.9,60.7,302.8,1181.4,2315.8,85.3,116.6,31.6,178.7,308.7,42.4,1533.5,49.3,40.4,153.1,80.9,0,3031.9,0.1,5114.5,141.1,-83.5,0,611.7,6291,0,23304.4
"DOM_55T56",29.4,0.5,6.7,2.6,60.1,3.7,9.7,8.7,0.5,373.6,10.4,12.8,1.3,21.8,70.2,3.7,16.4,3.9,2.4,45.6,63,219.6,300.5,288.5,108.5,19.6,11,80.2,213,163.1,1550.1,39.5,128.3,1007.9,101.6,0,5671.8,1.9,2044.2,1.9,0,0,2088.6,7.1,0,14793.8
"DOM_58T60",3,2.7,37.8,1.8,1891.7,13.2,65.3,1149.4,2,1527.7,55.5,64.7,2.2,49.3,660.5,20.4,52.1,11.7,6,246.5,644.4,1957.9,383.7,80.5,543.2,4031.1,40.5,278.7,98.1,486.9,1323.3,18.2,10.4,168,67.3,0,3398.9,0,7.1,195.3,60.6,0,30.4,3777.3,0,23465
"DOM_61",117.7,0.7,20.8,2,92,8.2,16.3,3,0.2,2.4,31.2,21.3,1.4,44.2,104.2,8.5,18,6.3,2.4,36.6,53,57.3,491.2,113.8,79.5,0,2573.5,10.2,372,114.4,832.2,150.7,82.7,20.8,24.2,0,2377.3,0,354.2,4.1,-5.5,0,85,1108.4,0,9436.3
"DOM_62T63",10.3,1.2,6.1,0.9,145.2,6.1,1.3,14.4,1.5,282.4,2.6,2,3.3,4.9,145.5,2.7,5.7,2.1,3,16.2,327.7,174.3,660.5,655.4,102.7,339.1,277.1,2897.1,545,113.2,1420.8,119,44.4,260.8,44.4,0,237.7,0,46.3,1914.8,-8.7,0,4.5,19222.1,0,30055.7
"DOM_64T66",326.7,4.7,58.3,5.5,352.4,17.1,71.8,38.9,7.6,999.6,114.3,105,17.6,219.1,1146.7,91,129,54.9,11.4,293.8,305,822.3,1081.1,605.4,193.3,52.8,96.4,203.7,17434.7,804.9,2419.2,45.1,154.1,56.5,104.1,0,3514.9,0,46.7,9.2,42.9,0,75.6,25448.4,0,57581.5
"DOM_68",26.5,0.9,4,0.3,73.9,6.1,8.6,12,1.1,220.2,14.6,11.9,0.6,25.9,122.3,5.1,15,6.8,1.7,65.8,46.3,307.3,1119.1,179.9,259.5,25.3,48.5,86.3,325.2,286.6,632.4,35.6,131.4,411.4,128.2,0,20525.4,0,791.4,160.5,0.7,0,288.6,477.1,0,26889.9
"DOM_69T82",232.8,19.4,146.6,20.1,901.6,50.5,45.5,156.6,17.1,5909.9,97.1,78.7,20.7,147.8,1971.1,94.2,145.1,39.3,26.1,384.8,484.4,2719,3314.4,2793.5,481.3,542.5,449.8,697,1853.6,965.8,11977.4,288,450.4,650.1,1261.5,0,1137.8,0,741.1,1624.5,26.3,0,112.6,17201.5,0,60277.7
"DOM_84",5.9,0,0.3,0.1,2.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,40.1,1.4,19.1,1.3,0,0,0,0.3,8.7,22.9,108.3,0,29.8,0.3,0,170.2,0,12181.8,13,0,0,0,0,0,12606.2
"DOM_85",0.3,0,0,0,2.1,0.1,0.2,4.3,0,260.3,0.9,0.1,0,0.4,22.1,2,1.8,0,0,9.4,1.8,3.2,14.2,6.1,0.5,0.1,1,10.5,0.3,1.9,40.2,2.1,591,72.3,1.4,0,1293.7,7,15298.8,0,0.1,0,95.3,129.6,0,17875.3
"DOM_86T88",84.5,0.9,8.1,0,712,5.7,1.2,5.2,0,37.3,1.6,3.3,6.7,2.2,38,0,1.7,0,3.1,5.2,729.5,1136.4,653.9,505.5,179.9,24.3,37.5,10.1,913,4.6,194.6,102.8,34.6,5439.8,345.9,0,18821.3,2284.6,0.2,50.8,0,0,79.9,3.8,0,32470
"DOM_90T96",93.1,0.1,9.8,1.3,61.9,2.9,29.6,20.4,0.1,548.4,38.6,36.9,1.6,63.2,340.7,16.3,38.5,13.1,1.2,260.3,170.3,49.6,155.1,159.3,170.5,20.6,36.5,61.9,188.4,8.8,381.8,108.5,507.9,323,2305.2,0,2249.7,337,2266.3,479.5,0.2,0,264.8,119.8,0,11942.6
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.4,0,0,0,0,0,0,0,0,327.4
"IMP_01T03",353.8,0,0.2,0.1,1051.3,4.3,25.8,0.2,0.1,18.9,0.5,0.2,0.1,0.4,3,0.1,0.5,0.1,0,4.3,0.6,18.8,4.1,1.2,45,1.3,0.2,3.5,0.3,1.5,3,0.4,0.5,5,0.7,0,420.7,0,2.1,1.4,0,80.5,0,0,2054.5,0
