"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1168.2,0.9,2.2,0,979.1,17.5,139.1,0.6,2.4,37.6,1,1,4.1,1.1,0.2,0.9,0.9,0.5,0.2,3.4,16.4,15.1,92.3,13,49.8,0.8,2.9,4.6,1.5,3.1,22.1,4.4,1.2,4.2,6.8,0,931.8,0,13.2,65.8,8.9,0,57,2725,0,6400.7
"DOM_05T06",6.3,22.4,0.2,0.2,3.5,0.3,0.1,0.3,81.2,7.1,0.3,13,43.9,0.2,0,0.2,0.4,0.1,0,0.3,320,4.7,1.8,4.4,0.3,0.1,0.2,0.1,0.1,1,0.9,1.2,1,0.9,0.8,0,53.7,0,0.6,6.2,0.1,0,1.2,44.2,0,623.4
"DOM_07T08",4,0.1,27.4,0,2.3,0.7,0.1,0.1,2.3,12.8,0.4,37,361.6,7.9,0.1,1.1,1.9,0.5,0.1,0.8,2.3,51,5.7,4,0.7,0.2,0.8,0.8,0.3,3,1.8,0.3,0.2,0.6,0.5,0,16.3,0,3.1,11.5,-3.8,0,3.4,875.6,0,1439.7
"DOM_09",1.3,1,1.4,0.1,0.2,0,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0,0,1.2,2,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,1.1,0,0,0,0,6.6,0,15.6
"DOM_10T12",233.8,0.7,1.6,0,721.7,9.2,0.9,2.9,7.3,15.6,3,2.2,7.3,2.3,0.4,2,2.4,1.4,0.9,2.5,10.6,21.7,48.2,16.3,315.1,2.2,2.2,2.7,6.5,5.5,20.5,20.8,6.2,15.9,49.1,0,3137.6,0.1,25.1,35.8,1.5,0,140.7,1536.1,0,6439
"DOM_13T15",4.2,0.1,0.4,0,5.6,278.2,0.3,0.6,2.7,2.2,2.1,0.5,2.9,0.9,0.2,0.7,0.9,0.3,0.4,2.5,5,7.8,18.1,4.9,4.1,2.7,1.3,0.7,0.8,1.5,8.3,9.7,0.3,10.4,5.4,0,503,0,1.5,5.8,0.8,0,118.4,1341.7,0,2357.9
"DOM_16",10.2,0.1,0.2,0,5.1,0.4,72.3,0.8,0.8,12,0.5,0.7,1.5,1.9,0.1,1.9,0.8,0.2,0.3,65.3,3,23.6,20.4,25.8,1.8,4.4,0.1,0.2,0.3,10.9,2.5,0.4,0.5,0.3,2.2,0,33.8,0,0.6,3.2,-0.1,0,5.4,247.1,0,561.7
"DOM_17T18",2.9,0.5,0.8,0,59.6,12.1,0.3,166.7,0.9,15.3,1.8,4.2,1.8,0.9,0.7,0.8,1.8,0.4,0.3,8.5,2,3.3,100.9,13.9,4.4,40.7,0.9,4.5,25,0.6,49.2,97,23.4,5.2,18,0,72.5,0,0.6,1.1,-2.2,0,12.9,271.8,0,1026.1
"DOM_19",210.1,9,33,0.3,30.6,17.4,17.9,23.3,139.6,26,8.5,54.4,40.9,16,0.8,5,10,2.7,1.4,21.1,106,335.3,236.6,872.5,6.8,1.1,7.8,2.4,1.2,7.7,31.7,0.6,2.8,9.1,8.1,0,494.6,0,4.7,1.2,-1.7,0,35.3,2605.2,0,5437
"DOM_20T21",74.4,2.2,5,0,25.4,25.6,3,7.6,74.9,94,15.6,3.8,14.8,6.7,0.2,3.7,1.1,1.1,0.6,15.4,7.7,12.4,25,10.5,5,2,1.4,1.6,1.4,1.3,10.6,4.8,1.4,8.6,5.5,0,221.4,0,93,4.4,1.2,0,22.6,1365.8,0,2183
