"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",5072.6,37.9,20.4,5.1,14576,231.8,1799,680.9,13.4,340.4,321.1,10.3,42.1,7.9,21.7,5.8,6.8,7.9,6.6,190.3,34.3,104,342.2,32.5,585.6,3.4,1.9,2.8,8.8,11.9,43.9,124.2,53.7,24.5,46.6,0,5325.4,0.9,243.3,1443.7,-480.3,0,113.4,2504,0,33968.7
"DOM_05T06",65.2,3952.5,14.9,258.6,127.4,12.4,5.5,58.6,14215.8,1225.8,132.6,113.5,281.8,12.1,20.2,9.3,11,31.6,8.1,16.4,2002.5,21.5,98.7,94.9,90,2.9,21.5,1.2,19.1,33.9,24.4,36.3,30.5,30.4,121.9,0,50.3,0,3.1,5187.9,-1354.3,0,0,15076.1,0,42166.2
"DOM_07T08",56.2,96.5,406.1,32.1,25.3,5.8,2.8,37.3,112.2,779.7,17.7,1138.9,1458.5,40.9,23.9,11.5,14.1,2.6,5.8,77.9,32.6,712.3,27.6,28,1.1,0.2,0.4,0.3,1.4,21.2,5.5,36.8,1.9,0.4,3.8,0,3.3,0,0.1,0.5,1.2,0,0,253.3,0,5477.8
"DOM_09",213.2,2301.2,124.2,157.1,16,0,1.3,6.1,8.7,6.5,20.4,4.7,1.6,0.2,0,0,3,0.1,0,3.1,30.1,65.8,0.1,4.2,0,0,0,0,0.2,0,2.3,10.8,2.9,0.1,0.1,0,0,0,38.6,0,0.2,0,0,41.5,0,3064
"DOM_10T12",2782.1,4,1.8,1.2,8735,50.3,8.5,50.3,16.2,306.1,25.5,10.1,2.4,2.6,10.5,1.8,2.6,1.8,1.8,17.6,15.3,26.7,400.4,39.2,2867.4,6.7,3.9,4.1,27.4,11.8,40.4,317,120.8,153.3,358.5,0,10458.5,1.9,124.9,83.8,0.1,0,512.4,13839.4,0,41446.1
"DOM_13T15",46.2,68.1,9,8.8,19.2,1379.7,8.8,21.3,4.3,32.3,90,10.6,3.7,7.7,54.1,7.3,8.2,33.8,22,118.5,14.5,28.9,121.2,59.4,44.1,18.1,13.5,4.1,60.4,4.1,43.8,129.8,20.8,72.7,88.8,0,1124.7,0.4,19.9,6.3,5.7,0,352.9,1773.9,0,5961.6
"DOM_16",32.9,17.7,6.6,1.6,9.9,4.1,325.3,42.6,2.1,18.5,23,16.3,1.8,10.5,24.7,5.5,6,14.3,9.9,329.3,9.4,254.6,25.1,9.5,6.4,2.3,2,1.4,2.6,27.1,7.6,6.4,4.9,0.9,12.3,0,25.3,0,0.7,21.9,1.1,0,16.9,2871.8,0,4212.6
"DOM_17T18",80.4,25.8,18.9,2.3,445.2,56.5,66.8,1778.6,13.7,167.8,193.7,80.2,11.4,25.3,229.5,35.6,28,33.4,3.2,103.7,33,36.6,323.8,86.3,83.7,159,94.1,58.3,321.3,25.7,128.5,192.9,138.1,40.8,90.9,0,608,0,26.2,1135.9,-430.7,0,48.2,790.1,0,7390.8
"DOM_19",1073.9,1091,349.4,112.9,303.4,79.6,55.3,99.1,1512.1,1749.7,209.7,336,456.1,71.9,237.5,58.6,58.8,58.5,19.4,125.3,540.4,534.8,709.2,3557.7,122.1,20.5,125.9,48.8,287.5,92.3,167.3,462.1,113.5,69,157.5,0,4098.7,0,30,0.9,55,0,204,6179.5,0,25635.3
"DOM_20T21",512.8,232.9,62.7,16,221.1,234.9,70,215.3,268.6,3066.2,2365.8,157,176,82.4,514.9,100.4,47.4,86.7,33.6,164.1,55,136.1,93.9,48.6,42.3,12.4,5.2,3.7,20.6,23.6,48.2,58.6,35,146.8,78.2,0,338,0.1,350.6,22.7,24,0,87.1,9232.9,0,19492.1
"DOM_22",92.8,188,50.5,18.4,484.2,89,38.8,117.1,28.6,295.4,2073.1,97,63.2,89.7,1121,206.2,156.9,417.5,46.4,292.5,36.2,491.9,314.8,174.2,58.7,8.3,71.9,12,41.9,22.5,50.7,58.5,20.5,28.3,42.4,0,899.9,0,4.8,9.5,14.2,0,0.5,5256.3,0,13584.2
"DOM_23",42.1,84.8,70.4,12.3,115.1,13.2,31.8,9.2,9.1,86.1,115,908.9,90.5,52.2,547.6,54.3,36.9,76.8,18.3,60.2,24.7,1904.9,78.8,35.2,29.8,1.7,12.4,2.6,14.2,36.4,18.2,34.8,18.7,11.1,17.8,0,163.2,0,0.8,4.6,3.9,0,0.1,1517.7,0,6366.6
"DOM_24",8.4,241,13.6,39.3,15.5,1.3,4.1,19.1,6.2,28.7,81.3,59.7,1409.8,1015.8,715.7,424.3,495.3,387.1,123.4,393.5,35.2,739.3,30.1,15.5,0.2,0.3,6.5,0.3,1.3,1.5,2.7,4.9,1.8,1,6.3,0,12.6,0,0.1,11.5,9.2,0,0.1,4832.1,0,11195.6
"DOM_25",55.8,299.6,29.8,17.2,127.6,18.3,34.5,19.1,23.6,68.7,125.9,46.8,156.4,403.2,469,109.6,254,216.8,62.6,151.9,35.4,488.2,79.4,52.6,17.4,2.1,12.8,6.5,14.7,20.2,27,63.5,12.3,4.8,19,0,88.9,0,1.5,468.6,-255.7,0,0.2,2417.1,0,6266.4
"DOM_26",10.8,45.9,6.9,5.2,13.8,5.1,3,12.7,5.5,19.5,54.1,9.2,5.7,16.1,7427.4,124.8,72.6,81.8,15.2,57.2,19.2,61.2,83.2,38,12.4,16.2,429.8,87.4,78.3,4.8,46.2,97.3,26.3,39.4,49.3,0,277.6,0.1,75,960,-1164.5,0,74.4,54718.3,0,64022.2
"DOM_27",7.6,35.4,4.8,2.3,7.6,2.9,1.9,3.3,2.9,10.6,15.3,5.7,17.6,16.1,644.5,268.3,63.2,77.2,20.4,27.1,31.6,128.6,34.3,27.6,5.5,2.4,57.5,8,8.2,6.6,10.6,20.4,5.9,3.4,15.8,0,28.5,0,2.5,42.4,-28.6,0,17.9,5386.2,0,7049.8
