"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1607.5,0.2,0.8,0,2113.7,21.3,1006.3,284.1,0.5,33.9,25.3,5.5,13.6,2.6,0.5,1,2.3,1.5,0.3,8.2,5.1,54.6,36,12.6,235.3,1.7,1,3.1,4,14,33.6,13,5.2,23.8,11.6,0,2741,0.2,221.9,194,16.2,0,167.9,773.5,0,9698.6
"DOM_05T06",1.2,6.5,0.3,0.1,5.8,0.8,1.5,2.2,213.9,15.4,0.9,3,26.5,1.6,1,1,3.8,1.5,0.4,1.3,123.8,5.3,11.7,22.8,4.3,0.8,1,0.2,0.4,3.5,5.6,1.3,0.5,3.2,2.2,0,69,0,28.9,15.4,7.6,0,0.5,740.9,0,1338
"DOM_07T08",3.9,0.2,21.3,0.1,4.2,0.4,2.1,37.3,3.7,43.3,2.6,163.8,243.5,6.7,0.6,2.3,3.1,1,0.1,2.3,10.6,224.5,9.4,10.1,0.9,0.3,0.5,0.2,0.7,15,5.4,18.8,1.5,1.2,0.9,0,49.1,0,13.9,96.7,6.1,0,4,181.3,0,1193.6
"DOM_09",0.6,0.9,0.5,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0.8,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,2.9,0,0,0,0,10.8,0,19.4
"DOM_10T12",323.9,0.6,1.1,0,1921.2,20.6,16.7,27.1,6.7,64.6,11.3,10.4,14.1,14.5,9.4,8.7,21.6,12.6,2.9,14.8,31.7,48.9,213.7,37,1799.3,11.6,7.1,5.4,15.7,21.9,86.1,108.1,38.1,143.5,134,0,7929,3.2,216,59.2,23.7,0,469.1,4782.6,0,18687.9
"DOM_13T15",6.2,0.3,0.5,0,14.6,281.7,13.3,11.8,2.5,16.3,21.6,13,6.5,10.9,7.8,5.9,14.3,65.8,4.7,100.9,8.2,41.1,63.2,10.6,14.8,3,2.1,0.9,8.1,2.6,16.2,8.5,6.2,16.9,8.2,0,1268.8,0,4.2,34,9.1,0,117.4,2117.9,0,4361
"DOM_16",21.4,3.3,4.9,0,32.5,5.1,1517.9,62.7,1.5,19.4,22.6,33.1,10.2,60.4,12.1,19.7,35.4,22.3,4.7,370.4,88.6,1241.5,59.6,13.7,20.5,2.3,2.1,2.3,2.8,152.6,38.2,34.1,10.9,9.8,21.1,0,370.1,0,4.2,967.4,158.1,0,19.6,3640.7,0,9120
"DOM_17T18",9.3,2.6,5.1,0,274.1,30.5,136.9,1628.2,2,69.3,56,58.6,18.7,44.6,31.1,23.3,61.1,44.5,6.6,35.6,88.9,92,518.8,96.9,92.7,615,74,77,201.2,66.3,668.9,234.5,132.9,112.9,140,0,712.9,0,23.6,39.5,-2.1,0,45.6,4109.8,0,10679.1
"DOM_19",69.2,6.2,19.2,0.2,42.6,10,27.4,26.1,5.9,137.9,27.4,44.3,112.6,28.2,10.9,12.1,25.3,14.9,6.7,19.6,100.6,213.7,156.4,527.4,29.1,7.6,11.5,11.1,8.1,40.3,85.8,78.6,42.3,39.2,41.7,0,2251.4,0,90.2,24.3,8.6,0,91.3,1605.8,0,6111.6
"DOM_20T21",60.3,2.6,5.4,0.1,77.2,43.8,61.9,85.6,36.1,376.4,193.7,61.3,90.4,62.8,39.7,44.1,71.4,58.2,9.1,46.1,53.3,144.2,206.5,40.4,28,14.1,11.9,5.7,8.4,25,87.4,25.6,10.3,85.3,25.3,0,836.5,0,900.8,118,32.4,0,64.4,6854.1,0,11004.1
