"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",550.5,0.9,16.1,0.2,4428.3,244.8,167.1,0.4,0,22.6,11.7,0.2,0.2,0.1,0,0.2,0,0.1,0,3.5,0.5,1.7,51,3.4,200.6,0.5,0.4,0,0.2,1,13.6,15.7,1.5,4.8,6.4,0,3189.5,0,22.3,252.7,77.7,0,16.7,664.5,0,9971.8
"DOM_05T06",15.3,8.1,40.2,17.8,48.3,2.1,2.1,2.1,2423.3,14.2,3.8,158.7,45,2.5,0.1,0.8,0.4,0.8,0.2,1.8,275.3,102.1,22,57.6,26.7,0.9,1.2,0.2,1,2.2,9.8,7.6,1,7.2,11.3,0,14.1,0,0,4.4,-2.5,0,0.8,721.4,0,4052.1
"DOM_07T08",35.9,1.9,394.7,9.3,32.2,1,2.2,0.5,0.3,260.2,0.5,434.1,727.4,4.2,0.6,10.2,14.6,1.1,0.8,11.4,9.3,547.8,21.5,19.6,1.9,0.3,0.9,0.1,1.2,24,10.3,2.4,0.6,1.8,6.6,0,20.5,0.5,0.9,343.4,3.5,0,0.3,13777,0,16737.6
"DOM_09",2.3,592,256.2,38.8,0,0,0,0,5.7,0,0,0,82.4,0,0,0,0,0,0,0,2.6,0,0,1.7,0,0,0,0,0,0,1.7,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.8,0,984.4
"DOM_10T12",420.2,2.1,20.1,0.7,1664,29.2,1.2,15.1,0.6,49.8,13.6,1.8,7,1.3,0.4,1,1.1,0.4,0.2,5.9,5.3,16.4,113.9,25.1,884.6,3.2,6.9,0.5,2.8,3.2,24.3,124.8,11.8,28.2,32.1,0,8393,0,16,122.3,12.3,0,76.9,3120.4,0,15260
"DOM_13T15",15.1,2,22.2,0.5,11.9,1670.4,4.6,14.5,0.2,25.8,18,1.8,13.9,0.7,0.3,1.3,0.3,3.2,0.7,97.4,2,34.8,40.1,9.1,14.6,1.4,0.2,0,1.3,0.5,12.8,14.7,5.4,12.8,12.6,0,2318.8,0,0.2,18.2,1.5,0,57,1718,0,6180.8
"DOM_16",10.6,1.7,52.4,0.5,9.3,1.6,272.5,7.4,0,4.8,4.2,3.1,3.2,1,0.2,1.7,0.3,1.6,1.2,266,5.6,378.4,18.2,6.4,8.7,1.4,0,0,0.1,29,10.2,8.8,0.6,0.9,10.2,0,5,0,0,0.4,-0.6,0,2.2,191.2,0,1320
"DOM_17T18",8.6,0.8,18.9,0.2,164.3,22.6,9.1,706.6,0.4,33.3,19.9,13.1,1.7,1.5,0.8,3.6,3,1.3,0.2,25.1,8.2,5.8,109.4,23.8,37.3,129,56.1,49.5,68.9,5.8,86.6,110.3,132.9,16.1,43.3,0,436.3,0,0.4,0,-0.8,0,6.4,66.8,0,2427.1
"DOM_19",438.2,38.6,521.8,12.3,283.3,35.8,9.9,18.7,104.3,35.1,7.3,41.4,391.1,8.2,0.8,6,3.5,2.3,0.9,30.8,107.3,100.3,183.3,1012.3,64.9,5.4,7.7,0.7,13.5,16,71.9,172.5,20.3,24.1,42.8,0,569.7,0,3.3,9.8,12,0,22.7,1684.1,0,6134.8
"DOM_20T21",138.5,6,113.3,1.6,71.4,109.6,23.3,34.8,3.3,365.2,358.1,20.1,50.3,9,1.5,9.8,5,3,1.3,40.8,13.1,34.9,22.7,11.2,9.8,3.4,3.9,0.6,3.4,8.2,22,81.8,10.7,52.4,24.3,0,1287.6,0,163.6,0,0.3,0,10.1,489.9,0,3619.7
