"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1029.9,0.2,2.2,0.1,2361.6,9.4,3612.5,1743,0.6,24.6,3.8,1.5,31.8,4.1,3.4,1.8,3.8,6.9,0.9,6.7,33.7,48.6,14.7,37,157,3.1,4.3,4.5,6.5,69.5,29.4,38.2,19.6,62.5,48.7,0,3092.4,0,24.6,319.1,21.7,0,104.3,995.7,0,13984.3
"DOM_05T06",0.2,0.2,0.2,0.1,2,0,0.1,1,343.8,8.6,0,0.9,20.8,0,0,0,0,0.1,0.1,0.1,24.9,0.4,0.9,0.2,0.6,0.1,0.1,0,0,0.8,0.6,0.1,0,0.8,0.6,0,1.1,0,0.1,0.2,0.3,0,0,32.7,0,442.9
"DOM_07T08",5.2,0.2,53.1,0.4,6.8,0.3,2.4,21.5,5.4,66.1,1.3,150.2,683.6,23.6,1.5,2.1,9.7,3.9,0.5,9.6,17.4,283.8,11.3,18.8,1.6,0.5,0.4,0.8,0.4,24.4,7.7,9.3,1.8,1.6,3.1,0,51.6,0,14,32.9,1.4,0,0.5,3782.4,0,5312.9
"DOM_09",0.6,0.2,0.8,0.1,0.1,0,0,0.2,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0.5,1.4,0,0.1,0,0,0,0,0,0,0.2,0.1,0.1,0,0,0,0,0,6.7,0,0.5,0,0,120.4,0,132.4
"DOM_10T12",254.4,0.4,3.6,0.2,1866.4,2.4,11.7,48.6,10.3,134.5,11,7.2,8.7,12.6,18.8,7.9,16.9,21,2.6,9.4,20.6,34.7,183.2,170.5,1711.1,22.3,17.6,33.4,25.9,30.4,163.4,133.2,88.9,192,317.2,0,10630.1,0.9,626.6,101.2,19,0,339.5,5467.8,0,22778.2
"DOM_13T15",0.8,0,0.4,0,3.7,30.1,2.2,9.5,0.4,10.3,8.9,1.6,2.6,2.9,6.1,1.8,6.9,15.8,2.9,40.1,1.1,6,10.2,4.1,1.8,0.9,0.9,2,1.2,1.8,7.5,4.8,2.3,6.3,3,0,589.6,0,7.2,13.2,1.1,0,33.2,757.8,0,1603
"DOM_16",64.6,1.2,29.5,0.3,27.9,1.8,1180.7,864.7,3.3,16.2,34.1,33,19.9,96.1,7.7,49.8,53.7,21.8,11,414.2,374.2,2555.2,95.7,73.1,29.2,18.1,3.1,12.7,6.7,700.8,91.2,30.2,28.7,18.4,102.7,0,409,0,18.1,264.6,10,0,19.5,4495.9,0,12288.6
"DOM_17T18",30.7,0.6,16.2,0.3,312.1,8.9,438,2149.2,7,139.5,65.4,24.3,38.6,35.9,66.9,43.8,43.4,47.8,7.7,47.4,103.1,54.3,181,201,102.1,547.5,96.8,235.5,89.3,155,634.4,142.9,191.2,218.2,152.4,0,1555.3,0,398.4,240.4,-48.9,0,55.4,12639.6,0,21468.8
"DOM_19",369.7,6.4,196.3,4.6,168.7,9.9,75.4,161,677.7,582.3,24.4,221.3,439.4,47,7.5,18.9,59.8,74.2,24.1,32.7,299.7,814.5,424.2,3207,105.8,17.6,51.2,22.1,34.2,275.2,180.9,134.8,42.9,70.5,86.4,0,2417.8,0,25.2,4.3,60.6,0,104.1,5826,0,17406.1
"DOM_20T21",74.8,1.8,27.4,0.7,84.1,21.9,27.3,210.4,114,727.2,173.9,35.5,121.3,59.1,49.8,58,35.8,51.4,13.3,39.5,82.9,95.5,192.9,201,42.7,56.7,36.1,49.7,18.1,51.3,149.4,37.8,31,106.6,71.4,0,1683.2,0.2,1863,992,15.4,0,105.5,13865.9,0,21675.6
"DOM_22",4.4,0.8,17.8,0.4,145.5,5.2,17.7,41.3,12.7,44.3,115.1,35.5,45.3,44.4,34.4,40.8,133,228.3,24.9,54.3,26.9,184.9,75,50.5,29.3,4.9,8.6,18.6,10,59.8,83.7,57.6,22.9,105.5,22,0,319,0,61.3,101.7,-3.3,0,3.3,3913.3,0,6201.7
"DOM_23",47.1,0.7,38.2,0.7,90,2.7,93.1,33.5,4,33.7,16.1,396.3,98.2,84.5,8.5,25.9,45.5,125.6,11.7,22.2,46.9,1663.3,40.7,185.5,37.3,4.4,3.3,6.5,5.7,484.4,39.9,22.2,21.5,53.7,31,0,456.7,0,152.8,588.7,1,0,14.7,1147.3,0,6185.8
"DOM_24",11.8,1.2,15.6,1.2,24.7,1.9,13.6,45.8,14.9,64.6,21.9,23.6,894.9,767.6,101.5,228.2,557.8,461.4,59.5,111.8,90.2,582,87,93.9,10.9,17.3,16.9,28.4,9.4,43.3,78,37.1,14.8,22.1,20.1,0,154.6,0,145.8,391.4,21.7,0,7.1,12848.6,0,18144.2
"DOM_25",19.2,4.3,61.6,2.2,231,6.5,73.8,22,28.4,48.2,56.6,68.4,490.2,1561.7,125.5,696.3,1350.8,963.2,100.6,310.7,112.8,1043.5,91.2,156.7,58.5,18.3,96.2,65.1,29.3,251.4,312.7,265,48.3,39.6,62.2,0,548.8,0.1,98.4,2901.1,84.9,0,4.7,5781.3,0,18291.7
"DOM_26",6.1,1.2,9.4,0.4,34.5,1.8,10.5,47.8,16.9,122.8,21.3,12.8,19.2,53.6,442.2,70,98.1,242.4,14.9,36,77,246,443.5,386.3,34.7,151,255.1,571,61.4,33.5,880,210.1,101.6,124.5,92.4,0,793.1,0.3,1020.8,5377.7,-7,0,62.7,8711.6,0,20889.2
"DOM_27",22.7,1,13.5,0.4,30.5,1.1,25.7,20.2,3.8,12.6,6.5,11.6,79.3,41,100.9,326.4,202.4,105.6,19.3,59.3,44.4,431.3,35.5,140.9,14.2,9,26.3,21.9,7.5,24.8,124.8,54.3,18.8,25.9,24,0,355.4,0.1,275.7,870.5,-1.1,0,21.8,5433.7,0,9043.4
"DOM_28",72.3,3.5,57.7,1.8,71.3,4.4,47.6,47.8,14.2,31.6,16.2,24.6,171.4,85.8,68.6,80.2,432.9,243.8,38.2,93.2,95.1,214.1,118.5,256.4,29.4,19,40.4,58,35.7,30.5,252.6,92.7,31.3,41.8,40.1,0,231.7,0.2,614.2,3557.7,45.7,0,8.3,18228.5,0,25648.8
"DOM_29",12.4,1.4,15.7,0.6,44.9,2.1,16.4,41.3,7.2,72.5,23.5,12.6,68.6,107.7,74.1,53.4,476,1853.4,39.7,47.8,101.8,148.3,339.2,231.2,42.4,49.5,65.7,96.8,78,231.9,404.5,125.2,72,95.8,85.9,0,3758.9,0.4,1287.4,3796.8,-222.5,0,51.8,20143,0,33955.4
"DOM_30",9.7,0.5,4.5,0.2,9.5,0.5,7.5,6.7,1.9,5.6,1.9,4.2,21.4,9.7,9.7,5.8,44.9,21.5,517.1,10.5,12.7,135.8,36.7,190.7,3.7,3.4,7,6.4,2.7,7.3,75.6,202.1,5.9,8.6,7.1,0,208.3,0.1,1324.7,1111.7,6,0,1.1,1953.3,0,6004.2
"DOM_31T33",122.2,3.6,43.9,1.8,124.2,6.9,103.5,67.6,17.7,38.3,14,54.6,295.8,97.4,64.7,46.2,164.3,44.6,28.2,175.1,144.6,242.4,112.4,549.5,45.4,10.8,41.6,36.5,18.8,29.6,184.1,117.2,37.8,122.8,46.7,0,1890.1,0,558.5,968.1,-18.5,0,143.1,3977.4,0,10773.3
"DOM_35T39",109.8,10,292.9,3.3,391.4,28.7,232.5,1023.8,154,363.7,96.3,115,1432.7,258.5,94.2,55.7,157.9,186,28,73,2157.3,302.8,714.7,653.7,368.9,80.9,76.2,131.6,137.2,1892.7,618,808.6,499.7,670.5,439.7,0,10779.5,0,124.3,872.5,712.7,0,6.2,1463.3,0,28618.5
"DOM_41T43",141.2,3.6,169.2,1.8,45.7,3.7,38.6,39.9,20.1,66.5,23.8,33.3,88,67,43.4,36.7,88,140,9.8,36.8,561,985,354,528,81.9,40.7,85.7,73.9,191.9,9227.8,316.6,580,249.4,132.3,275.4,0,133.6,0,252.1,46061.7,-0.6,0,5.9,604.9,0,61838.4
