"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2263.5,0,1.6,0.4,5946.1,23.2,676,354.2,0.1,10.9,8,0.1,0,0,0,0.1,0,0.3,0.6,12,0.2,12.4,29.1,0.5,254.4,0.7,0.1,0.2,0.3,0,14,15.3,7.9,8.2,16.9,0,3060.1,0,3.7,365.9,15.5,0,17,2944,0,16063.8
"DOM_05T06",13.1,2.2,21.7,3.5,3.2,0.3,0.3,2.3,241.7,12.9,0.4,2.6,11,0.3,0,0.1,0.2,0.3,0.2,0.6,131.4,12.4,4.1,16.8,0.4,0.5,0.5,0.3,0.6,0.5,6.8,1.6,0.6,0.5,1.2,0,17.2,0,2.7,7.3,0,0,0.1,10.9,0,533.2
"DOM_07T08",31.3,0.1,2229,5.2,32.4,1.8,2.8,69.9,1,223.8,13,396.2,1399.8,320.4,12.6,67.9,128,36.9,14.8,101.1,11.2,729.1,7.9,1.2,0.3,0.7,0.4,0.2,0.4,0.4,6.3,1.7,0.4,5.8,3.2,0,19.8,0,0.3,3.7,37.2,0,0.3,38462.5,0,44381
"DOM_09",1054.9,109.3,1703.3,210.5,71,0,7.1,44.6,31,12.8,22.9,12.4,2.3,0.5,0,0,6.1,0.1,0,2.9,235.9,484.3,0.5,29,0.1,0,0,0,0.5,0,38.3,29.2,11.9,0.4,0.2,0,0,0,344.1,0,0,0,0,10.2,0,4476.3
"DOM_10T12",994.9,0.2,27.3,0.6,2785.8,8.8,4.1,28.1,4,72.2,8.9,12.4,4.3,3.1,0.7,0.6,2.4,1.9,1.3,6.6,7.5,45.6,137.5,36.7,847.2,15.5,9.5,4.3,5.7,4.1,44.9,65.3,32.1,56.7,54.9,0,11103.2,0,72.3,54.4,19.6,0,70.4,5999.8,0,22655.7
"DOM_13T15",31.5,0.1,10.2,0.5,25,250.5,1.8,24.6,1,17.3,18.1,4.3,1.6,3.3,0.6,0.8,2.5,8.8,2.5,34.1,2.7,38,65.4,12.5,10.7,7.9,4.9,2.2,3.2,2,18.8,19.5,8,15.7,9,0,1094.4,0,1.5,43.9,0.5,0,16.8,367.8,0,2184
"DOM_16",29.1,0,7.6,0.5,19.9,1.8,361,65.1,0.7,9.3,6.2,10,1.2,7,0.4,0.7,3.1,3.6,3,66.3,25.1,393.2,28.1,5.3,1.3,3.7,1.8,0.9,1.6,0.9,9.7,5.3,1.3,2.7,6.7,0,60.8,0,0.7,25.2,9.9,0,2,1992.8,0,3175.6
"DOM_17T18",30.7,0.4,68,0.7,121,6.5,142,472.3,6.4,30.1,14.7,16.8,6.4,7.7,1.2,1.3,5,3.8,1.8,32.9,86.7,165.2,142.7,39.4,18.5,288.2,21.4,10.7,46.2,14.2,95.3,46,50.8,19.8,27.3,0,373.5,0,3.7,27.8,-9,0,6.9,3403.1,0,5848.3
"DOM_19",363.2,4.6,496.2,9.1,107.5,10.3,19.5,43.8,319.2,202.6,16.3,56.2,45.6,13,1.2,2,8.1,4.4,2.6,23.3,293.7,254.8,247.9,1561,26.8,11.9,4.1,7.6,33.5,16.6,99.4,75.8,29.1,29.8,23.2,0,1511.9,0,0.5,11.9,2,0,12.1,964.1,0,6966.4
"DOM_20T21",370.9,2.6,222.5,3.4,128.7,56.9,45.4,169.1,114.5,769.9,304,67.1,51.2,46.8,4.2,6.9,18.6,14.1,7.7,33.3,19.6,200.9,109.6,58.8,11.7,21.1,6.1,3.7,5.7,7.6,84.8,31.1,21.2,249.3,26.2,0,1448.3,0,13.7,59.3,5.4,0,11.6,2021.5,0,6855.1
"DOM_22",37.1,0.1,101.9,1.8,191.5,12,14.4,51.9,7,44.4,145.9,18.3,8.1,17,4.5,6.7,21.1,29,5.4,31.9,10.8,237.3,136.9,101.7,14.6,9.2,3.6,2.9,6.3,4.8,42.5,13,6.9,13.4,8.7,0,254.8,0,1.3,208.9,3.3,0,0.6,450.8,0,2282.2
"DOM_23",32.2,0.1,128.2,2.2,10.9,1.3,22.1,10.9,3.2,30.4,22.2,293.4,12.4,18.5,4.3,3.6,10,11.2,3.6,16,3.5,1721.4,20.7,17.7,13.5,2.4,0.7,0.5,0.9,1.5,8.8,13.2,10.3,9.9,6.7,0,159.7,0,0.5,37.6,0.3,0,0.3,108.9,0,2775.7
