"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",821.5,0.3,0,0.1,2430.6,14.6,146.1,1,0.3,31.9,8,1.3,1.5,6.2,0.8,0.8,9.2,0.4,0.4,22.4,5.3,41.4,37.5,9.1,124.6,1.2,1.3,2.8,3,6,40,24.4,19.3,17.9,14,0,2308.2,0,88.7,207.5,28.9,0,80.4,5185.3,0,11744.1
"DOM_05T06",0.3,46.8,0,6.6,33.1,0,0,0.9,1318.3,122.9,0,0.4,6.7,0,0,0,0,0,0.5,1.1,540.7,11.6,0.1,6.1,17.1,0.9,2.4,0.3,0.2,25.9,17.2,0.2,0.3,20,19.1,0,11.1,0,0,24.1,40.3,0,0,2046.1,0,4321.4
"DOM_07T08",1.7,0,0.7,0.1,1.1,0.1,0,0.3,0,6.8,0.1,15.1,6.5,0.5,0.1,0,1,0,0,0.1,5.2,37.2,0.1,0.1,0.1,0,0,0,0,1.8,0.6,0.9,0.4,0.2,0.1,0,28.9,0,0.2,0.3,0.9,0,0.1,120.2,0,231.6
"DOM_09",26.2,26.3,2.5,4,4.2,0,0.2,0.7,0.8,0.7,1.3,0.7,0.1,0.1,0,0,2.6,0,0,0.5,9.2,35.9,0,2.3,0,0,0,0,0,0,2.4,2.5,1.5,0,0,0,0,0,53.9,0,0.6,0,0,76.4,0,255.6
"DOM_10T12",708.4,0.3,0.1,0.1,1747.4,3.7,1.3,4.7,1.6,81,4.9,1.9,0.5,4.7,1.3,1.2,9.4,0.5,0.3,4.7,10.2,20.6,46.8,13.6,518.1,2.5,1.8,5.3,6.6,12.7,47.8,65.1,55,81.3,71.6,0,4076.2,0.3,188,18,42.6,0,169.8,11112.7,0,19144.6
"DOM_13T15",4.2,0.1,0,0,3.3,41.1,0.5,1.7,0,6.2,3,0.8,0.2,1.2,1.2,0.5,4.8,0.7,0.4,28,1.3,7.8,12.8,4.4,2.2,0.6,0.3,0.4,0.7,1,5.1,8.3,4.8,8,5.6,0,413.2,0,9.3,24.4,2.9,0,38.6,669.3,0,1319.1
"DOM_16",17,0.3,0.3,0.2,11.1,1.1,159.3,14.6,0.1,9.1,5.4,8.4,0.8,18.2,3,3.9,26.2,2.6,1.9,193.6,14,480.7,17.3,6.7,4.9,2.1,1,2.5,0.5,38.6,19.9,6.7,9.8,3.1,9.7,0,147.6,0,14.3,37.6,5.2,0,4.9,552.1,0,1856
"DOM_17T18",11.9,0.3,0.4,0.1,100,4.5,4.8,248.4,0.5,31.7,11.8,10.3,0.8,8.9,6.3,5.4,29.1,1.4,0.4,17.3,24.6,25.8,49.6,16.6,16.7,81.1,8.1,26.6,34.7,25,124.2,66.9,118.2,24.6,51.5,0,413.5,0,41.3,399.2,0,0,21.7,637.4,0,2701.6
"DOM_19",183,0.2,4.2,2,50.5,4.7,5.4,8.3,87.2,112.5,8.4,32.3,14.8,17.2,4.3,6.4,33.8,1.7,1.1,17.3,132,202.3,99.7,836.2,15.8,4,9.2,12.7,25.9,51.9,113.1,73.1,41.8,31.7,27.7,0,1305.2,0,0.1,0.1,7.3,0,35,987,0,4606.9
"DOM_20T21",107.5,1.7,0.6,0.3,100.9,16.6,6.8,18.3,14.5,788.7,82.2,17.1,6.2,20.3,13.9,11.2,66.4,2.9,1.4,23,20.9,78.9,39.1,38.4,22.8,5.4,9.4,38.1,21.8,44.6,109.4,80.9,56.1,352.4,32,0,1021,0,3374.2,63.7,38.9,0,60.2,13506.4,0,20315.2
"DOM_22",16.1,1.5,0.5,0.3,74.2,5.1,4.5,12.1,1.7,35.8,75.2,9.6,2.8,27.2,19.6,21.8,94.9,11.7,2.3,36.9,13.9,169.1,47,30.9,7.6,2.2,5,4.7,4.4,16,34.1,11.8,9.5,16.3,8.2,0,170.4,0,69,33,3.5,0,2.8,1765.8,0,2879
"DOM_23",26.8,2.1,2,0.5,43.3,2.4,6.8,2.6,1.7,27.2,10.5,167.5,6.6,27.2,20.7,13.1,53.9,4.8,1.8,21,19.1,1324.4,28.6,31.4,10.6,1.3,5.1,4.7,5.6,21.8,35.1,17.7,17.3,16.2,6.3,0,221.5,0,33.1,40.3,3.9,0,1.8,824.2,0,3112.6
"DOM_24",3.7,0.7,0.1,0.1,8.2,0.4,1,2.9,0.4,3.4,3.5,2.2,9,54.7,4.9,12.4,77,3.4,1.4,13.4,10.8,62.5,6,5.1,1.2,0.6,0.7,1.1,1.1,5.9,7,4.5,2.5,2.2,1.7,0,43.7,0,5.1,17,0.5,0,0.4,1030.2,0,1412.9
"DOM_25",73.9,14.9,2.1,1.9,132.3,7.2,22,13.3,9.2,44.4,34.3,29.8,34.6,582.7,54.4,76.3,874.5,38.9,16,143.4,78.2,1085.1,82.7,95.1,17,3.8,10.9,13.1,11,82.4,113.7,65.8,29.9,21,22,0,304,0,26.1,192.1,16.8,0,2.1,2277.5,0,6756.3
"DOM_26",10.2,0.9,0.1,0.1,13.6,0.6,0.7,1.6,0.6,9.1,1.9,1.7,1.6,6.1,50.2,9.9,43.5,1.9,0.7,9.2,8.3,25.1,9.7,19.3,3.7,2.3,10.9,18.2,6.8,17.4,24.4,21.7,12.5,16.1,7.7,0,424.2,0,418.5,342.3,-9.2,0,23.9,2819.3,0,4387.2
"DOM_27",8.9,1.4,0.1,0.1,9.6,0.4,0.6,1.1,0.5,5.3,2.6,4.2,2.9,12,25.4,59.6,88.7,4.7,1.6,13.3,17.1,115.1,12.8,18.1,3.3,2.1,7.5,6.4,2.6,16.3,19.9,10.2,7,6.6,7.4,0,260.8,0,57.6,74.3,1.9,0,9.4,2102.8,0,3002.1
