"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1286.4,0,0.1,0,4462.1,10.9,191,0.1,0,73.6,0.3,0.2,0.5,0.3,0.5,0.1,0.4,0.1,0,84.9,2.2,24.9,14.6,4.4,75.2,1.1,0.2,4.5,1.5,1.8,11.6,3,4.4,13,5.3,0,1725.4,0,7,222.8,40.4,0,45.1,2813.5,0,11133.6
"DOM_05T06",0,0.1,0,0.1,2.6,0,0,0,35.2,14.7,0,0.1,0.2,0,0,0,0,0,0,0.6,23.7,0,0,0.2,0.4,0.1,0,0,0,0.2,0.5,0,0,0.6,0.5,0,5.6,0,0,0,-1.2,0,0,12,0,96.2
"DOM_07T08",6.8,0,11.7,0.1,6.8,0.1,0.1,0.1,0,51,1.1,57.6,19.9,1,0.7,0.4,1.6,0,0,4.2,1.9,95.9,5.2,2.5,0.5,0.3,0.1,6.7,0.2,1.6,1.2,0.8,0.1,0.3,0.3,0,10.9,0,5.2,81.3,7,0,0.5,833,0,1218.8
"DOM_09",0.6,0,0.2,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0.2,0,0,56.4,0,60.3
"DOM_10T12",1418.8,0,1.1,0,3986.3,3,3.4,4.6,2.2,2215.5,7.4,2.9,0.6,2.6,37.5,0.6,2.6,0.9,0.1,33.6,14.5,18.5,184.9,52.9,882.9,15.4,3.1,247.7,23.3,4.3,95.2,32.1,44.3,118.2,152.4,0,7417.7,0.9,427.1,18.7,40.2,0,136.7,13556.5,0,31211.5
"DOM_13T15",0.9,0,0,0,1.9,4.1,0.1,0.2,0,18.9,0.4,0.1,0.1,0.2,3.4,0.1,0.2,0,0,5.9,0.3,0.8,2.9,0.8,0.4,0.4,0,6.5,0.4,0,2,0.3,0.1,1.6,0.6,0,128.8,0,0.1,0.1,0.3,0,11,331.6,0,525.8
"DOM_16",6.8,0,0,0,4.8,0.2,43.9,0.5,0,3.3,4.4,1.2,0.1,2.1,0.7,0,0.6,0.1,0,298.2,0.1,85.1,2,0.5,1,0.1,0.1,3.5,0.3,3,6.4,0,4.8,0.3,0.4,0,43.8,0,0,7.7,1.1,0,4,416.9,0,947.9
"DOM_17T18",7.2,0,1.2,0,43,1.3,1.4,174.1,0.1,79.3,1.8,2.1,0.2,2.2,12,0.5,2.6,0.5,0,28.9,5.9,11.5,46.5,9.3,4.7,0.5,5.2,33.5,52.3,2,52.6,11.4,103.2,3,13.5,0,198.2,0,2.1,41.9,17.8,0,7.5,1030.4,0,2011.2
"DOM_19",22.8,0,2.6,0.1,9.2,0.3,1.1,0.9,3.9,46.2,1.5,3.5,0.8,3,14.1,0.9,3.6,1.2,0,81.4,14.8,19.9,23.3,100.6,1.7,3.5,1,17.2,7.7,2.3,34,3.1,6.1,23.1,4.6,0,492.3,0,48.7,29.2,10.6,0,9.4,1231.9,0,2282.1
"DOM_20T21",115.2,0.2,4.3,0.1,40.6,8.1,8.7,8.2,6.2,1356,25.7,5.5,2.7,6.8,127.5,0.7,6.4,2.8,0.1,73.4,19.5,32.3,100,25.4,2.6,11.5,6.9,489,15.3,1.5,86.5,4.3,4.7,33.9,6.3,0,1007.4,0,1046.6,1473.3,134.5,0,39.2,54577.8,0,60917.6
