"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1276.3,1.1,1.9,0,1247,22.6,52.8,1.8,2,18.5,8.7,2.6,3.7,17.2,0.4,4.4,9.7,5.4,1.1,34.6,19.7,22.8,157.2,18,55.3,0.8,2.9,3,1.3,15.1,27.2,6.4,9.1,18.1,4.8,0,1161.6,0.2,5,90.4,7.1,0,56.9,1946.9,0,6341.7
"DOM_05T06",7.1,28,0.2,0.2,3.5,0.2,0.1,0.2,96.2,8.6,0.4,11.9,47.1,0.3,0,0.2,0.4,0.1,0,0.3,303.8,4.8,2.1,5,0.3,0.1,0.2,0.1,0.1,1.1,0.9,1.4,1.1,1.1,0.7,0,51.5,0,0.4,7.2,0.4,0,1.3,41.3,0,630.1
"DOM_07T08",3.6,0.1,22.4,0,2.3,0.7,0.2,0.2,0.8,12.9,1.4,28,329.4,7.5,0.1,1.1,2.1,0.5,0.1,0.6,2.1,42,4.9,3.8,0.7,0.2,0.7,0.7,0.2,2.8,1.7,0.5,0.2,0.6,0.4,0,16.4,0,2.6,13.4,-3.4,0,3,822.9,0,1330.5
"DOM_09",0.9,0.7,0.8,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.8,1.3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,6.9,0,12.6
"DOM_10T12",298.3,0.5,0.8,0,774.9,8.9,0.8,2.7,5.4,19.9,3.1,1.8,4,1.6,0.3,1.6,1.6,2.8,0.7,2,7.3,15.5,47.7,15.2,325.9,1.8,2.1,2.8,4.8,5.9,19,26.4,6.9,21.4,46,0,3399.7,0.5,15.1,26.1,-0.7,0,140.4,1350.9,0,6612.6
"DOM_13T15",5.2,0.2,0.4,0.1,7.7,465.3,0.3,1.5,2.8,4.4,4.1,0.7,3.1,0.9,0.3,1,1.1,0.4,0.8,5.6,7.6,12,29,6.1,6,4.2,2,0.7,0.4,2.1,12.7,21.1,0.5,24.9,7.8,0,675.4,0.1,1.3,5.1,0.5,0,120.4,1184.4,0,2630.4
"DOM_16",9.2,0.1,0.2,0,5,0.5,27.3,0.9,0.6,1,1.6,2,1.2,2,0.9,0.9,2.1,5.3,0.3,82.6,1.3,45.6,7.2,5.3,1.7,0.3,0.2,0.2,0.5,8.4,3.1,0.5,0.6,0.9,0.3,0,67.2,0,1,5,-2.1,0,9.8,232.9,0,533.7
"DOM_17T18",13.8,0.7,0.8,0,58.5,11.6,6.6,136.3,3.6,11.6,3.6,7.7,2.2,5.6,2.1,6,4.1,2.4,0.3,14.3,5.3,19.3,63.6,14.8,4.5,63.9,16.2,7.7,21.9,2.1,64.8,18.5,25.2,5.3,6.2,0,80.2,0.5,1.5,2.7,-1.4,0,15.5,220.6,0,950.6
"DOM_19",229,10.8,30.5,0.3,30.6,14.9,17.8,9.9,130.6,26.7,27.4,69.5,42.2,29.4,0.8,5.1,9.3,1.5,1.2,13.5,102.7,315.1,235.6,1030.6,6.8,1.8,10,5.5,1.1,7.3,39.4,9.8,3.3,5.9,8.2,0,559.6,0,3.4,3.2,-0.3,0,36.9,2558.7,0,5645.8
"DOM_20T21",53.9,2.5,4.3,0,19.3,22.5,7.1,9.3,3.7,52.7,81.5,15.2,14,10.6,1,5,7.3,4,0.6,8.7,7.2,24.5,25.1,13.4,2.9,4.7,1.4,1.5,0.7,2.4,13.2,14.2,3.7,17.3,7.9,0,289.6,0,117.3,7,-3.9,0,21.1,1159.9,0,2054.3
