"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",647,0.1,0,0.1,366,1.4,491.3,0.2,0,43.3,0.1,0.7,1.3,0.4,0.1,0,1,0,0.3,5.6,5.5,4.3,5.6,4.3,11.2,0.1,0.2,0.1,0.3,1.9,5.4,11.2,10.2,2.5,3,0,532.9,0,4.6,5.8,2.5,0,6.4,786.4,0,2963.4
"DOM_05T06",0.1,1.6,0,0.7,1.4,0,0,0,0,3.3,0,0,4.6,0,0,0,0,0,0.1,0.1,93,0,0,0.2,0.6,0,0.1,0,0,0.7,0.6,0.1,0.1,0.5,0.7,0,1.1,0,0,0,0.1,0,0,3.4,0,113
"DOM_07T08",0.4,0,2.1,0.1,0.2,0,0,0,0,1.4,0,9.5,7.1,0,0,0,0,0,0,0,0.3,14,0,0.3,0,0,0,0,0,0.4,0.1,0,0,0,0,0,2.3,0,0,0,-0.2,0,0,65.2,0,103.4
"DOM_09",11.8,4.3,4.2,1.9,0.8,0,0.4,0.1,0,0.1,0.2,0.3,0.1,0,0,0,0.1,0,0,0.1,4.9,8.7,0,0.3,0,0,0,0,0,0,0.2,0.5,0.2,0,0,0,0,0,3.7,0,0,0,0,3.8,0,46.8
"DOM_10T12",78.1,0.1,0.1,0,223.9,0.4,3.6,0.8,0,4,0.3,0.9,0.8,0.6,0.2,0.2,0.4,0.3,0.4,0.7,4.6,7.6,14.4,4.5,52.2,0.3,0.5,0.4,0.7,1.4,5.5,8.9,3.8,6.6,6.2,0,1310.7,0.2,6.4,7.4,3.4,0,19.2,785.7,0,2566.6
"DOM_13T15",0.2,0,0,0,0.8,14.1,1.1,0,0,0.7,0.6,0,0.2,0,0.1,0,0,0,0.8,1.6,0.2,1.4,1.9,2,0.3,0.1,0,0.1,0.1,0.1,0.8,0.7,0.2,1.1,0.8,0,123.9,0,0.3,1.5,0.5,0,8.9,314.4,0,479.3
"DOM_16",124.2,0.2,0.1,0.1,3.6,0.1,616.5,3.2,0,0.3,0.3,10.9,2.3,4.3,0.1,0.6,0.7,0.6,3,59.9,37.6,149,17.6,8.1,1.3,0.2,0.3,0.2,0.3,27.2,3.5,4.7,2.9,1.1,1.8,0,108.2,0,5.3,12.5,98,0,1.4,1286.4,0,2598.5
"DOM_17T18",2.8,0.1,0,0,20.1,0.6,10.7,68.8,0,2.1,1.2,3.4,0.7,0.6,0,0.2,0.3,0.2,0.5,2.5,2,3.4,22.1,18.7,2.7,47.5,1.9,0.4,2.4,2.3,37.4,12.7,7.9,1.6,7.5,0,53.3,0,0.3,1.5,0.5,0,2.6,63.1,0,406.8
"DOM_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.5,0,1
"DOM_20T21",23.2,0.4,0.8,0.1,6.4,1.9,13.1,4.6,0,14.7,9.3,8.7,4.7,2.5,0.1,0.2,0.9,0.1,1.2,2.6,3.2,9.9,4.4,5.9,0.8,0.2,0.3,0.2,0.3,3.1,5.4,1.6,2.8,21,2.7,0,125.9,0,24.3,7.5,0.6,0,3.1,260.2,0,579.2
"DOM_22",1.1,0.5,0,0.1,13.6,0.3,2.5,5.3,0,1,19,1,2.1,6.2,0,1.2,1.6,2.9,2.1,2.6,8,42.5,8.9,17.1,1.1,0.1,0,0.2,0.1,1.8,3,0.3,0.6,0.3,0.3,0,22.3,0,0,1.1,0.5,0,0.1,103.6,0,275.3
"DOM_23",0.9,0.2,0,0.2,7.9,1.7,2.2,0.1,0,4.1,5.2,51.8,4.9,3.5,2.2,2.2,0.3,0,1.6,11.4,28.7,278.5,5.7,6.6,1.3,0.2,0.1,0.2,0.1,17.9,2.8,1.2,2.5,3.2,0.9,0,54.7,0,1,2.7,11.3,0,1,179.8,0,701.3
"DOM_24",0.6,0.1,0.1,0.1,1.7,0.1,1.3,1.8,0,0.8,0.5,1.6,52,48.6,2.7,10.8,6.7,3.5,4.6,9.3,7.4,34,2.7,1.4,0.1,0,0.4,0.1,0.1,0.4,0.6,0.7,0.2,0.3,0.3,0,6.9,0.1,2.3,0.4,48.7,0,0,487.6,0,741.4
"DOM_25",1.5,1,0,0.4,13.6,0,9.2,1.9,0,0.3,0.9,5.4,19.2,11,0.5,4.2,8.4,20.7,9,12.5,15,214.5,23.8,12,1.3,0.2,0.2,0.2,0.2,10.7,10.9,8.2,3.4,2.2,3.7,0,24,0,0.4,25.3,21.5,0,0.2,284.8,0,782.4
"DOM_26",0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,8.6,0.3,0.1,0,0,0,0.1,0.4,1.6,0.5,0.1,0.1,0.1,0.3,0.2,0.3,1.4,0.4,0.2,0,0.3,0,25.7,0,0.6,29.6,0.1,0,2.4,124.2,0,198.3
"DOM_27",1.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,8.8,0.7,0,0,0,1,4.8,0.1,0.8,0,0,0,0.1,0,0,0.1,0,0,0,0,0,26.5,0,2.1,40.3,12.1,0,0.9,114.7,0,214.6
"DOM_28",0.1,0,0,0,0.3,0,0.4,0,0,0,0.1,0.1,0.2,0.1,0.3,0,2.9,0.3,0.1,0.2,0.3,2.9,1.6,0.7,0,0.1,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0,0.1,0,4.5,0,0.1,51,12.1,0,0.2,123,0,202.9
"DOM_29",0,0,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0.3,1,0,0.1,0.1,3,9,1.7,0,0,0.1,0,0,0.1,0.2,0.1,0,0,0.1,0,22.8,0,0,31.7,7.9,0,0.7,84.4,0,163.9
"DOM_30",0.8,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0.1,0.1,0,0.1,0.2,0.1,23.6,0.1,0.1,2.4,0.9,9.9,0,0,0,0.1,0,0.1,1.8,12.4,0,0,0.1,0,3.3,0,3.9,76.9,45,0,0,76,0,258.5
"DOM_31T33",33.4,2.3,2.5,0.8,16.4,1.2,10,4.7,0,2.1,2,3.1,22.3,9.5,0.3,1.5,1.3,1.1,4.3,28.4,38,16.8,21.3,93,2.4,0.8,4.8,0.9,1.4,6.5,15.6,4.9,2.6,16,6.1,0,87.9,0,3.1,59.1,19.6,0,9.5,233.1,0,790.3
"DOM_35T39",59.4,3.9,0.6,1.4,45.9,4.5,77.2,13.8,0,19.6,11.1,80.3,56.2,27.4,1.8,4.3,9.7,4,4.3,37,1280.3,59.9,153.5,166.3,18.4,5.8,23.9,11.6,15.7,151.2,41.1,71.1,96.2,64.2,38.7,0,687.1,0,63.1,46.3,328.1,0,2.8,152.6,0,3940.4
"DOM_41T43",2,1.3,0.3,0.8,6.5,0.4,2.8,1.5,0,1.3,3.9,9.8,5.7,27,0.9,0.8,1.2,0.5,1.5,4.9,161.6,1952.9,52.5,125.2,4.9,0.9,30.6,0.6,2.7,315.4,125.1,76.8,32.4,6.6,30.1,0,109.7,0,87.5,3163.3,1.4,0,1,43.5,0,6397.5
"DOM_45T47",270.2,4.3,4.4,2.6,281.6,42,243.7,38.8,0,46.8,23.3,56.5,56.3,45.8,14.5,14.3,12.1,13,25.7,45.2,146.3,401.4,350.8,382.9,53.1,20.7,42.6,20.3,37.4,53.8,221.9,50.7,26.3,55.7,43.4,0,1564.3,0.1,47.5,308.9,161.7,0,25.9,1118.5,0,6375.6
"DOM_49T53",110,5.4,5.6,2.2,58.1,6.5,112.8,13.6,0,23.8,7.3,40.6,21,35.7,7.2,7.6,7,5.9,7.6,32.3,44.6,185,386.3,3174.6,8.3,12.8,8.5,10.9,5,8,136.6,38.4,10.7,7.1,12.5,0,1089.6,0.1,241,42.2,0.8,0,90.1,2514.1,0,8537.6
"DOM_55T56",7.6,0.2,0.3,0.2,4,0.3,3.8,0.8,0,0.9,0.4,1.2,1,1.8,0.2,0.2,0.4,0.3,0.9,1.5,9,10.3,23.8,46.1,3.9,1.4,1.4,4.4,7,11.7,40.2,15,8.9,17.7,8.4,0,298.8,0.5,38,0.2,0.1,0,283.8,4.1,0,860.8
"DOM_58T60",0.5,0.1,0.1,0,4.4,0.2,0.3,0.2,0,0.2,0,0.1,0.2,0.1,0,0,0,0,0.3,0.1,1.3,0.6,4.3,5.1,1.1,17.4,2.8,0.7,2.2,2.7,44.8,10,4.5,0.6,6.6,0,96,0,32.3,69.5,-1.1,0,2.6,73.7,0,384.6
"DOM_61",4,0.2,0.9,0.2,4.8,0.9,1.1,1.4,0,1.3,0.5,3.2,1.3,8.9,0.8,2.9,3.4,3.3,0.9,2,16.6,34.8,49.1,36.4,2.8,6.8,249.1,13.4,34.3,7.8,50.4,20.7,11.1,6.9,12.2,0,420.7,0,0.3,1.9,-0.7,0,13,74.6,0,1104
"DOM_62T63",10.5,0.4,0.1,0.1,6.1,0.2,1,0.5,0,1,0.2,0.6,2,0.9,0.4,0.4,0.6,0.5,0.8,4.4,5.5,5.5,38.5,57.3,2.2,7.1,26.2,98.3,51.3,5.4,41.7,29.8,7,3.4,10.2,0,10.8,0,5,148,-1.5,0,0.5,165.2,0,747.9
"DOM_64T66",25,2.5,0.1,0.7,22.9,2.5,12,2.2,0,3.5,1.1,6.9,18.6,3.9,1.8,1,1.4,0.9,4.8,4.5,31.8,46,72.9,84.5,7.8,2.4,7.4,7.8,362.1,194.4,48.3,7,1.5,13.2,10.1,0,202.8,0,13.4,38.9,-2.2,0,11.3,578.3,0,1856.1
