"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2949.7,4.3,28.2,1.9,4591.7,46.3,168.3,106.6,1.3,103,31.8,6.4,7.4,1.7,1.3,3.7,0.4,1.1,1.9,26.8,21.8,42.1,126.9,9.2,217.6,2.9,3.6,2.1,3.7,11.5,40.2,77.1,58.5,28.6,12.5,0,7717.1,3.7,337.6,1628.1,502.5,0,18.1,1746.2,0,20695.6
"DOM_05T06",47.1,117.1,12.6,47.1,34.6,2.7,0.2,4.2,1113.5,189.9,8.2,26.2,27.6,1.4,0.9,2.7,0.4,4.2,1.1,1.8,450.2,4.6,25.6,21,20.9,1.1,7.4,0.4,3.2,10.7,12.8,15,18.4,17.5,10,0,47.7,0,2.7,133,43.2,0,0,0.1,0,2489.2
"DOM_07T08",1.7,9.2,316.6,15.1,18.7,1.1,3.6,0.1,0,337.1,0.2,365.2,731.5,278.5,0.7,330,3.1,0.4,2.1,2.4,2.6,688.6,26.7,10.7,3.1,0.4,1.4,0.6,1.2,20.7,10,310.1,3.4,0.9,2.5,0,47.8,0,0.2,126.9,-4.2,0,0,1863.7,0,5534.5
"DOM_09",166.9,229,289.5,94.2,12.4,0,0.2,1.3,2.3,3.6,4.2,3.2,0.2,0.1,0,0,0.3,0,0,0.7,18.5,45.3,0.1,2.9,0,0,0,0,0.1,0,3.6,14,5.4,0.2,0,0,0,0,103.4,0,0,0,0,22.1,0,1023.7
"DOM_10T12",675.7,0.4,3.8,0.4,1123.8,13,1,2.7,0.8,49.6,3.1,3.1,1.3,1.3,1.6,2.6,0.4,1.6,0.8,1.9,2.2,10.3,70.3,10.4,703.6,4.7,8.5,4.4,10,3.8,24.9,82.4,36.4,49.6,45.6,0,8313.8,1.3,49.9,39.4,11.7,0,72.9,2414.3,0,13859.1
"DOM_13T15",11.4,1.5,4.2,0.9,9,765.5,0.8,1.9,0.4,22.3,14.3,0.9,0.4,0.7,0.2,1.7,1.1,1.6,2.6,31.4,0.5,2.9,41.2,6.9,9.3,3.6,3.3,1.6,5.9,1,14.1,46.6,11.1,24.9,7.3,0,1099.4,0,0.4,57.5,13.6,0,43.5,3594.9,0,5862.2
"DOM_16",1.1,1.4,0.2,0.6,6.1,3.2,37.3,6.3,0,6.5,2.5,3.1,0.3,6.5,0.1,2.3,0.3,1.7,2.4,39.8,0.2,139.4,13.1,2.2,2.9,1.7,1.5,0.9,0.8,20.6,8.2,0.1,5.3,1.1,2.7,0,18.4,0,0,106.5,25.1,0,1.3,38.7,0,512.5
"DOM_17T18",17,0.6,7.8,0.3,115.8,17.4,0.3,98.7,0.2,36.2,6,12.4,0.5,1.2,8.3,5.9,1.3,1.1,0.5,3.7,3.9,1.2,48.2,7.7,14.8,27,9.8,9.6,24.8,4.5,35.1,26.3,34.9,16.1,5.3,0,97.2,0,2.6,9.1,-0.1,0,4.5,135.6,0,853.4
"DOM_19",343.1,20.8,147.5,12.3,47.8,11.6,0.4,7,0.7,163.4,5.3,125.2,16.5,8.4,6.5,3,1.8,13.6,2.3,9.5,62.4,107.9,117.3,344.9,17.6,5,27,9.8,29.1,19.1,65.4,319,39.1,24.2,10.6,0,832,0,0.1,1.2,2,0,6.2,688,0,3674.6
"DOM_20T21",99.2,2.2,14,0.9,46.2,17.8,1.2,11.5,5.6,202.5,38.8,11.5,4.1,3.6,8.5,9.7,0.9,4.5,1.7,4.6,3.7,16.3,49.4,6.7,7.2,5.2,9.6,4.2,4.6,3.4,19.9,20,10.6,123.8,3.9,0,517.7,0,594.6,136.2,14.1,0,11.5,3900,0,5951.8
"DOM_22",2.6,2.9,81.7,1.5,63.8,45.2,0.3,2.2,1.5,30.6,38,2,2.1,2.8,0.3,27.3,10.6,25.4,3.8,9.7,1.9,21.9,42.5,12.3,6.8,1.9,11.7,2,3.6,4.1,14.9,21.4,6.6,10.2,2.7,0,115.2,0,2.1,91,18.6,0,2.9,190.6,0,939
"DOM_23",3.2,6.1,25.7,5.3,105.5,7.3,1.1,3.3,0.1,53.2,9.8,321.6,13.9,45.2,55.3,7.8,0.7,33.5,6.1,6.9,2.8,2310.1,57.1,10.2,16.4,2.6,11.3,2.8,5.9,33.2,25.6,25.5,24.7,15.5,5.8,0,194.4,0,0.6,48,10.5,0,0.2,168.7,0,3683.4
"DOM_24",11.4,22.9,17.4,22.9,7.1,0.9,0.5,2.8,1.4,5.1,13.7,37,220.8,309.8,52.1,178.2,43.1,140.9,56.2,71.1,18.8,479,31.5,5.7,0.4,0.8,1.8,0.4,0.6,1.6,7.7,5.8,3.7,1.2,1.6,0,4.3,0,0.1,10.1,-15.1,0,0,798.3,0,2573.7
"DOM_25",1.5,4.1,3.3,2.3,17.3,2.9,1,0.8,0.1,5.8,2.3,10.6,15.8,32.5,10.2,13.5,4.9,11.6,6.2,10.8,2.7,85.8,11.9,2.9,1.8,0.6,2.2,0.9,1,3.1,6.2,2,2.9,1.5,0.9,0,35.7,0,0.1,1301,138.6,0,0.2,201.3,0,1960.7
"DOM_26",1,0.5,5.3,0.3,6,1.5,0.1,0.2,0.1,3.1,2.9,0.8,0.3,0.8,124.3,13.9,1.4,4.9,1,2.7,1.2,5.4,13.2,3,1.6,2.6,56.5,10.8,4.8,0.8,11.1,14.9,5.8,9.5,2.5,0,192.4,0.1,1.4,256.9,40.9,0,7.6,662.2,0,1476.3
"DOM_27",1.2,0.7,0.9,0.3,3.6,0.7,0.1,0.1,0,2.2,0.2,2.7,0.8,1.6,20.4,94.5,0.6,36.1,1.5,2.9,4.2,30.5,10.3,2.4,1.1,0.8,14.1,2.1,1.1,1.9,4.9,0.6,2.4,1.6,1.3,0,45.3,0,0.3,272.3,41.9,0,3.2,2203.9,0,2817.3
"DOM_28",1.7,0.3,0.7,0.2,1.8,0.5,0,0.1,0.1,0.5,0.1,0.3,0.3,0.3,0.4,0.3,0.3,0.6,0.2,0.3,0.2,1.1,3.7,0.5,0.2,0.2,0.8,0.3,0.2,0.1,0.9,0.4,0.2,0.2,0.1,0,20.5,0,0.2,195.6,10.5,0,0.1,74.6,0,319.5
"DOM_29",2.5,0.1,0.5,0.1,4.3,0.9,0.1,0.2,0.1,1.1,0.2,0.5,0.3,0.6,0.3,0.5,0.1,15,0.2,0.4,0.3,1.7,11.6,1.8,0.6,0.5,2,0.8,0.5,0.3,2.1,1.3,0.4,0.5,0.3,0,194.3,0,0.4,224.6,-6.2,0,1.7,788.9,0,1256.6
"DOM_30",1.3,0.2,0.1,0,0.4,0.1,0,0,0,0.1,0,0.1,0,0.2,0.1,0.3,0.1,0,8.4,0.1,0,0.8,0.9,8.1,0.1,0,0.2,0.1,0,0,1.7,14.8,0,0,0,0,2.3,0,4.1,248,15.7,0,0,192.6,0,501.1
"DOM_31T33",6.1,1,2.3,0.4,4.6,10.5,2,0.7,0.2,3,0.9,1.1,1,0.8,0.9,1.3,0.3,0.8,0.8,7.5,1.8,8.5,7.9,4.4,1.8,1.1,5.2,1.1,2.9,5.4,6.7,2.9,9,17.9,1.9,0,456.7,0,1,427.1,34,0,23.5,286,0,1353
