"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",903.3,0.2,0.2,0.1,4293.2,62.1,22.8,0.7,0,21.2,15.6,0.1,7.5,0,0.2,0,0.3,0,0.8,9.5,0.1,16.5,85.7,0,400.4,0.6,0,0,0,1.1,12.6,25.3,3.7,0,13.3,0,10032.6,0,0,105.9,17,0,145.9,754.4,0,16953.2
"DOM_05T06",4.8,6.3,0.1,2.5,11.7,1.9,0.1,4,850.2,185.9,5.5,10.2,77.5,2.3,3.1,1.2,2.9,4.2,1.8,1.5,179.2,1.8,8,5,13.2,0.3,0.5,0,1,2.7,2,3.8,3.6,3.6,7.8,0,17.7,0,0.2,10.1,2.8,0,0,0.4,0,1441.6
"DOM_07T08",8.2,0.4,12.4,0.7,4.7,1.3,0.1,5.1,3.2,238.1,1.4,208.9,318.3,6.6,5.9,1.9,6,0.6,2.3,13.6,4.8,138.1,4.8,2.1,0.1,0,0,0,0.1,10.2,1.2,8.8,0.5,0.1,2,0,18.2,0,0,9,3,0,0,102.1,0,1145
"DOM_09",140.4,55.1,24.3,22.4,18.8,0,0.5,5.6,6.9,13.1,11.3,5.7,5.6,0.5,0,0,10.5,0.1,0.1,3.8,34.3,83.5,0.1,3.4,0,0,0,0,0.1,0,2.5,16.8,5.1,0.1,0.1,0,0,0,26.7,0,0.7,0,0,99.3,0,597.5
"DOM_10T12",723.4,0.1,0.1,0,3001.8,28.9,1.4,1.3,0,23.3,5.1,0.1,2.3,0,0,0,0.2,0,6.4,0.6,0.6,0,282.4,0.6,1985.2,5,0,0,0,7,25.1,101.6,20.3,0,326,0,17607.5,0,0,0,6.9,0,619.8,2371.2,0,27154.4
"DOM_13T15",55.8,0.6,0.8,0.3,18.1,2672.7,0.5,36.5,0.7,84,130,22.1,8.2,25.4,100.2,8.8,26.8,91,33.5,322.5,0.1,9.1,133.3,3.4,77.7,3,0.1,0,0,0.1,11.9,22.1,6.8,4.3,70,0,2147.6,0,0,13.5,31.6,0,340.6,8980.3,0,15494.1
"DOM_16",10.6,0.6,0.7,0.2,4.9,2.1,173.3,33.3,0.2,2.2,1.7,6.9,5,11.8,2.8,3.1,7.6,6.2,23.4,341.6,0.5,274,26.5,0.6,4.2,2.4,0,0,0,0,7.8,3.1,5.6,0.1,18.9,0,35.6,0,0,0,-1.1,0,13.8,158.4,0,1188.5
"DOM_17T18",21.3,0.9,4.2,0.3,570.6,66.3,12.1,2045.8,4.1,209.3,53.6,82.3,44.9,74.5,276.7,41.3,47.6,26.6,18.7,123.8,7.1,51.5,588.1,42.4,375.8,819.3,40.4,16.9,556.3,12.9,222,567.9,244.7,104,292.8,0,722.5,0,0,0,2.3,0,58.1,1549,0,9999.2
"DOM_19",931.3,41,86.6,23.4,561.9,426.3,35.1,284,2106.6,8111.9,218.3,880.1,2444,388.3,558,127.5,377.9,118.8,131.6,220.3,1618,663.1,1324,6038.3,257.7,41,17.7,9.9,61.4,113.2,383.3,726.1,65.3,158.1,363.1,0,2125.8,0,0,0,120.2,0,153.7,8864.1,0,41176.7
"DOM_20T21",865.9,15.4,24.6,5.5,402.8,2298.1,59.3,746.2,247.2,24618,4420.3,583.6,1562.3,878.1,6814.7,317.7,230.7,348.3,262.3,484.4,151.3,795.7,295.1,13.9,292.9,53.6,0.2,0.3,13.6,2.6,162.6,153.8,257,1028.2,346.6,0,2466.6,0,522.8,102.1,-117.3,0,123.8,29574.8,0,81425.2
