"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",869.8,2.8,1.1,0.7,1951.8,90.6,58.1,54.3,2.8,64.2,7.3,0.8,1.6,0.4,0.4,1.2,0.6,0.5,0.2,9.3,3.7,14.4,42,3.8,304.5,0.6,0.1,0.1,0.3,0.6,2.4,64.2,4.2,40,5.4,0,1575.3,0.1,4.5,5.4,2.6,0,7.2,468.2,0,5667.9
"DOM_05T06",2.4,50.5,0.3,5.4,2.2,0.6,0,1.2,367.2,27.3,0.4,2.4,6,0.1,0.1,0.4,0.3,0.6,0.1,0.2,40.1,0.6,1.5,2.2,4.5,0.1,0.2,0,0.1,0.2,0.1,2.7,0.4,7.2,1.2,0,25.6,0,0,8.1,-9.8,0,0,2732,0,3284.7
"DOM_07T08",8.1,7.4,33.5,3.8,2.3,1.5,0.1,3.5,4.9,98.5,0.3,98.4,26.8,1.1,0.6,1.9,1.3,0.3,0.2,4,2.7,100.3,2.2,1.8,0.1,0,0,0,0,1.1,0.2,13.4,0.1,0.5,0.5,0,2.6,0,0,2.5,0.4,0,0,209.8,0,636.9
"DOM_09",23,259.1,14.5,26.9,1.9,0,0.1,0.9,1.9,1.2,0.6,0.6,0.1,0,0,0,0.5,0,0,0.2,4.1,13.5,0,0.7,0,0,0,0,0,0,0.1,5.7,0.3,0.1,0,0,0,0,0.8,0,0,0,0,2.2,0,359
"DOM_10T12",80.4,0,0,0,169.8,6.3,0.1,0.9,0.4,9.4,0.2,0.2,0,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.4,0.7,5.2,1.5,407.1,0.4,0.1,0,0.5,0.1,0.5,31.6,1.6,43.4,12.6,0,2593.3,0,0.3,0,3.8,0,31.4,1374,0,4776.9
"DOM_13T15",12.8,8.1,1,1.4,5.1,1170.9,1.3,8.3,1.5,18.9,7.3,3,0.3,1.2,4.7,5.9,2.4,16.7,2,31.1,3,11.8,25.5,9,25.2,2.6,1.1,0.2,2.5,0.2,2.5,80.5,2.6,166.4,12.9,0,1113,0,0.5,9.2,5,0,18.5,2704,0,5500
"DOM_16",4.6,2.7,0.7,0.4,2.2,2.3,24,7.4,0.6,4.7,0.8,2.7,0.1,1.2,1.4,2.8,1.3,3.3,0.9,35.2,1.9,70.4,4.1,1.4,3.8,0.6,0.3,0.1,0.1,3.2,0.6,4.4,0.6,1.8,2.1,0,19,0,0,14.2,1.5,0,0.7,39.7,0,269.6
"DOM_17T18",0.2,0.1,0,0,1.4,0.5,0,6,0.1,0.7,0.1,0.2,0,0,0.2,0.3,0.1,0.1,0,0.2,0.1,0.1,0.8,0.2,0.7,1.2,0.2,0,0.2,0,0.1,1.9,0.2,1.8,0.2,0,274.1,0,0,99.4,-0.7,0,3,219.4,0,613.4
"DOM_19",101.8,61.7,17.6,9.7,20.1,14.3,1.6,7.6,168.1,161.6,2.8,21.1,15,3,5.1,11.1,4.8,5,1.1,4.9,42,55.2,44.2,286.2,27.6,2.1,5.9,0.7,5.6,2.6,6.2,122.9,5,73.5,8.8,0,282,0,0.3,129.7,23.8,0,4.7,680.9,0,2448
"DOM_20T21",39.5,8,1.8,0.8,7.4,26.4,1.2,10.6,18.4,188.9,20.1,6.1,3.5,2,6.9,11.7,2.3,4.4,0.8,4,2.4,8.1,3.7,1.8,2.8,1,0.1,0,0.2,0.6,0.9,13.6,1.1,286.8,2.8,0,370.3,0,7.9,3,0.7,0,6.3,2222.8,0,3301.7
