"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3028.8,4.7,10.2,5.2,19844,306.8,426.7,253.3,21.1,332.9,86.4,7,17.7,6.9,5.9,5.6,4,12,0.3,103.6,26,171.2,406.7,22.8,623.7,6.6,0.9,0.7,6.3,22.4,93.6,151.8,44,48.9,38.3,0,12912.2,65.6,675.3,1006.4,254.3,0,100.9,5203,0,46364.6
"DOM_05T06",53.9,394.2,11.3,344.3,170.1,11.6,2.9,48.6,21389,841.4,40.6,136.7,295.8,16.9,12.3,15.2,11.7,135.7,3.1,16.7,2445.6,50.5,102.6,231.6,86.5,5,10.1,0.3,12.2,45.9,38.1,40.3,26.3,53.5,64.2,0,159.7,0.7,9.4,254.8,187.9,0,0,23762.4,0,51539.4
"DOM_07T08",38.1,11.5,283.7,42,31.1,5.7,1.7,31.1,455.1,550.2,6.2,1356.1,4196.9,130.9,22.1,34.7,21,14.8,0.5,96.7,61.9,1680.6,33.4,32.4,2.5,0.3,0.3,0.1,1.3,42.3,10.4,40.7,1.8,0.8,5.1,0,39.6,0,1,46.1,15.9,0,0.4,1118.6,0,10465.8
"DOM_09",576.1,2443.7,703.5,2214.1,186.3,0.4,7.4,52.9,137.8,53.5,66.2,58.9,28.3,3,0.8,0.4,33.3,4.1,0.4,34.9,377.6,1632.6,11.3,41.8,2.2,0.5,1.1,0.2,4.9,4.8,35.5,128.5,27,2.9,1.8,0,42.7,0,1225.5,154.2,0,0,1,1.3,0,10303.5
"DOM_10T12",2192.1,2.8,4.2,3.7,10544.2,264.9,7,56.3,48.2,617.2,21.6,27.5,26.3,16.7,39.8,17.9,10.9,48.8,3.4,30.3,22.7,139.3,688.3,66.4,2230.2,15.1,6.7,2.5,26.3,24.3,93.4,361.2,108.4,268.4,125.2,0,82426.5,233.5,400.5,124.8,29.3,0,455.6,6357.1,0,108189.4
"DOM_13T15",43.1,8.8,10.9,12.9,66.8,3206.5,10.3,60,14.6,227.4,98,36.3,11.7,26.5,74.6,32,19.3,467.1,12.2,389.2,24.3,176.8,263.6,85.1,91.2,36.8,8.7,2,51,11.3,122,188.6,29.7,157.9,78.8,0,8704.9,41.9,72.8,78.8,29.4,0,304.6,4801.1,0,20189.4
"DOM_16",21,5.3,10.6,4.3,35.8,12.7,337.7,64.7,6.6,32.9,14.2,39.2,4.4,30.4,31.5,18.6,13,125.5,4.2,696.1,22,1199.3,58.8,20.3,12.1,8.5,2.2,0.8,4,125.9,27.5,14.7,8.5,3.1,19.7,0,321.2,0.5,1.7,9.7,3.2,0,12.8,216,0,3601.5
"DOM_17T18",59.1,6.6,21.1,6.5,1152.5,204.7,39.1,2910.7,49,505.9,122.2,186,30,72.2,300.2,118.3,59.2,310.4,12.2,217.1,52.3,189.1,823.6,177.5,167.3,467.4,104.7,34.8,488.3,91.3,465.3,468.4,261,155.8,170.6,0,2330,2.6,128.5,39.4,10.3,0,41.1,1165.6,0,14217.9
"DOM_19",1211.3,231.9,440.7,299.5,767.3,161.3,58.6,165.2,4509.9,2426.5,128.4,784.7,1008.2,199,290.7,190.5,121.9,502.2,65.9,251.7,1238.7,2490.1,1546.8,10870.5,226.5,71.3,118.2,26.7,405.8,293.2,591.9,1013.4,193,247.4,217.2,0,6220.7,4.3,185.8,7.9,19.6,0,94.2,2900,0,42798.4
"DOM_20T21",1553.5,104.6,170.2,86.8,898.4,978,147,714.6,1634.6,10447.4,2831.2,739,833.1,435.5,1276,642.4,189.8,1411.8,76.4,672.2,257.6,1262.8,426.9,351,112.3,82.9,16.3,5.3,63.4,217.1,334.1,269.8,120.1,1252.1,250.5,0,11887.2,2.7,5192.7,227.4,54.6,0,92.2,7367.4,0,55688.8
"DOM_22",62,23.8,37.1,26.2,782.8,182.7,23.1,109,51.9,359.2,650.3,121.3,89.1,140.4,734.1,354.4,173.3,1862,61.6,321.7,45.3,1207.1,388,367.4,55.4,16.2,37.6,3.9,32.4,52.6,95.3,73.9,20.6,58.3,36.4,0,2278.9,0.6,24.7,173.4,45.2,0,7.9,3370.7,0,14558
"DOM_23",46.8,13.5,56.9,24.8,418.8,19,26.7,11.4,17.5,169.8,53.3,1614.6,115.4,108.4,505,134.8,57.6,498.5,14.9,96.2,41.7,6736.4,129.6,56.9,40.4,4.5,9.3,1.2,12.8,130.5,46.4,58.7,24.4,31.7,22.2,0,2744.1,0.2,5.4,24.2,14.6,0,0.9,1756.1,0,15896.2
"DOM_24",30.9,47.8,37.2,100.6,144.9,8.7,5.9,51.9,56.6,98.2,56.7,149,3725.9,2976.7,1141.5,1838.9,1124.7,3563.7,242.1,946.2,84.3,3383.8,86.5,122,5.2,2.3,11.6,0.7,8.1,12.6,19.4,24.4,5.7,8.7,13,0,373.2,0.8,7.5,577.6,229.7,0,2.8,9343.5,0,30671.4
"DOM_25",76.1,65.4,42.2,49.5,574.7,64.3,38.8,44.2,82.7,160.4,91.8,122.8,467.4,1228.3,659.8,423.8,559.1,2015,89.7,339.3,87.1,2479.2,198.8,123.5,37.2,9.7,18.5,4.7,25.8,84.5,96.9,150.3,24.5,23.4,30.3,0,1771.3,1.3,21.4,1008.5,414.1,0,7,4142.4,0,17955.8
"DOM_26",27.5,13.2,13.1,18.4,106.8,109,6,44.9,31.8,119.6,63.6,46.6,51.3,77.6,6412.4,626.1,157.1,824.6,35,127.2,68.1,644.6,193.9,128.7,33.4,51.7,315.7,41.3,84.4,35.1,135.8,212.7,58.1,144.2,75.7,0,2976.9,12.7,453.5,2707.3,1453.4,0,90.3,49967.6,0,68796.6
"DOM_27",19.1,16.1,13.2,12.8,74.5,31.9,4.8,22.1,21.7,55.5,28.8,28.6,87.8,98.8,1183.1,1233.9,200.4,976.6,40.3,98.5,112.7,1045.2,149.2,116.4,25.4,16,98.3,9.5,21.8,55.9,58.4,66.9,22.2,30.6,35,0,1076.3,0.9,31.7,1162.6,592.7,0,25.6,13155.1,0,22156.9
"DOM_28",33.4,13.4,12.8,16.4,54.3,13.6,3.2,14.3,16.8,31.1,13.7,19.2,37.2,57.2,79.3,45.8,111.5,252.2,12.7,28.2,19.1,200.6,40.4,29.7,5.6,3.5,6,3.8,10.1,9.4,19.4,47.4,5.7,7.6,6.5,0,324.6,1.6,23.4,3077.4,625.6,0,3.7,7682.1,0,13019.6
