"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",25.3,0,0,0,78.1,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.1,7.9,0.1,0.1,0.1,0.3,9.2,0,0,0,0.1,0.1,3.2,0.2,0.2,0.4,1.7,0,89.2,0,8.2,1.8,0.9,0,8.9,122.6,0,360.1
"DOM_05T06",0,0.6,0,0.1,0.1,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,29.2,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0.1,0,31.9
"DOM_07T08",0,0,2,0.1,0.1,0,0,0,0,0.8,0,9.6,0.6,0.2,1.3,0,0,0,0,0.1,0.5,9.2,0.1,0.1,0,0,0,0,0.3,0.2,0.1,0.1,0,0,0.1,0,0.1,0,0.2,2.6,0,0,0,0.2,0,28.6
"DOM_09",0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,14.8,0,15.9
"DOM_10T12",22.2,0,0,0,51.3,0.2,0,0.3,0,8.9,0.3,0.2,0,0.1,1,0,0,0,0,0.5,1.1,0.7,2.1,1.5,47.6,0.1,0,0.1,1.9,0.1,1.4,2.6,1.4,4.2,19.7,0,269.3,0.1,5.9,0.2,0.4,0,27.8,115.5,0,588.9
"DOM_13T15",0,0,0,0,0.1,3.5,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0.1,0.3,0,0,0,0,0.1,0,0,0,0,0,0.2,0.2,0,0.4,0.6,0,36.1,0,0.2,0,0.1,0,14.2,54.4,0,111.1
"DOM_16",0.1,0,0,0,0.1,0,1.5,0.1,0,0,0,0,0,0.1,0.6,0,0.1,0.1,0.1,5.2,0,2,0.2,0,0.1,0,0,0,0.1,0.4,0.1,0,0,0,0,0,2.4,0,0,2.1,0.4,0,0.7,1.3,0,17.8
"DOM_17T18",0.3,0,0,0,3.1,0.3,0.1,19.4,0,1.6,0.7,0.6,0,0.6,5.8,0.1,0.1,0.2,0,3.5,1.1,1.9,4.1,3.3,1.3,3.5,1.1,0.6,12,0.3,8.4,1.6,1.3,1.1,2.4,0,10.3,0,0.3,0,3.5,0,3,122,0,219.6
"DOM_19",0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.9,0,0,0,0,0,5.5,0.3,0.1,1.2,0,0,0,0,0,0,0.1,0,0,0,0,0,6.2,0,0,0,0,0,1,0.4,0,16.1
"DOM_20T21",0.4,0,0,0,0.3,1.2,0,0.1,0.1,8.9,0.8,0,0,0.1,2.9,0,0,0,0,0.6,0.1,0.5,0.7,0.1,1,0,0,0,0.1,0,0.3,0,0,7.5,0.5,0,32.4,0,85.9,0.6,0.3,0,6.8,234.8,0,387.3
