"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3880.6,0.3,0,0.7,3360.3,54.1,510.5,72.9,0,4.1,0,0,14.6,0,0,0,0,0,1.3,61.4,0,64.7,0,4.7,59.6,0,0,0,0,0,27.3,0,0,0,1.2,0,6033.4,0,234,149,-7,0,14,2641,0,17182.8
"DOM_05T06",0,138.7,0,27.5,20.7,0,0,0.7,1750.5,88.7,0,2.9,66.2,0,0,0,0,0,1.7,2,1841.7,0,0.6,2.1,4.7,0.5,2.1,0,0,4.5,11.4,0,5.4,12.7,22.2,0,5.2,0,0,0,0.2,0,0,40.5,0,4053.1
"DOM_07T08",0,1.2,8.5,1.2,1.4,0,0,0.8,0,19.2,0.6,90.4,45.8,1.5,0,0.8,0.9,0.4,0.4,0,2.3,173.7,3.7,1.8,0,0,0,0,0,2.2,0.8,0,0,0,0.9,0,1.6,0,0,0,-0.2,0,0,62.2,0,421.9
"DOM_09",32.9,181.8,16.4,37.8,5.1,0,1,1,2.3,1.1,4.5,2.4,0.6,0.1,0,0,1.6,0.1,0,0.7,49.3,104.2,0.1,2.6,0,0,0,0,0,0,3.3,2.3,1.2,0,0.1,0,0,0,57.7,0,-0.1,0,0,16,0,526.2
"DOM_10T12",1246.7,0.2,0.3,0.4,3917.3,55,6.9,8.1,4.8,73.9,9.9,5.9,2,2.9,0.7,2.7,1.8,4.6,3.1,6.9,33.7,45.3,369.2,34,971.5,5.6,2.3,6,11.1,6.1,76,104.5,67.1,173.9,252.1,0,14065.8,77.4,191.6,0.2,-0.9,0,53.4,1186.2,0,23086.4
"DOM_13T15",29.7,18.3,0.2,6.9,18.8,1090.2,23.6,9.4,3.9,17.3,46.7,16.3,8.6,11.6,5.4,16.1,14.3,113.7,34.4,99.8,74.8,128.8,377.6,77.1,11.5,18.1,9.4,7.5,2.5,4,90.5,89.8,28.9,253,126.9,0,1665.5,0,0,0,1.5,0,30.5,3193.3,0,7776.4
"DOM_16",18.2,1.5,1.7,1.2,12.8,1.5,442.1,29,1.3,6.9,6.9,39.5,3,7.7,9.4,14.6,26.2,23.6,13.5,296.9,21.3,839.7,330.1,64.8,2.4,3.9,7.3,10.5,4.3,35.5,58.3,0.5,0.8,3.1,19.2,0,81.8,0,0,0.4,-6.1,0,1.7,1567.5,0,4004.5
"DOM_17T18",9,1.3,1.4,0.3,79.6,8.8,21.3,76.8,0.7,11.7,4.6,23.3,3.7,11.2,17.6,24.9,13.5,49,1.2,24.7,39.9,38.7,390.6,45.8,4.7,54.6,39.8,8.3,56.6,30.5,60.8,60.2,215.9,63.6,73,0,294.3,0,13,3.3,-5.2,0,4,217.7,0,2094.7
"DOM_19",179.9,38.7,17.5,11.8,46.4,9.8,27.6,11.5,9.9,98.7,29.4,64.9,123,20,2.3,8.4,16.2,50.9,4.9,13,278,425.5,1133.2,958,6.7,6.9,12.8,18.5,14.4,8.7,114.7,24.1,2.9,15.4,56.5,0,1346.4,0,0,0,-2.3,0,10.1,1447,0,6662.4
"DOM_20T21",75.3,8.5,3,1.7,26.3,36.3,23.6,19.8,5.4,194.5,232.5,31.4,49.1,21.3,17.2,26.8,19.3,81.5,7.4,41.1,71.4,143.3,54.9,62,0.8,13.2,0,0,3.6,59.7,21.5,3.1,9.4,100.3,2.3,0,592.2,0,102.1,0.3,-20.5,0,5.1,2404.2,0,4550.8
"DOM_22",4.5,7.7,2.6,2.1,96.3,17.1,14,9.6,1.7,19.5,298.5,22,18.3,38.8,38.6,63.7,58.6,381.9,12.4,32.6,41.8,289.2,187.9,406.9,4.2,7.1,44,9.1,3.5,22,63.9,2.6,0.7,5.1,13.8,0,196.2,0,3.5,0,-3.9,0,0,2008.1,0,4446.1
"DOM_23",2,4.3,5.8,1.9,40.8,2.4,10.8,0.8,2.2,10.2,0,159.6,28.1,19.6,7.9,20.6,22.2,45,5.5,19,20.8,2775.5,53.5,104.9,2.5,0,24.8,0,7.1,36.6,8.8,0.4,21.1,2.4,18,0,154.8,0,0,0.8,-1.2,0,0,350.3,0,3989.7
"DOM_24",3.8,23.5,1.1,11.7,8.7,0.5,4.1,9.3,2.1,6.6,22.7,38.9,1138.4,738.2,38.8,398.1,337.5,501.7,80.6,149.6,88.3,1461.7,36.4,14.1,0,0.2,1.9,0.2,0.2,1.6,4.5,1.3,0.9,1.5,4.2,0,6.1,0,0,0,-71.2,0,0,2302.2,0,7370.2
"DOM_25",26.8,34.4,4.4,5.7,93.6,8.9,56.8,24.1,108.3,58.7,60.6,77.9,137.9,373.1,63.4,105.4,192.1,244.6,44.1,108.4,283.8,1190.3,57.5,346.6,3.6,2.8,14.3,0,0,20,138,0,1.6,5.6,18,0,178.5,0,0,56,-6.4,0,0,1157.4,0,5297
