"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",9744.2,5.1,19,0.6,18995.6,2182.1,604.8,188.4,74.3,301.9,84.1,25.4,51,9.9,2.7,13.3,15.9,23.6,1.3,27.6,33.4,361.7,909.3,69,1866.6,4.9,2.6,0.8,10.7,16.9,171.5,167.4,62.7,116.3,85.3,0,44245.4,0,3.3,193.3,743.9,0,330.2,3279.3,0,85045.3
"DOM_05T06",7.8,35.6,2.7,0.6,3.3,3.8,0.6,3.1,136.3,8.9,0.8,31,323.4,0.3,0,0.2,2.9,0.7,0,0.2,753.2,7.7,5.9,2.3,0.7,0.1,0.1,0.1,1,0.5,0.9,2.2,1.9,1,1.5,0,1582.4,0,0,17,1.2,0,0.4,1521,0,4463.4
"DOM_07T08",38.9,10,225,1.5,12.7,9.8,2.1,16.1,250.1,164.4,7.1,1126.1,2465.4,61.6,1.4,18.9,18.3,6.3,0.7,53.3,91.8,1549.6,35.5,7,4.3,0.7,1.9,0.3,2.3,14.3,12.9,14.7,1.6,9.7,2.5,0,38.5,0,0,76.6,10.7,0,2.2,1669.1,0,8036
"DOM_09",35.6,46.7,40.5,4.8,3.6,0,0.5,1.7,6,0.8,4.1,3,0.5,0.1,0,0,1.9,0.1,0,1.2,52.5,93.5,0.1,2.3,0,0,0,0,0,0,1.6,2.6,0.7,0,0,0,0,0,0.1,0,0,0,0,0.4,0,305
"DOM_10T12",6921.2,3.1,12.4,0.3,9036.6,310.1,19.4,69.3,70.6,233.9,58.1,44.8,32.8,16.6,3.7,16.5,15.3,26.7,2.4,49.6,164.6,221.5,800.1,123.1,6482.2,10,6.6,4,30.3,21.7,186.5,371.2,147,307,425.7,0,34464.2,0,1.7,156.3,87.5,0,893.6,4717,0,66565.2
"DOM_13T15",137,7.7,24.7,0.9,109,16246.1,50.8,93.1,34.5,90.3,315,91.8,38.9,47.5,16.9,52.8,53.7,495.4,12.7,853.2,48.4,469.2,582.8,167.8,91.2,10.4,7.1,2.2,22.5,9.6,104.7,135.2,34.7,123.1,158.9,0,21913,0,0.5,932.3,2708.9,0,603.6,18297.9,0,65195.8
"DOM_16",37.7,1.8,13.6,0.3,17.2,30.5,625.6,66.4,10.9,20.1,32.5,60.1,10.5,31.5,4.1,22.1,22.1,74.8,3.9,682.3,5.7,1930,84,26.7,15.4,3.9,1.7,1.8,3.6,65.3,30,10,7.6,6.2,13.9,0,620.1,0,0,33.7,39.3,0,34.3,421.4,0,5122.5
"DOM_17T18",99.3,7.5,29.3,0.4,442.3,333,67.5,2209.9,50.1,119.7,203.6,241.3,41.7,63.2,27,111,81.2,146.2,3.5,204.3,130.7,259.3,755.9,174.7,131.7,350.1,29.3,41.6,234.2,33,422.6,181.9,134.7,86.3,126.7,0,3461.6,0,0.6,102.6,33.9,0,108.1,815.2,0,12096.8
"DOM_19",548,61.5,154,4.6,94.6,149.7,28,38.2,1348.7,302.4,70,285.2,399.2,50.8,8.4,52.7,50.2,87.6,5.8,55,1401.4,1011.8,542.3,3886.4,62.2,6.9,14.3,10.7,69.7,36.9,139.8,146.6,37.8,45.4,69.8,0,5014.9,0,0.2,67.8,66.1,0,184.5,2635.8,0,19246
"DOM_20T21",1333.6,64.5,100.7,2.3,280.7,1713.5,135.8,323.6,844.6,1873.8,2210.4,478.3,521.4,203.8,64,319,150.5,411.8,18.2,356.2,399.2,1010.1,348,212.7,71.6,24.4,7.2,6,30.2,53.5,199.9,138,55.8,1245.9,147.9,0,2314.9,0,26.5,260.7,686.4,0,114.8,3239.2,0,21999.5
"DOM_22",181.9,59.8,76,2.4,441.2,504.5,64.5,159.5,102.1,196.3,1693.8,272.1,187.7,198.5,112.6,541.5,392.9,1528.8,33.3,520.9,196.6,2867.9,813,719.6,111.9,15.5,26.5,8.8,31.3,41.4,143.3,63.7,24.9,82,81.4,0,2437.5,0,0.4,156.6,109.8,0,10.7,3403.1,0,18616
"DOM_23",106,14.6,107.4,1.8,113.3,109,56.6,19.7,30.4,69.9,126.7,2666.6,241.9,132.1,64,169.5,111.2,338,9.4,107.8,132.8,12255,242.3,103.8,61.3,4.7,7.6,1.5,17.3,81.3,72.7,43.9,24.4,40.8,28.2,0,1066,0,0.2,198,77.8,0,17.5,3043.5,0,22116.5
"DOM_24",70.4,34,48.7,8.3,70.7,72.4,16.8,57.4,82.6,75.2,160.8,308.6,6769.8,3771.3,140.8,2154.2,2226.6,2565.3,127.1,1262.7,579.5,7268,239.7,190,16.4,3.2,8.1,2.2,9.6,12,48.4,21.2,8.6,42.9,38.9,0,440,0,0.6,231.4,164.5,0,16.2,12163.7,0,41528.5
"DOM_25",84.7,33.1,37,1.9,115.8,103.9,49.6,29.4,60.8,51.1,111.1,110.2,442.7,702.6,41.2,269.6,508.7,664.5,24.6,314.4,168.8,2321.7,181.2,105,34.7,4.9,8.7,4.4,13,37.3,67,50.9,12.2,26.6,30.5,0,869.8,0,0.2,3654.6,5728.3,0,10.8,4470.9,0,21558.6
"DOM_26",3.6,0.4,2.1,0,5.8,6.1,4,2,1.9,5.6,3.6,2.6,4.1,2.9,29.9,15.8,7.8,14.2,0.5,7.8,7.5,33.4,13.3,8.6,2.6,1.5,6.4,3.2,4.4,1.2,9.1,4.8,1.5,7.7,4.9,0,398.8,0,0.1,949.3,284.2,0,51.6,2321.4,0,4236.4
"DOM_27",19.4,3.4,7.5,0.2,31.4,29.7,2.1,7.1,10,17,16.9,14.1,47,27.1,29.9,302.6,73.8,129.9,4.3,24.8,121.5,374.4,55.4,43.3,11.8,2.8,11.2,3.1,3.4,10.6,27.2,10.5,4.2,16.7,15,0,1097.5,0,0.1,5287.1,3647.2,0,58.2,5838.3,0,17437.6
"DOM_28",19.3,3,10.7,0.5,30.3,26.2,4.1,8,8.4,20,13.7,11.4,69.1,23.7,3.1,18.4,51.3,47.7,2.7,37.7,21.4,113.2,26.8,26.8,8.9,2.3,6,0.7,1.9,15,18.8,7.4,1.7,19.1,6,0,1413.8,0,0.1,6882.4,2368.7,0,4.8,3936.1,0,15291.3
"DOM_29",26.2,1.7,11.1,0.2,28.6,40.4,2.8,4.8,9.8,25.8,20.4,11.1,25,19.6,2.8,20.6,28.1,807.5,2.6,16,23.6,92.1,121.2,128.2,12.4,1.9,4.4,1.4,5.2,3.2,32,10.8,2.5,24.7,7.5,0,2981.2,0,0.1,4427.7,1636.4,0,64.9,15086.1,0,25772.7
"DOM_30",0.8,0.3,2.8,0.2,9.2,0.9,0.1,3.3,0.6,6.2,0.5,0.4,43,0.9,0.2,0.9,2.6,1.8,15.8,24.8,0.8,5,5.5,25.5,2.8,1.1,4.2,0.3,0.6,14,10,12.1,0.2,6.7,3,0,40.5,0,0,450.9,564.3,0,0.9,1917.7,0,3181.5
"DOM_31T33",21.6,1.9,80.6,11.7,414.6,198,20.4,160.9,10.3,165,39.9,29.5,1983.4,34.3,13.6,43.2,47.2,150.3,34.6,1606.5,78.2,493.4,148.3,85.6,138.5,46.5,174.1,5.3,38.7,668.1,282.9,61.3,48.8,345.7,148.6,0,5415.6,0,0.6,2145.1,4782.3,0,422.9,2431.6,0,23029.7
"DOM_35T39",1031.4,439.1,662.9,14.5,870.5,1601.3,212.2,589.4,1023,833.7,658.8,1658.1,5862.6,445.1,98.4,364.9,440,750.8,32.2,298.7,27672.9,1107.3,2374.5,1687.8,772.8,91.5,187.1,57.1,409,1293.6,960.2,919.1,651.4,772.5,725.9,0,7167.9,0,20.4,96.7,66.8,0,3.5,259.8,0,65185.5
"DOM_41T43",287.7,41.6,189.9,4.3,74.7,144.6,35.5,47.5,10.6,59.2,74.7,212.3,157.8,105.7,22.4,82.3,92.7,136.8,5.7,95.7,1711.8,15675,972.8,809.9,106.6,21.5,110.3,24.7,263.9,1691.1,525.3,808.8,196,148.6,169.6,0,416.4,0,0.2,107289.6,95.9,0,34.7,197.4,0,133152.1
"DOM_45T47",4604.8,120.7,286.2,10.3,7016.7,6924.7,331.2,861.8,1379.2,1317.8,1577.1,1229.8,2052.5,1075.9,206.7,1037.4,881.2,1857.5,103.7,1355,2313.7,6186,3224,4245.8,2339.2,125.5,103.1,72.3,260,159.1,783.8,589.6,216.8,1402.9,491.6,0,36451.6,0,23.8,9264.8,9111.3,0,920.7,15182.1,0,127698.1
"DOM_49T53",1429.8,355,678.9,17.1,2105.1,2407.4,332.9,601.9,1338.9,655.2,771.4,1689,1763,659.1,147.6,637.7,658.9,1339.5,42,744.8,1858.4,4404.6,7146.3,16409.4,646.7,184.7,169.5,92.5,760.5,122.7,2121.4,837.3,336.9,357.3,494.4,0,48528.1,0,20.7,2033.7,1923.8,0,3247.9,6200.9,0,116272.8
"DOM_55T56",101.2,16,19.7,3.4,83,140.3,24.4,35.9,27.5,28.5,54.6,80.5,78.8,67.9,11.7,48,73.1,110.9,10.9,99.2,520.4,636.1,1026.8,1242.9,229,40.7,29.1,69.6,410.8,179.3,1102.5,402.8,227.4,511.2,322.7,0,14851.8,0,5.6,13,6.5,0,9242.2,19.6,0,32205.5
