"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",130.2,0,0,0,711.8,0.5,0.1,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.4,2.2,1.1,16.4,0.6,0,0,0,0.1,0.5,1.8,2,1.9,1.7,0,67.4,0,4.5,7.2,1.3,0,4.8,274.2,0,1232.1
"DOM_05T06",0.1,0.1,0,0,0.8,0,0,0,0,0.2,0,0.1,1,0,0,0,0,0,0,0,5,0.1,0.2,0.2,0.2,0,0,0,0,0,0.1,0.1,0.3,0.4,0.2,0,0.1,0,0,0.2,-0.1,0,0,0,0,9.5
"DOM_07T08",0,0,0.1,0,0,0,0,0,0,0,0,0.1,19,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,19.7
"DOM_09",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.4
"DOM_10T12",30.6,0,0,0,287,0.3,0,0.1,0,1.7,0,0.1,0.1,0,0,0,0,0,0,0.1,0.3,1,10,3.2,59.1,0.3,0,0.1,0.3,0.2,1.3,5.8,6.5,10.5,7,0,525.7,0.1,5.9,0,4.8,0,17.5,1548.1,0,2527.9
"DOM_13T15",4.8,0,0,0,2,15.3,0.1,0.6,0,1.4,0.6,0.3,0.3,0.1,0,0,0.1,0.1,0,3.7,0.3,2.9,3.4,1,1.3,0.2,0,0.1,0.2,0.1,0.8,2.2,2.1,3.5,1,0,30.9,0,1,0.7,0,0,2.8,9.8,0,93.7
"DOM_16",0.1,0,0,0,0.1,0,0.4,0,0,0,0,0.1,0,0,0,0,0,0,0,0.7,0.1,3.2,0.1,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0.1,0,7.2,0,0,7.7,-0.8,0,0.3,1.2,0,21.5
"DOM_17T18",0.2,0,0,0,2,0,0,8.3,0,0.3,0,0.1,0.2,0,0,0,0,0,0,0.1,0.2,0.4,2.5,0.8,0.4,6.5,0.8,0.4,1,0.4,2.7,2.5,6.6,1.6,1.6,0,86.6,0,0.2,0.1,0,0,1.2,3,0,131
"DOM_19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
"DOM_20T21",3.9,0,0.1,0,4,0.9,0.1,1.3,0,4.4,1.9,0.8,8.5,0.3,0,0.1,0.2,0,0,0.6,0.6,2.7,0.7,0.7,0.2,0.3,0,0,0.1,0.7,0.9,0.7,1.4,13.7,0.7,0,31.5,0,24.5,0.5,0.3,0,1.4,94.4,0,203.4
