"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",690.4,1.7,2.8,0.5,1252.5,13,80.8,16.6,0,12.7,0.6,1.1,0.5,0.9,0.4,0.8,0.6,0,1.9,1.4,3.1,16.8,54.3,8.9,106.1,3.5,3.4,1.3,6.5,2.9,26.8,12.6,6.5,4,6.8,0,1497.2,0.1,31.3,335.7,81.5,0,187.9,357.8,0,4834.3
"DOM_05T06",61.8,462,11.7,94.9,57.3,2.9,3.1,12.8,43.6,112.2,14.8,42.5,20.2,6.8,0.7,4.8,4.2,1.2,7.7,8.2,951.6,23.8,80.5,87.4,58.8,2.4,7.3,0.3,5.7,13.6,41.3,22.2,14,14,67.6,0,7.1,0,18.3,18.8,28.2,0,0,197,0,2633.4
"DOM_07T08",30.6,8.3,316.4,7.9,7,1.2,1,4.6,0.2,45.5,1.2,287.2,103.1,12.5,0.5,3.4,3.4,0.1,3.4,10.3,10.8,527.8,15,11.1,0.4,0,0.1,0.1,0.2,235.1,5.4,15.2,0.6,0.1,3.8,0,0.8,0,0.6,2.6,1.9,0,0,55.3,0,1734.7
"DOM_09",57.3,151.3,79.6,32.4,3.5,0,0.4,0.8,0,0.5,1.2,1,0.2,0.1,0,0,0.7,0,0,0.4,8.5,41.2,0,1.4,0,0,0,0,0,0,3.7,3.8,0.7,0,0,0,0,0,123.6,0,0,0,0,10.8,0,523.3
"DOM_10T12",186,3.9,5.4,1.1,311.5,7.3,11.1,4.7,0.1,34.7,12.7,4.8,1.4,5.3,2.5,6.3,4.1,0.7,5.3,12.8,5.7,51,64.3,38.5,219.2,2.1,2,0.4,2.3,4.7,14.2,26.9,6.2,32.5,21.4,0,3382.3,1,114.1,14.6,3.5,0,586.8,732.7,0,5948.2
"DOM_13T15",3.8,1.4,1.4,0.4,3.6,69.8,1.6,2.6,0,4.2,2.5,1.4,0.3,1.7,0.8,1.6,1,0.4,3,12.5,2,13.6,24.7,9.5,2.8,1.1,1,0.3,1.3,1.2,5,9.2,2.7,4.9,6.3,0,456.3,0.1,21.7,11.8,2.3,0,124.6,475.6,0,1291.7
"DOM_16",3.9,1.5,2.1,0.3,8.2,10.4,61,2.9,0,1.5,1.6,2.7,0.2,2.6,0.5,1.4,1.2,0.1,3.6,24.2,1.9,100,8,2.7,5.7,0.2,0.2,0,0.2,2.1,1.6,1.6,0.4,0.6,3.5,0,142.3,0,3.5,7.6,1.4,0,23.5,381.7,0,818.6
"DOM_17T18",0.8,1.8,4.5,0.4,41.2,3.7,4.4,91.5,0,14.4,4.4,6.1,0.4,3,1.9,4.1,2.5,0.1,1.2,4.4,4.2,12.2,49.7,15.8,10.3,42.4,8.2,2,12,1.2,30.9,15.4,6.7,2.6,11.3,0,335.9,2.3,98.8,2.1,-1.6,0,25.3,145.7,0,1024.1
"DOM_19",0.6,0.1,0.3,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0.1,0.2,0.5,0.8,1.8,0.1,0,0.1,0,0.1,0.6,0.3,0.3,0.1,0,0.1,0,65.8,0,0.3,0.1,-0.3,0,16.7,34.1,0,123.5
"DOM_20T21",55.2,6.5,8.9,1.2,49.4,10.6,5.9,10.4,0.2,147.3,31,10.4,8.7,9.3,2.3,7.1,3.7,0.4,5.1,6.5,25.2,32.7,44.1,14.2,17.4,2,0.8,0.1,0.8,4.7,21.1,59.2,4,207.2,10.3,0,668.2,0.1,16.3,5.9,2.1,0,62.1,440.3,0,2018.7
