"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",299.1,0.2,0.1,0,403.8,8.1,322.7,25.6,0,0.3,0.2,0.3,0,0.8,0.4,0.2,0.3,0.2,0.1,13.9,2.7,4.1,7.1,4.7,20.5,0.2,0.2,0.3,0.6,2.2,6,2.5,2.4,1,1.7,0,238.6,0.8,2.8,16.4,-0.6,0,14.7,518.9,0,1924
"DOM_05T06",2.6,16.8,0.2,0.2,4,0.1,0.5,0.3,74.6,20,0.1,3,0.2,0.4,0.2,0.1,0.1,0.1,0.1,0.5,166.5,1.1,0.9,1.4,2.7,0.1,0.3,0,0,2.1,1.7,0.2,0.1,1.9,2.6,0,6.7,0.1,0.3,2.9,0,0,0.3,12.3,0,328.5
"DOM_07T08",0.2,0.5,13.4,0,1,0,0.3,0.1,0,14.6,0.1,31.8,8.5,0.2,0.1,0.1,0,0,0.1,0.1,1.8,60.4,0.5,1.2,0.2,0,0,0,0,1.7,0.6,1.3,0.1,0.1,0.1,0,2.4,0,0.3,4.1,0.1,0,0.3,43,0,189.5
"DOM_09",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,3.2
"DOM_10T12",44.4,0.2,0.2,0,116,1.2,2.9,1,0.3,3.5,0.7,0.6,0.1,1.6,1.7,0.6,0.4,0.3,0.1,1.7,7.7,4.1,21.2,5.7,54.9,0.5,0.2,0.4,0.6,0.9,4,4.9,2.1,4.4,6.6,0,801.6,1.2,8.5,4.4,0.3,0,34,694.3,0,1840.1
"DOM_13T15",1,0,0,0,0.8,30.5,1.4,0.3,0,0.8,1.2,0.1,0,0.3,0.9,0.1,0.2,0.7,0.1,7.2,0.9,2,4.3,1.6,0.6,0.1,0.1,0.1,0.2,0.4,1.1,1.3,0.4,1.3,0.9,0,114.4,0,0.7,2.4,-0.6,0,16.7,386.9,0,581.3
"DOM_16",10.9,0.5,0.2,0,2.6,0.7,274.2,2.7,0.1,1.1,3.1,5.6,0,3.4,3.4,1.9,1.2,2.2,0.6,63.1,43.2,140.9,12.9,12.9,1.2,0.2,0.4,0.4,0.7,8.7,4.5,0.9,0.4,0.7,1.1,0,17,0,1.4,9.3,-3.2,0,2.9,1127.8,0,1762.2
"DOM_17T18",3.2,0.2,0.5,0,10.4,1.7,7.7,42.4,0,1.6,1,1.1,0,2,2.9,0.8,1.1,0.3,0.1,2.1,1.3,0.9,17.6,3.4,2.6,37.7,7,9.8,6.1,0.7,40.2,1.3,5.7,2,12.7,0,12.4,0,1.4,0.3,-2.5,0,4.1,298.2,0,542
"DOM_19",9,0.6,1.1,0,1.1,0.3,1.4,0.2,0.3,0.9,0.3,0.6,0.1,1,0.1,0.1,0.2,0.1,0,1.3,3.7,10.6,2.9,48.4,0.5,0.1,0.1,0.2,0.2,0.6,2.4,2.6,1,0.7,0.8,0,108.3,0,2.4,4.5,1.2,0,4.5,172.4,0,386.7
"DOM_20T21",9.3,0.5,0.7,0,3.2,4.3,5.5,3.4,0.5,32.2,9,1.8,0.9,13.9,6.2,6.8,2.5,1.6,0.3,5.4,5.1,7.7,9.9,3.3,0.6,0.2,0.1,0.1,0.2,2.3,3.1,0.7,1,1.3,1.7,0,33.7,0,3.9,4,0.9,0,4.8,522.4,0,715.3
"DOM_22",2.1,0.4,0.1,0,6,1.1,3.3,1.2,0.1,1.8,11.9,2.6,0.1,2.6,4.7,2.9,1.5,2.2,0.3,4.3,3.1,25.1,10.8,4.8,1,0.1,0.1,0.3,0.3,2.9,2,1,0.5,1,0.9,0,9.1,0,0.7,6.5,-2.9,0,0.4,309.9,0,426.6
"DOM_23",2.1,0.5,0.1,0,3.7,0.1,7.7,0.3,0.1,1.1,5.5,23.5,0.1,5.3,1,2.8,0.3,0.4,0.3,2.2,1.5,151.5,7.2,7.7,1,0.2,0.1,0.3,0.2,6,2.3,0.9,0.5,0.5,0.6,0,19.2,0,1.2,8.8,-0.8,0,0.5,199,0,465.5
"DOM_24",0,0,0,0,0.2,0,0.1,0.3,0,0.2,0.1,0.1,0.8,10.6,4.1,5.8,1.8,0.6,0.1,2.1,0.5,1.6,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,-0.2,0,0,22.8,0,52.8
"DOM_25",9.4,2.8,1.5,0,9.1,1.4,11.2,2.4,1.2,6,3.4,6.4,0.6,111.9,13.1,20.4,26.2,6.8,1.8,19.4,14.4,89.6,19.6,17.2,1.7,0.2,0.2,0.4,0.6,8.2,9.2,10.3,0.6,1.4,1.7,0,15,0,1.2,89,2.9,0,0.5,770.4,0,1309.4
"DOM_26",0.6,0.2,0.1,0,0.6,0.1,0.6,0.2,0.1,0.3,0.1,0.2,0.1,3.1,124.6,5.1,0.9,1.6,0,0.9,2.2,3.7,3.8,1.8,0.2,0,1.2,0.2,0.2,0.3,0.7,1.5,0.1,0.2,0.3,0,19.6,0,1.7,53,2.7,0,8.5,1985.9,0,2227.5
"DOM_27",0.7,0.1,0.1,0,1.1,0.3,0.9,0.2,0.1,0.4,0.2,0.2,0,1.6,21.1,12.4,0.3,1.8,0,0.6,5.2,4.3,8.3,1.1,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.1,0.2,0.3,0,9,0,2.4,15.4,-1.2,0,2.4,583.6,0,674.8
"DOM_28",2.4,1.7,0.9,0,0.6,0.1,1.4,0.1,0.1,0.9,0.2,1,0,3.8,1.9,1.3,3.3,0.5,0.1,2.4,2.2,4.6,3.6,2.5,0.1,0,0,0,0.1,0.4,0.9,0.6,0.1,0.3,0.2,0,2.4,0,0.8,33,2,0,0.2,336.8,0,413.6
"DOM_29",0.2,0,0,0,0.2,0,0.3,0,0,0.1,0.1,0.1,0,1.2,0.3,0.3,1,5.7,0,0.4,0.5,1.8,2.9,4.5,0,0,0,0,0,0.1,1,0.2,0.1,0.3,0.1,0,24,0,2.9,46.6,2.6,0,1.8,287.1,0,386.5
"DOM_30",0.3,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0.1,0.1,0,2.4,0.1,0.4,0.5,0.4,7.2,0,0,0,0,0,0.1,0.6,2.5,0.1,0.1,0.1,0,0.5,0,1.1,20.5,0.8,0,0,40.2,0,78.9
"DOM_31T33",16.9,4.6,2.4,0.1,11.1,3.2,16.4,2.4,2.1,4.1,2.1,5.1,0.6,10.5,5.2,3.3,2.2,2.3,1.4,34.8,19.2,29.4,16.3,35.6,2.8,0.6,0.8,0.5,3,6.9,19.3,12.3,6.3,33.4,5.8,0,72.9,0,9.1,83.4,1.4,0,20.8,548,0,1058.2
"DOM_35T39",48.5,12.5,11.5,0.1,38.8,14.7,51.8,52.3,7.9,36.2,14,33,5,42.4,10,7.7,9,7.4,1.1,22.6,368.9,39.3,99,115.6,22,2.7,8.9,5.9,7.3,69.8,29.7,68.5,72.4,42.9,47.3,0,437.5,0,59.2,31.9,172.7,0,1.6,205.7,0,2335.2
"DOM_41T43",19.2,4.6,0.9,0.1,6,2.1,7.3,1.5,0.8,2,6.4,6,0.4,16.8,2.9,1.7,1.8,1,0.4,4,14.8,212.8,34,46.4,6.3,0.7,10.5,3.1,4.9,135.8,23.1,91.4,12.7,11.3,9.7,0,21.5,0,5.6,3137,2.9,0,4.1,48.4,0,3922.7
"DOM_45T47",100.9,8.5,5.8,0.2,163.1,41.2,107.3,32.2,8.7,56.8,27.3,22.9,1.9,56.1,86.2,29,18.6,23.9,4.3,65.6,260.1,163.4,631,333.3,58,11.9,6.3,10.5,13.7,20.3,65.9,33.4,20.1,35,36.5,0,831,0.4,45.2,212,4,0,32.5,1072.1,0,4757.1
"DOM_49T53",71.7,8.6,12,0.1,38.2,9.6,65.7,17.2,3.5,20.1,10,23.8,0.8,35.2,28.5,8,9.2,9,1,32.8,28.9,96.3,130.3,1005.6,10.9,6.4,2.9,5.1,7.6,9.3,71.4,25.9,10.8,7.7,17.2,0,592.3,0.3,209.3,33.1,-3.4,0,109.2,2785.2,0,5566.9
"DOM_55T56",2.1,0.2,0.2,0,1.8,0.4,1.6,0.6,0.1,0.6,0.4,0.4,0,2,1.7,0.7,0.5,0.4,0.1,1.3,2.8,3.9,9.3,12.7,2.3,0.5,0.5,1.7,2.4,4.2,15.9,5.1,3.1,6.9,5.1,0,308.4,2.7,25.3,1.7,0,0,455.6,5.9,0,891.4
"DOM_58T60",2.3,0.1,0.1,0,3.8,0.3,0.9,2.3,0.3,0.2,0.1,0.1,0,0.6,3.8,0.3,0.3,0,0.1,0.4,1.1,0.9,14,4.5,1.4,27.8,7.1,9.6,4.5,0.6,30.9,11.1,14.6,2.5,11.4,0,42.7,0,53.4,18.2,-0.5,0,6.4,38.1,0,316.4
"DOM_61",9.4,0.6,1,0,3.9,1.7,8.1,2.9,0.1,2.3,2.4,2.9,0.1,6.7,27.3,2.1,2.7,1,0.2,2.4,7.2,17.2,22.3,31.7,3.4,10.3,251.8,19.9,12.4,7.3,26.3,6.2,5.7,4.3,6.6,0,170.7,0.1,5.7,13.6,-1.7,0,19.8,232,0,950.6
