"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",5718.2,5.8,10.1,0.8,13628.1,119.8,892.2,200.7,8.9,124.4,220,13.9,12.3,9.7,2.6,7.2,20.3,11.2,1.2,84.4,226.1,68.3,781.4,49.8,241.2,2.2,3.2,1.3,4.7,24.8,238.3,33.7,12.3,44.6,44.1,0,11596.8,0.1,698.4,134.6,19.4,0,112.3,3866.4,0,39295.8
"DOM_05T06",61.4,455.4,19.8,12.2,48.4,4.9,9.2,36.8,838.2,101.6,11.4,154.1,923.2,15.7,2.2,4.3,16.3,9.2,0.5,12.4,2807.3,52.7,57.8,37.4,4.4,1.9,2.8,1.9,9.1,73.4,22.7,15,23,16.6,11.7,0,1541.2,0,43.9,48.7,5.4,0,2.8,1378.7,0,8895.8
"DOM_07T08",39.2,14.1,162.2,5.9,23.5,2.5,6.7,25.5,348.9,267.3,30.8,659.4,1248.5,578.3,15.9,109.1,122.8,197.9,29.8,123.6,106.1,1242.9,66.3,45,1.6,0.8,1.6,0.8,2.2,21.9,15,12.2,3.4,4.8,6.5,0,128.8,0.1,19.3,40.2,-1.1,0,3.4,1986.2,0,7719.9
"DOM_09",100.2,82.1,102.4,43.8,20.5,0,2.8,8.5,29.8,5.5,19.5,6.7,1.2,0.5,0,0,3.8,0.2,0,3.3,94.7,183.7,0.3,5,0,0,0,0,0.1,0,5.8,7,3.3,0.1,0.1,0,0,0,166.8,0,0.2,0,0,103.8,0,1001.4
"DOM_10T12",3857.3,13.9,14.6,1.6,11367.8,71.5,51,104.9,124,420.4,143.3,56.5,39,66.4,32.6,46.2,30.6,66.1,15.7,80.8,144.4,250.7,1074.4,175.2,2556,33.7,33.3,22.7,56.5,98.5,257.2,250.5,156.2,353.6,488.1,0,31243.6,2,526.4,180.9,47.6,0,433.6,14624.8,0,69614.3
"DOM_13T15",14.1,6.9,6.5,0.6,45.5,787.2,31.4,42,14,51.7,158.2,19.8,4.5,24.9,12.5,21.4,12.4,197,10.1,275,22.1,104.8,265.7,46.9,13.2,5.7,3.4,1.4,7.5,5.4,32.1,32.2,11.7,47,48.7,0,1918,0.4,45.6,79.6,2.4,0,130,3335.5,0,7895
"DOM_16",119,48.6,24.1,1.4,70.9,10.9,1811.3,113.1,19.4,45,63.6,98.3,8.6,117.8,27.5,71.9,32.4,66,11.7,1269.5,40.3,1304.8,310,132,12,6.4,6.4,2.7,12.8,129.1,41.1,24.3,12.4,18.7,77.3,0,864.2,0,20.7,92.2,-2.9,0,21.9,3435.1,0,10592.2
"DOM_17T18",33.7,13.5,17.1,0.8,648.7,32.7,161.2,2673.6,42.4,225.2,187.6,180.1,15.7,60.1,14.1,71.2,34.1,71.3,8.9,188.9,70.4,148.9,1023.5,193.3,42.4,464.4,40.1,24.2,699.1,70.4,557.2,125.1,360.7,58.9,252,0,1111,0,88.9,23,-32.4,0,36.3,4709.9,0,14748.1
"DOM_19",1169.9,111.5,198.4,18.2,447.6,62.9,136.9,110.8,1139.6,682.9,379.4,313.1,272,148.7,48,115.3,78.9,107.4,36.3,200.2,491.7,1885.5,1744,6075.1,54.7,30.4,52.6,31.3,783.9,167.5,365.9,245.4,98.6,164.9,126.3,0,4951.9,0,119.8,99.5,26.6,0,148.9,5780.3,0,29223.1
"DOM_20T21",646.3,43.2,45.7,3.4,297.3,116.9,144.9,223.9,535.7,1908.1,1274.8,222.9,116.9,178.7,57,169.2,70.5,218.2,23.1,190.8,99.7,496.3,406.7,131.2,30.1,25,18.5,13.8,40.5,119.2,157.5,29.9,30.6,245.7,71.9,0,2986.1,0.1,452.9,104.4,2.3,0,58.3,10838.6,0,22846.8
