"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3693.9,27.8,13.1,4.1,10903.2,202.6,1676.8,475.6,15.1,286.8,266.6,7.1,31,5.8,19.1,5.1,5.3,7.7,6.1,154.1,29.5,77.9,223.3,24.5,444.9,1.9,1.3,2.1,6.5,7.8,31.7,99.6,36.6,14,33.2,0,2479.5,0.4,50.2,1383.7,234.7,0,84,3299,0,26372.9
"DOM_05T06",25.5,2048.1,6.3,131.7,52.2,6,3.6,28.7,9342.5,595.2,66.5,52.2,143.9,5.7,11.4,5.2,5.5,20.2,5.2,8.9,1173.9,10.6,37,39.5,36.9,0.9,9.2,0.5,8.2,14.5,10.7,16.8,12.5,9.9,48.9,0,27.9,0,0.4,4727.5,870.5,0,0,14566.7,0,34187.4
"DOM_07T08",38.7,84.1,312.7,27.8,17.8,4.7,3.1,31,106.2,641.6,14.9,892.1,1111.8,29,21.9,10,11.5,2.8,6.5,72.3,27.2,595,17.3,19.2,0.6,0.1,0.3,0.2,1,15.2,4.1,28.9,1.3,0.2,2.8,0,2.2,0,0,0.6,0.1,0,0,100.3,0,4257.4
"DOM_09",146.8,1867.2,88.6,125.4,10.3,0,1.3,4.7,8.9,4.9,16.1,3.4,1.3,0.1,0,0,2.4,0.1,0,2.7,25.4,50.8,0.1,2.9,0,0,0,0,0.1,0,1.7,7.8,1.8,0.1,0,0,0,0,7.4,0,0.1,0,0,29.6,0,2411.9
"DOM_10T12",2644.9,4.7,2,1.4,8610.2,61.8,13.3,59.1,25.6,345.9,29.7,11.3,3,2.8,13.7,2.2,3.1,2.7,2.5,23.2,19,31.4,353,37.7,2760.5,4.8,3.8,4.3,25.7,12,41.4,347.3,118.5,119.3,305.2,0,7138,1.3,36.8,120.9,37.5,0,398.1,8795.9,0,32575.7
"DOM_13T15",36.2,69.5,7.1,9,14.2,1128.9,9.8,17.2,5.2,25.3,71.4,8.4,3.7,6.5,54.1,7.1,7.5,34.9,27.9,101.8,14,25.2,84.7,48.4,33.8,10.5,11.6,3.6,51.2,3.5,36,117.2,16.2,47,72.2,0,430.9,0.2,4.9,4.1,8.3,0,255.2,2164.9,0,5089.7
"DOM_16",13.2,4.3,1.4,0.4,2.2,1,108.6,11.9,0.7,4.4,5.9,3.6,0.6,2.4,6.7,1.5,1.4,4.4,3.1,88,2.6,60.2,4.6,1.9,1.3,0.4,0.4,0.3,0.6,5.4,1.6,1.5,1,0.1,2.6,0,40.2,0,0.1,11.4,8.7,0,13.5,3425,0,3849.1
"DOM_17T18",54.9,19.9,13.3,1.9,294,42.1,66.6,1394.8,12.9,126.5,155,59.6,9,18.8,202.1,31.5,22,33,2.8,91.1,24.2,27.2,175.3,52,53.7,96.9,50.8,38,190.7,15.4,78.6,124.1,77.7,20,49,0,543.4,0,7,828.8,87.2,0,36,657.4,0,5885
"DOM_19",833.7,1042.1,286.1,106.6,231.2,70.9,67.4,90.2,1841.3,1573.1,193.6,287.7,435.3,63,247.7,60.2,54.7,69.4,21,125.5,564.9,488.3,502.2,2778.5,93.4,12.3,99.5,41.9,225.7,72.7,133.4,395.8,86.2,41.7,121.8,0,1011,0,6.8,0.9,38.2,0,140,5655,0,20210.8
"DOM_20T21",261.4,143.8,32.7,9.7,148.6,138.5,54.7,125.9,209.7,1778.6,1405.5,86.2,107.6,46.4,345.3,65.9,28.4,65.4,25.3,107.7,33.9,80.5,47.5,26.4,29.8,5.4,2.8,2.1,10.9,11.8,27,47,19.6,123.9,42.6,0,297.5,0.1,150.7,14.2,28.4,0,68.6,8795.4,0,15053.1
