"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4572.9,2.6,0.8,0,21691.7,1062.9,274.1,109.1,3,86.4,235.2,31,110.1,38,5.2,13.2,24.9,14.7,11,48.4,121.7,84.4,1546.1,215.5,1567,14.3,19.6,17.1,28.7,29.9,514.5,75.3,25.4,79.1,91.4,0,27571.3,0.4,1765,467.5,71,0,271.7,5216.2,0,68128.1
"DOM_05T06",7.1,149.9,0.2,0.5,156.5,19,4.8,10.9,4108.4,693.3,10.3,17.4,261.4,15.9,6.4,8.2,70.4,17.6,17.2,20,2248.1,171.4,62.6,43.1,117.5,9.5,15.6,13.3,12.6,56.2,115.4,8.6,1.9,66.1,89.9,0,133.7,0.2,187,695.1,20.3,0,1.9,749.4,0,10414.8
"DOM_07T08",2.5,0.3,0.8,0,5.2,2.2,1,1.9,0.6,23.7,2.3,92.4,37,5.5,0.7,2.9,3.8,3.4,0.9,4.7,1.7,114.9,10.1,2.4,1.3,0.2,0.2,0.3,0.4,3.7,3.2,0.3,0.3,0.4,0.6,0,17.9,0,1.3,6.1,0.3,0,0.1,513.6,0,870.9
"DOM_09",4.1,8.6,0.5,0,1.3,0,0.1,0.5,0.2,0.4,1,0.6,0.2,0,0,0,0.8,0,0,0.3,3.9,14.1,0,0.4,0,0,0,0,0,0,0.6,0.8,0.2,0,0,0,0,0,17.6,0,-0.3,0,0,161.2,0,217.5
"DOM_10T12",5029.5,7.4,0.9,0,25232.3,1344.7,44.2,174.4,49.2,1168.6,145.8,83.9,71.4,85.1,35.5,58.5,97.4,57.1,38.8,138.2,205,345.3,1965.8,333.4,17206.5,87.6,54.3,69.2,108.2,104.4,878.2,961.3,325.7,1085.9,1698.5,0,78832.1,9.5,1935.8,459.2,78.6,0,1067.8,20983.4,0,162658.9
"DOM_13T15",152.6,11.5,0.9,0.1,507.7,16927.6,104.2,286.5,36.2,417.2,438.6,111.8,100.2,156,66.3,121.1,203.8,330.3,113.7,1051.5,218.3,436.3,1156.5,314.4,299.6,98.3,50.2,66.3,80.7,36.5,463.5,305.3,27.9,392.2,316.2,0,39403.5,0.4,406.5,1089.6,172.6,0,2191.4,37165.4,0,105829.4
"DOM_16",88.7,9.2,2.1,0.1,274.3,255.6,5328.6,91.3,17,86.5,141.7,112.6,66.6,538.6,30.3,113.4,287.3,173.5,120.8,3596.9,64.1,2691.8,624.5,221.3,164.7,29.1,21.6,27.9,27.5,90.9,379.8,26.7,8.1,140.3,211.3,0,2364.2,0.1,112.6,1790,286.7,0,56.5,2717.2,0,23391.7
"DOM_17T18",43.8,7.1,4.2,0,1950.3,905.8,73.9,10282,41.6,721,329.9,168.5,128,449.7,46,409.3,465.2,302.6,63.1,375.5,350,654.8,1797.3,1470.8,546.2,2528.3,805.9,435.3,1469.8,202.1,6067.4,296.5,144.4,187.1,1072.2,0,4431.1,0.1,179.5,156.4,-17.6,0,88.3,6558.2,0,46191.2
"DOM_19",1403.2,129.1,36.1,0.7,893.4,694,215.4,114.9,5464.3,4865.6,258.1,1130.6,2055.1,256.1,62.1,89.8,703.3,169.4,188.6,542.7,3301.7,2840.1,2039.7,13447.9,511,18.7,14.4,44.6,83.8,13.2,768.7,422.7,15.3,135.5,156,0,18135.7,0,84.7,92.7,24.2,0,85.5,11310,0,72818.7
"DOM_20T21",1187.9,65.4,12.2,0.2,1077.7,3406.1,311.3,1189.3,428.7,13890.3,5805.8,616.9,1448.1,786.5,475.5,920.4,619.6,600.1,292.6,1023,304.6,686.9,1483.1,380.4,284.5,192.7,90.2,146.4,81.1,80.5,1093.1,124.8,66.3,1125.4,502.8,0,12769.6,1.5,6571.7,2204.4,37.9,0,277.8,34298,0,96961.3
