"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3679.2,5.1,24.9,2.5,4453.5,35.8,149,96.7,1.6,96.3,22.7,7.6,6.2,1.1,0.8,2.9,0.3,0.8,1.7,26.6,32.5,44.3,135.4,10.1,279.8,2.7,2.6,2.2,3.7,12.2,40.3,90.3,65.3,32.3,14.2,0,8318,10.6,404.7,1283.9,411.9,0,19.3,2197.8,0,22029.4
"DOM_05T06",42.1,107.9,7.4,42.9,24.9,1.3,0.1,2.6,1046.9,120.8,4.1,22.3,15.5,0.6,0.4,1.4,0.2,1.9,0.7,1.2,504,3.3,19.7,17.3,19.3,0.8,4.4,0.3,2.4,8.3,9.2,12.6,14.6,14.4,7.9,0,59.7,0,2.2,108.3,32.7,0,0,0,0,2286.7
"DOM_07T08",1.9,10.1,231.5,16.6,16.4,0.9,2.6,0.1,0,266.4,0.1,353.7,581.8,146.3,0.4,233.8,2.1,0.5,1.6,2.2,2.7,572.7,25,11.2,3.9,0.3,0.9,0.5,1.1,18.8,8.9,322.9,3.3,0.9,2.5,0,47.1,0,0.3,122.7,-0.5,0,0,1400.2,0,4414.5
"DOM_09",203.5,253,218,103.1,10.5,0,0.1,1,2.6,2.8,2.5,3.3,0.2,0,0,0,0.2,0,0,0.5,23,39.2,0.1,2.6,0,0,0,0,0.1,0,3,14.2,5.2,0.2,0,0,0,0,103.9,0,0.1,0,0,13.1,0,1006
"DOM_10T12",342.1,0.5,3.1,0.4,645.7,7,0.8,1.8,0.6,26.4,1.8,3.2,1.4,1,1.2,2.5,0.3,1.2,0.7,1.7,2.2,10.3,58.5,10.5,640.8,3.6,6.2,4,8.9,2.9,18.5,59.2,22,32.8,39.9,0,8140.3,1.4,32.6,39.7,20.9,0,68.1,2714.7,0,12981.5
"DOM_13T15",15.1,0.9,3.9,0.5,8.1,523.5,0.9,2,0.1,25.7,11,0.9,0.3,0.4,0.1,1.2,0.7,0.7,1.6,31.4,0.4,2.4,34.6,4.5,9.2,1.2,1,1.2,3.6,0.6,7.6,45.4,9.2,13.1,5.2,0,1201.5,0,0.5,54.1,17.2,0,42.4,3115.8,0,5200
"DOM_16",1.1,1.5,0.1,0.6,5.9,1.8,28.1,3.8,0,5.5,1.6,2.9,0.2,3.7,0.1,1.7,0.2,1.1,1.9,35.7,0.2,122.5,12.6,2.3,3.4,1.6,1.1,0.9,0.8,19.8,7.5,0.1,5.4,1.2,2.7,0,17.8,0,0,99,23.8,0,1.2,38.7,0,460.2
"DOM_17T18",17.1,0.6,7.4,0.4,102.5,8.3,0.2,72.1,0.2,29.3,3.5,11.6,0.3,0.6,4.1,3.4,0.8,1.1,0.3,2.9,3.6,0.9,41.3,6.6,15.3,22.6,6.5,8.2,21.4,3.9,28.4,28.3,31.3,14.7,4.7,0,95.5,0,2.6,8.6,1.3,0,4.3,97.7,0,714.6
"DOM_19",199.5,12.6,80.6,7.5,23.1,3.2,0.2,2.4,0.5,70.2,1.8,61.3,6.4,2.6,1.9,1.2,0.6,4.9,1,4.4,46.3,51.1,60.5,207.1,10.9,2.4,10.7,5,15.1,9.8,32.5,188.1,20.9,13.3,5.7,0,805.2,0,0.1,1.3,2.5,0,5.9,275.2,0,2255.4
"DOM_20T21",113,2.5,10.9,1.1,47,13.6,1.1,9.5,6.7,197.5,25,12.9,3.6,2.4,5.2,7.6,0.6,3.1,1.5,4.3,4.5,17.2,46.9,6.9,8,4.7,7.1,3.9,4.5,3.3,18.8,23.8,11.3,152.1,4,0,507.4,0.1,800.2,116.9,42.3,0,10.4,3371.4,0,5634.8
"DOM_22",2.5,2,41.7,1.1,38.3,22.9,0.1,1.3,1.5,17.6,11.9,1.5,1.1,0.9,0.2,10.8,3.8,8.3,1.9,5.4,1.6,12.9,26.1,8.8,5.2,1.2,5.5,1.3,2.3,2.6,8.9,14.7,4.7,7.7,1.8,0,79.1,0,2.1,62.3,14,0,1.9,258.2,0,697.7
"DOM_23",3.7,7.5,23.7,6.5,110.9,4.4,0.9,2.7,0.1,50.7,5.9,383.7,12,28.1,32.6,6.6,0.5,41.4,5.2,6.7,3.1,2198.2,57,11.2,20.3,2.4,8.7,2.7,5.9,33.8,24.5,29.4,26.3,16.8,6.2,0,187.5,0,0.8,36,10,0,0.2,231.4,0,3646.3
"DOM_24",14.9,30.5,15.2,30.1,7.6,0.6,0.4,2.4,1.9,5.4,10.1,46.3,189.1,198.9,35,145.7,31.4,93.2,51,72,28.5,498.3,33.9,6.8,0.5,0.7,1.7,0.4,0.5,1.8,8.3,7,4.1,1.4,1.6,0,4.3,0,0.1,9.2,2.2,0,0,525.7,0,2119
"DOM_25",1.7,4.6,2.3,2.9,13.7,1.6,0.6,0.6,0.2,4.2,1.3,10.5,13.9,19.2,5.5,10.6,3.2,8.3,5.1,9,3.6,74.3,9.6,2.5,1.7,0.4,1.3,0.7,0.8,2.4,4.7,1.7,2.5,1.2,0.8,0,28.4,0,0.1,904.9,90.7,0,0.1,214.7,0,1466
"DOM_26",3.4,0.6,3.7,0.4,7.8,1.5,0.1,0.3,0.2,3,1.4,1.1,0.4,0.5,58.8,8.2,0.7,2.4,0.7,2.2,1.5,5.5,15.6,3.2,2,2.2,36.1,9.1,4.1,0.8,9.3,13.9,5.1,8.4,2.1,0,180.6,0.2,2.2,200.8,23.4,0,6.1,510.8,0,1140.4
"DOM_27",1.4,0.7,0.7,0.3,3.6,0.6,0.1,0.1,0,1.9,0.1,3.3,0.6,0.9,10.4,55.2,0.4,10,1.1,2.2,4.7,27,8.3,2.1,1.1,0.6,8.6,1.6,0.9,1.5,3.7,0.7,2.1,1.4,1,0,30.9,0,0.5,89.3,10.2,0,2.6,2509.3,0,2801.8
"DOM_28",1.9,0.3,0.7,0.2,1.6,0.3,0,0.1,0.1,0.5,0.1,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3,1.1,2.7,0.5,0.2,0.1,0.5,0.2,0.2,0.1,0.7,0.3,0.2,0.2,0.1,0,19.3,0,0.2,122.6,6.7,0,0.1,104.1,0,268.5
"DOM_29",2.4,0.1,0.4,0.1,3.4,0.7,0.1,0.1,0.1,0.9,0.1,0.5,0.3,0.3,0.2,0.4,0.1,8.2,0.1,0.3,0.3,1.5,7.2,1.2,0.5,0.3,1,0.5,0.4,0.2,1.3,0.9,0.3,0.4,0.2,0,162.5,0,0.5,86.5,-43.1,0,1.3,872.5,0,1115
"DOM_30",1.2,0.1,0,0,0.4,0.1,0,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0,4.3,0.1,0,0.6,0.6,5,0.1,0,0.1,0,0,0,1.1,10.1,0,0,0,0,2.2,0,3.2,270.8,14.8,0,0,168.7,0,484.4
"DOM_31T33",12.9,2,2.9,0.9,6.6,8.6,1.8,0.7,0.5,4.2,0.7,2,1.3,0.7,1,1.4,0.3,0.7,1,7.6,4.2,9.6,10.9,8.2,3.2,1.5,6.6,1.7,4.4,8.6,9.7,5.4,14.1,28.5,2.9,0,430.9,0,1.9,505.5,52.1,0,20.7,202,0,1390.4
"DOM_35T39",201.3,42.6,74.3,10.9,112.8,22.6,2.4,15.5,19.4,116.7,18.1,79.8,25.7,7.5,13.7,14.8,2.1,8.6,3.6,10.8,445.2,20.3,130,57.8,83,14,68.1,15.4,47.8,109.6,72,223.6,209.9,101.7,31.8,0,1991.5,0.1,22.3,40,2.6,0,0,10.2,0,4500.1
"DOM_41T43",9.1,1.1,1.8,0.4,7.4,1.4,0.2,0.4,0.4,3.4,0.5,2.1,0.8,0.4,0.6,0.9,0.1,0.6,0.2,0.7,7.9,4.4,13.6,3.5,2.6,0.9,4.7,1.2,2.7,12.6,5.3,7.2,6.5,3.6,1.3,0,310.7,0,1.1,11166.9,1.9,0,0.3,15.3,0,11606.5
"DOM_45T47",603.8,19.8,102.7,12.6,796.6,160.5,21.1,28.6,12,207.1,31.8,113.7,65.3,43.8,47.2,89.2,8.9,46.5,18,53.8,71.6,359.2,1306,208.2,134.2,71.4,220.2,107.7,78.3,40.6,241.6,201.9,67.7,96,45.2,0,3726.8,2.1,144.7,1695,187.2,0,32,2105.3,0,13625.8
