"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",15291.6,180.6,37.6,3.8,35773.4,260.4,1007.2,247.9,246.1,806.1,330.1,33.5,84.7,26.7,7.5,11.4,15.5,11.3,10.2,96.5,301.5,447,2907.1,181,1496.1,16.4,9.8,6.7,22.9,88.1,729.5,1217,189.6,252.5,200.9,0,42624.5,5.9,2814.7,916,239.9,0,149.3,9123.6,0,118422.1
"DOM_05T06",347.9,2695.1,173.6,80.8,128.9,9,21.4,47.2,22755.4,514.1,57.1,267.8,2476.6,43.1,14.5,16.7,36.5,22.7,23.6,30.7,7458.7,450.7,527.8,1459.9,33.7,12.5,34,11.9,52.6,109.5,199.7,356.7,59.7,78.4,63,0,1213.8,6.1,277.8,7692.7,1412,0,28.7,108618.1,0,159920.8
"DOM_07T08",74.9,119.5,398.6,11.3,36.7,3,7.6,30.6,867.8,535,22.2,1572.2,6300.9,149.2,10.3,33.4,43.4,18.5,22.1,51.8,236.7,1574.6,128.2,116.1,4.3,2.6,6.1,2,7.3,73.2,51.9,130.6,10.1,21.9,11.6,0,262.9,0.8,76.1,417.2,-44.2,0,9.7,7798,0,21206.6
"DOM_09",447.4,5472.4,367,163.2,33.9,0.3,5.2,14,153.3,16.4,27.3,24.6,23.4,2.9,2,1.3,11.6,1.3,1.3,5.1,441.9,436.2,15.9,28.4,0.9,0.6,2,0.8,2.1,7.3,24.7,97.2,11.4,2.4,1.6,0,40.7,0,550.9,192.7,5.4,0,0.8,198.2,0,8836.2
"DOM_10T12",9486.6,57.7,13.9,2.6,17383.7,91.3,40.7,117.8,371.2,668.9,60,72.6,126.8,45.7,22.2,19.6,30.9,20.1,27.2,41.5,269.5,295.3,3135.9,272.5,3899.4,25.6,24.2,12.7,46.1,92.6,374.4,2326.8,392,924.8,387.3,0,86160.3,23.3,1664.4,279.7,38.9,0,322.6,4785.5,0,134454.7
"DOM_13T15",125.1,97.2,22,4.1,86.4,957.9,34.3,70.2,77.9,110.9,184.6,60.4,45.4,40.3,18.1,20.9,27.7,103.5,61.4,223.5,104.5,218.5,707.1,188.1,53.8,20.2,14.4,5.7,52.4,24.8,167.9,562.4,51.2,246.5,105.9,0,4585.6,2,155.4,158.6,14.6,0,91.7,654.5,0,10557.9
"DOM_16",140.8,155,42.3,2.9,70.2,6.6,1861.2,147.2,61.8,67.6,50.7,121.9,35.5,76.9,12.8,21.2,32.1,51.7,59.9,679.1,285.7,2653.1,330.6,116.3,18.4,12.1,8.4,5,9.6,383.7,150.9,98,31.6,18.4,54.9,0,347.9,0.3,30.4,59.5,-6.8,0,14.7,4859,0,13179.1
"DOM_17T18",120.3,73.1,37,1.7,666.2,27.4,101.2,2265.4,189.6,224.1,148.5,193.7,95.8,71.3,40.7,46.9,54.3,46.1,27.7,96.9,264.3,197.5,1736.7,366.9,79.5,879.4,153.6,75,368.3,140.5,1057.7,1200.4,380.9,203.3,249.2,0,2340,1,219.7,211,19.1,0,38.4,3733.4,0,18443.9
"DOM_19",2153,2123.9,696.8,78.8,639.2,66.3,147.1,184.2,16930.6,2555.2,383.8,948.3,2696.4,261.1,76.9,114,151.2,110,158.2,197.5,6141.9,2233.2,3416.4,15082.4,144.8,55.5,159.1,60.3,267.6,401.7,1003.9,2274.8,257.1,381,241.1,0,7389.7,1.4,673.9,1288.4,562.6,0,149.8,73694.6,0,146553.4
"DOM_20T21",1114,454.8,130.1,11,320.7,146.6,156.4,328.1,2589.8,3945.8,1883.3,440.6,1058.6,226.7,93.6,142.5,98.3,118.4,123.1,155,442.5,568,481,220,31.6,34.1,14.2,6.5,27.4,132,516.2,292,76.1,542.1,112.5,0,3104.1,2,2104.4,273.7,10,0,61.7,25917.8,0,48507.1
