"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",9679,9.5,12.5,1.3,23256.9,63.2,4633.8,1284.3,5.7,333.5,3.5,12.9,4.8,3.1,1,1,3.6,5.5,1.6,168.9,5.8,552.5,816.4,58.6,1132.4,3.4,3.4,4.6,11.2,14.9,25,466,7.4,10.9,52,0,10133.6,0,3.4,22.1,31.5,0,42.1,20037.9,0,72920.5
"DOM_05T06",333.1,7470,339.6,1016.3,320.9,6.9,44.5,247.4,21537.4,2168.7,192.2,318.2,611.9,70.5,9.8,21.3,109.4,201.7,42.7,45.3,2555.6,1009.1,641.5,1148,236,40,58.1,47.8,136,425.1,401.2,373,173.5,214,195.9,0,3508.6,0,63.1,558.4,1638.7,0,17.2,82783.4,0,131332
"DOM_07T08",47.6,134.2,705.7,33.6,17,0.8,6.7,32.9,22.9,377.5,11,734.2,9853.2,19.1,3.6,3.3,20.8,15.2,5.7,72.3,14.2,1566.4,82.7,108.5,9.3,7.5,9,15.1,52.4,35.8,73.4,91.8,13,13.4,12.6,0,330.5,0,20.9,73.3,63.6,0,2.6,13948.2,0,28661.4
"DOM_09",5.6,11282,1082.4,1599.2,2.8,0.2,1,1.2,0.4,1.8,0.8,0.9,1.5,1.1,0.5,0.4,3.3,2.4,1.1,1.3,42.3,2223.9,20.9,11.3,2.3,3.2,3.4,6.1,10.3,11.1,26,19.6,5.7,6.1,3.8,0,53,0,4.6,37.8,1.8,0,2.8,88.1,0,16573.7
"DOM_10T12",10603.8,74.6,20.5,12,25422.6,44,91.2,264.7,69.7,1160.3,88.6,61.8,61.7,50.3,23.7,18.1,64.8,75.7,30.1,78.8,47.4,389.7,1988.2,208.3,11572.2,50.5,64.2,96.7,201.5,266,821.2,298.4,90.9,118.3,702.6,0,48288.6,0,186.6,341.5,93.2,0,210.2,19048.7,0,123402.1
"DOM_13T15",13.3,1.9,0.5,0.3,9.6,237.6,6.1,21.7,1.7,12,29.1,5.4,1.3,18,0.6,1.9,6.1,214.6,1.1,424.2,4,115.8,47.2,7,10.6,1.4,0.8,1.2,2.7,2.5,5.7,221.8,6.6,14.7,69.7,0,1603.9,0,30.8,26.5,6,0,36,929.9,0,4151.6
"DOM_16",140.3,15,5.2,2.2,55.4,3.1,2300.6,285.2,13,66,50.3,61.9,17.6,67.5,9.2,14.2,52.1,129.1,24.8,898.6,22.6,3356.9,216.8,81.5,25.1,17,8.7,14.1,28,31.8,69.3,99.2,45.4,15.2,23.6,0,472.8,0,48.2,159.6,-14.1,0,3.8,12789,0,21725.9
"DOM_17T18",85.9,31.1,26,4.8,652.1,25.6,464.6,3672.9,21.4,276.6,174.4,113.3,44.7,86.6,30.2,33,98.5,142.9,29.3,262.5,36.6,791.9,682.2,93.4,132.8,1681.4,164.4,48.4,457.5,84.2,894.4,1065,481.1,226.6,350.7,0,2847.8,0,124.3,913.5,62.3,0,47,10088.4,0,27550.3
"DOM_19",1807.3,979.9,651.2,198.3,461.6,19.3,187.6,272.7,1569.7,1892.6,179.2,496.7,844.2,179.1,30.3,54.5,182.2,200.8,140,149.2,459.8,3112.2,2288.1,8017,203.9,106.4,140.9,205.1,410.4,577.2,1182.8,1683.7,360.7,297.3,313.5,0,11794.8,0,47.6,109.6,149,0,148.5,12436.8,0,54541.8
"DOM_20T21",1166.9,330.2,188.8,50.4,430.1,87.3,228.1,488.8,433.4,3734.4,1642.5,270.1,454.1,219.7,98.6,99.1,197.6,355.3,107.9,224.1,106,1276.4,801.7,989.6,104.4,84.9,54,66,186.9,137.7,543.4,644.8,153.9,2370.4,245.3,0,8419.8,0,230.5,323.9,105.5,0,135.3,18023.3,0,45811.1
"DOM_22",108.2,99.3,67.3,1.4,448.1,15.2,82.6,194.7,25.2,256.4,995.4,93.3,75.8,143.9,78.9,115.3,296.5,986.7,156.8,213,15.8,1771.3,749.7,323.9,62.4,17,4.9,6.4,11.4,12.9,165.9,152.5,44,85.2,52.9,0,1348.9,0,167.2,190,107.1,0,4.7,11679.2,0,21427
"DOM_23",25.9,76.1,95.2,21,164.6,3.9,89.7,25.7,18.4,125.6,84.2,1143,121.9,116.4,54.2,43.2,103.1,220,40.4,61.8,14.4,9238.4,244.8,52.7,48.7,9.2,11.5,17.6,34.8,41.4,80.5,156.5,15,56.8,22.7,0,1275,0,70,66.8,16.9,0,2.3,1695.1,0,15805.5
"DOM_24",37.4,175.2,90.2,54.3,31.7,2.1,21.9,30.9,9.5,114,91.2,97,2953.9,1906.7,67.3,309.9,1152.3,990.8,382.8,363,17.6,3313.8,87.2,47,9.5,8.2,9.7,14.3,35.2,35.2,69.7,52.7,17.3,20.3,21.3,0,320.6,0,31.6,124.4,179.7,0,3.5,37114.6,0,50415.3
"DOM_25",112.2,687.6,171,85.6,477.8,12.8,270.7,113.7,68.5,217.1,249.6,185.7,1117.8,2547.4,139.2,258.5,1927.8,2013.6,458.7,381.6,40.9,7301.2,825.6,283.2,78.9,10.5,13.1,20.5,28.7,24.1,200.1,586,101.8,73.8,103.1,0,1955.7,0,277.2,1478,143.5,0,10.2,7095,0,32148.2
"DOM_26",29.3,74.4,9.2,14.7,31.4,1.9,10.6,71.8,9.5,20.3,43.4,6.7,24.8,92.6,1354.1,190.8,328.6,402.2,105.7,77.1,17.4,660.5,411.9,108,14.5,261.2,711.2,542.6,93.5,48.9,451.6,662.1,186.6,321.2,142.2,0,523.8,0,5816.8,369.9,23.5,0,14.3,3981.8,0,18262.7
"DOM_27",17.3,78.5,4.2,10.9,31.9,2,16.5,5.5,6.1,7.1,32.2,11.4,113,98.1,203.9,631.3,481.2,625.9,146.6,41.5,71.7,2029.6,190.4,119.2,5.3,8.4,166.9,92.3,13.8,13.9,107.3,28.7,52.8,45.5,69.6,0,1849.7,0,259.4,945.3,98.4,0,7.8,3135.4,0,11876.6
"DOM_28",145.7,725,241.7,129,174.9,11.2,103.4,133.2,27.2,105.5,122.3,120.4,230.8,513.3,160.7,138,1942.6,1107,356.4,119.5,64.9,2501.9,478.7,292.8,37.9,43.2,65.3,68.1,44.8,36.1,195,206.9,42.6,92.9,76.8,0,1768,0,1283.3,12965,958,0,8.3,12805.8,0,40643.7
"DOM_29",47.1,78.3,34.1,5.2,35.8,2.9,36.6,13.4,10.6,23.3,62.6,10.1,27.2,88.3,26.9,58.1,303.5,10995.6,183.9,16,20.2,420.6,296.2,717.4,18.4,19.5,27,38.7,77.9,94.9,159.4,356.3,33.4,34.1,42.1,0,13945,0,1650.4,6343,166,0,6.9,45177.8,0,81704.8
"DOM_30",45.3,55.9,13.5,7.9,29.5,1.4,10.4,10.1,7.9,17.5,9.9,8.6,21.6,41.6,7.7,6.5,62.1,49.5,1630.8,15.3,7.7,233.4,165.5,319.8,15.6,15.7,17,31.2,51.2,50.6,135.1,470.3,23.6,29.1,26.7,0,759.3,0,2210.7,4715.8,34.3,0,1.6,10652.4,0,22019.2
