"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3385.5,8.5,9.4,1.7,9594.1,67.4,705.2,145.6,7.6,37.8,33.3,2.2,2.4,3.7,0.6,1.2,2.4,0.2,1,11.8,37.5,102.8,202,17.5,291.3,8,1.8,1.9,7.3,28.4,70.4,45.4,35.2,48.9,57.1,0,767.3,1.3,380.4,229.4,43.4,0,79.7,2204.5,0,18683.2
"DOM_05T06",40.7,32.1,11.2,16.4,6.2,0.4,1,2.8,66,3.7,1.2,5.5,16.5,0.6,0.1,0.2,1,0,0.1,0.3,219.8,43.9,4.8,8.3,0.7,0.4,0.6,0.7,1.8,12.8,4.6,4.6,3.6,3.7,2.9,0,14.5,0,24.8,83.2,6.1,0,0.6,882.4,0,1530.8
"DOM_07T08",29.3,13,508.7,4,3.5,0.4,2.9,8.4,624.8,45.3,2.8,146.1,1357,151.4,1.4,13.2,13.9,0.1,0.8,11.3,210.2,413.6,15.5,9.9,4,0.1,0.2,0.2,1.2,9.3,4.5,5.5,0.9,0.4,3.7,0,13.4,0,2.7,21.2,0.2,0,0,22.2,0,3677.3
"DOM_09",111.1,62.5,31.7,45.1,9.8,0.3,1.2,2.8,8.3,1.6,2.5,3.6,5.3,1.2,0.2,0.3,1.3,0.1,0.2,0.5,32.7,77.3,7.1,5,1,1.6,1.9,3.8,5.8,6.6,10.8,6.2,3.4,1.9,3.1,0,26.1,0,61.2,54,0.4,0,3.9,55.7,0,659.1
"DOM_10T12",1312.6,5.1,8.4,2.2,2864.4,32.9,18.1,42.1,33.9,77.6,54,14.3,7.1,15.7,3.6,7.8,9.5,1.2,5.3,6.4,35.4,107.8,473.8,40.9,603.1,10.2,3.8,4.8,16.4,26.9,63.5,70.9,52.5,132.4,102.2,0,6419.9,2.1,188,78.7,36.9,0,281.9,11508.6,0,24782.8
"DOM_13T15",34.7,2,3.5,1.5,15.1,224,7,13.3,2.6,7.1,17.9,3.4,0.6,4.4,1.1,2,3,1.3,3.9,17.3,10.1,37.4,54.1,17.3,13.7,6.6,1.3,1.1,7.3,5.4,31.8,22.7,9.4,36,27.3,0,542.8,0.1,26.3,17.3,3.7,0,65.7,527.5,0,1830.7
"DOM_16",51.5,10.6,14.4,1.9,24.6,3.6,754.6,51.4,4.5,6.8,9.8,13.8,1.2,19,1.8,4.5,8.1,1.4,7.4,104.7,44.7,937.4,47.7,10.3,8,6.5,1.3,1.4,2.7,152.3,32.6,7.3,10.4,5.2,19.3,0,75.5,0,3.9,43,6,0,10,1085.3,0,3606.3
"DOM_17T18",63.3,3,5.9,1.2,191.2,11.1,24.1,423.4,15.1,30.6,34.4,14.3,2.4,11.1,4.2,7,8.5,1,2.9,8.7,33.4,59.5,145.3,32.5,28.4,128.1,14.8,15.7,60.7,37.2,156.8,49.2,76.9,35.9,89.2,0,407,0.1,39.6,152.2,-3,0,25.8,1089.1,0,3538
"DOM_19",509.3,39.2,98.6,26.4,138.7,13.4,30.4,32.8,525.7,117.6,22,60.1,33.4,26.5,4.1,10.6,16.2,1.4,10.2,11.2,505.1,459,275.5,1090.4,34.2,15.7,15.3,10.8,56.5,106.4,186.4,101.3,52.3,57.6,83.7,0,728.8,0.1,48.5,46.3,1.2,0,56.6,100.9,0,5760.4
"DOM_20T21",234.1,10.5,23.3,3.9,72.4,40.3,31.9,56.9,94.9,188,175.1,25,24.6,24.6,5.8,13.5,10.4,1.5,7.1,10.6,40.8,109,39,26.3,9.1,8,1.3,1.2,4.6,26,39.4,11.1,13.5,46.9,24.6,0,242.9,0,153.3,18.9,2.9,0,23.4,526.5,0,2423.1
"DOM_22",82.7,12.9,20.5,5.3,207.4,22.1,25.2,46.2,24.5,51.9,200.5,20.8,8.3,36.9,15.1,33.3,39.4,7.6,18.6,22.8,31.9,406.5,119.9,56,15.8,10,8,2.7,9,31.2,54.9,15.8,12.7,25,22.6,0,197.3,0,30.4,68.9,6.1,0,7.3,404.3,0,2438.6
"DOM_23",21.8,2.7,13.8,2.8,53.3,2.5,14.9,3.3,3.8,7.8,10.1,138.5,7.7,17.6,6,8.4,9.1,1.4,4.1,4.6,16.5,1300.3,28.8,7.5,6.9,1.4,1.4,0.7,2.9,39.9,15.5,7.4,7.6,6.5,10.9,0,70.9,0,3.4,30.4,2.2,0,1.7,67.3,0,1964.2
"DOM_24",5.1,6.1,17.4,11.1,15,0.5,3.2,16.7,3.1,5.2,10.4,13.8,181,476.4,17.5,133.8,176.5,10,52.6,48.4,46.4,732.2,12.8,3.4,0.1,0.2,1.6,0,0.4,3.1,4.1,1.4,1,1.1,2.5,0,5.7,0,0,13,5.7,0,0,1059.7,0,3098.1
"DOM_25",78,27.6,33.4,13.5,158.5,9.1,48,22.4,23.6,16.2,32.2,24.3,84,429.8,21.2,92.6,187.5,12.4,48.3,46.7,84.7,1098.7,82.4,33.3,12.1,4.5,4.9,3.4,7.6,60.7,65.5,36,14.9,12,22.5,0,144.9,0,12.5,142.2,19.8,0,2.5,684.6,0,3958.7
"DOM_26",1,0.3,0.6,0.3,0.8,0.2,0.4,1.2,0.5,0.3,0.7,0.4,0.1,1.4,30.3,5.8,4.6,0.4,1.4,1.6,4.4,12.6,9.5,3.2,1,3.1,14.2,5,3.9,1.4,11.9,6.8,3.8,6.6,5.4,0,81.7,0,32.4,395.5,28.9,0,12,199.8,0,895
"DOM_27",7.4,2.4,3.2,1,8.4,2.5,2.1,2.2,2.4,1.9,2.7,1.8,2.4,9,15.6,68.4,24.5,2.3,7.5,4.9,54.9,175.1,25.1,11.3,3.2,3.6,11.1,3.1,3.7,13.7,19.3,8,5.7,7.8,10.9,0,147.8,0,13.9,325.6,40.3,0,13,497.9,0,1567.4
"DOM_28",29,9,12.9,5.5,21.2,6,5.6,6.9,6.3,3.2,6.6,5.4,4.8,19.2,8.2,11.1,47.8,2.9,10.1,5.5,23.9,122.8,28.2,16.9,2.5,2.8,5.1,2.5,4.6,16.6,25.1,16.7,5.3,5.5,7.9,0,178.3,0,31,1003.7,58.5,0,4.3,824.5,0,2613.9
"DOM_29",3.4,0.4,0.7,0.4,1.8,0.2,0.7,0.4,0.5,0.3,0.8,0.5,0.1,1.2,0.2,1.2,3.2,8.6,1.5,0.6,2.5,5.5,14.7,11.9,0.4,0.4,0.4,0.2,0.7,1.4,5.8,2.4,0.6,0.9,1.7,0,130.8,0,6.8,124.1,6.7,0,2.4,41,0,387.9
"DOM_30",7.6,1.3,1.6,0.7,4.8,0.3,0.9,0.8,1,0.5,0.8,0.7,0.4,2,0.7,2.9,4.2,1.9,77,0.6,5.3,21.4,15.1,50.4,0.8,0.9,1.1,0.7,2,4.4,16,27.1,1.8,2.1,3.9,0,756.4,0,49.7,80,10.6,0,1.5,230.1,0,1392.1
"DOM_31T33",8.3,1,3.1,0.6,7.7,10.9,6.1,2.7,3.7,1.8,2.7,1.8,5.7,5.9,1,2.5,3.5,0.8,1.9,2.6,6.5,31.8,9.5,7.9,1.4,1.3,1,0.5,1.4,6.5,6.3,2.9,1.7,2.5,3,0,567.1,0,4.7,175.8,4,0,57.9,241.9,0,1210.2
"DOM_35T39",306.9,100.2,233.4,25.2,347.2,50.9,83.4,183.9,167.7,111,81.8,125.4,106.8,80.4,13.1,23,45.8,4.1,17,19.8,3047.8,205.7,388.7,194.6,151.3,47.4,53.2,18.5,97,676.4,255.9,239.3,310.7,245.8,295,0,2342.8,2.4,843,632,1.8,0,1.9,237.6,0,12415.8
