"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",12909.7,156.5,32.6,6.5,29348.2,181,1079,268.2,184.7,536.7,204.1,24.3,77.2,19.7,5.5,7.7,10.7,9.1,9.6,73.8,295.3,404.1,2134.2,156.1,1201.2,12.9,7.8,5.5,18.5,82.4,605.6,946,132.5,196,134.3,0,35575,5.2,2277.7,670.5,-302.2,0,120.7,6926.9,0,96750.8
"DOM_05T06",282.9,2230.7,121,113.6,104.2,6.4,14.4,29.9,18142.4,353.8,37.8,143.1,754.8,29.9,10.3,11.7,22.9,19.3,19.9,20.9,4881,385.8,414.1,1336.9,29,8.9,26.3,9.5,42.4,101.1,169.6,279.2,37.1,61.2,43.4,0,1003.8,4.2,201.1,5594.8,-943.8,0,22.7,83761.4,0,119939.5
"DOM_07T08",75.9,128.2,372.4,21.8,32.6,2.4,5.9,26,800.5,429.6,16,1274.8,5215.7,118.5,7.1,23.4,29.2,14.7,17.7,38.7,242.7,1619.5,104.7,104.4,3.5,1.8,4.3,1.5,5.5,75.7,46.7,115.9,6.9,16.6,9,0,210.2,0.5,57,297,-28.4,0,7.5,3722.2,0,15275.9
"DOM_09",362.9,5043.2,268.2,252.6,28.3,0.3,3.6,9.8,112.7,11.3,16.2,17,17.4,2.3,2.1,1.2,8.2,1.6,1.5,3.7,373.1,367.2,14.8,24.3,0.9,0.5,2,0.8,2,7.6,22.2,76.1,7.8,2.2,1.3,0,38.6,0,424.2,173.1,-17.8,0,0.8,146.9,0,7832.7
"DOM_10T12",7687.9,58.8,11.4,4.2,13690.6,69.7,28.6,84.2,289.7,456.9,39.8,47,80.1,29.9,17.7,13.6,20.5,15.8,22.4,27.5,235.6,243.5,2405.2,225.2,2849.4,17.7,19.7,10.3,34.6,80.2,308.1,1706.9,255.8,684.2,224.7,0,72481.4,16.8,1283.4,227.1,-55.6,0,270.1,4863.5,0,111084.3
"DOM_13T15",98.5,72.7,14.4,5.1,65.9,626.6,21.9,48,53.2,76.7,108.6,37.4,24.4,25.2,11.3,12.6,15.7,77.6,40.9,141.9,77.5,171.4,482.3,130.5,38.9,11.8,8.9,4,34.7,19.3,119.4,364.7,30.8,153.7,65.6,0,3334.4,1.1,103.9,112.7,-33.8,0,63.7,460.9,0,7335.1
"DOM_16",101.5,105.5,25.7,3.7,46.2,3.8,1016.8,85.9,36.8,36,24.6,63.9,19.2,42.2,6.8,10.8,15.8,31.9,36.4,350.9,197,1790.8,199.6,79.9,12,7,5.2,3.2,6.3,276.8,100.9,61.9,17.5,12.2,32,0,276.5,0.2,24.4,40.3,-19.1,0,11.5,3771.1,0,8971.7
"DOM_17T18",112.2,63.6,28.1,3,600.1,20.2,84.8,1666.1,131.9,164.8,96.9,138.8,62.2,50.5,27.6,32,34.9,37,20.1,67.6,227.4,164.1,1197.9,284.6,66.4,468.8,92,51.9,258.5,112.1,778.8,819.3,225.3,154,142.1,0,2009.8,0.7,188.2,154.3,-87.6,0,31.5,2586.1,0,13368.5
"DOM_19",1844.6,1963.4,535.6,125.7,527.9,48.8,103.7,135.7,12515.3,1759.6,258.7,640.3,1747.9,177.9,52.5,74.5,93.4,85.6,119.5,131,5364.6,1912.8,2597.3,12610.2,117.2,39.1,118.9,47.2,217.3,362.3,856.2,1796.4,178.6,301.9,174.8,0,6074.1,0.9,519.2,848,-41.3,0,111.1,43541.7,0,100690.2
"DOM_20T21",1106.5,473.7,115,19.9,289.2,119.1,123.3,262,2173.8,3025.1,1315.9,334.2,783.5,178.1,69.6,104.5,68.7,104.8,106.2,116.3,430.2,547.7,406.5,200.4,27,26.6,10.6,5.4,23.7,137.4,491.8,259.2,60,502.3,98.7,0,2560.4,1.2,2009.7,193.9,-143.4,0,47.3,13443.5,0,32229.6
