"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",244.5,0.2,0.4,0.1,734,0.3,67.4,1.3,0.1,2.1,1.4,0.4,4,0.2,0,0,0,0,0.1,88.5,4.2,1.7,22.2,0.6,39.4,0.1,0,0,0.3,1.7,0.4,3,1.6,3.9,1.3,0,1483.5,0,47,67.5,4.7,0,10.8,1763.8,0,4602.6
"DOM_05T06",0.2,0.1,0,0,0.3,0,0,0.1,40.4,0.5,0,0.1,0,0,0,0,0,0,0,0,4.2,0.1,0.1,0.2,0.3,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1,0,4.3,0,0,9.2,0,0,0,0,0,60.7
"DOM_07T08",2.4,0,3.3,0.1,1.2,0,0,0.1,23,0.8,0,20.6,25.1,0.9,0,0.3,0,0,0,1.5,2.5,40.8,0.8,0.3,0.3,0,0,0,0,1.3,0.1,0.1,0,0,0.1,0,0.8,0,0,0,0,0,0,2.7,0,129.2
"DOM_09",3.4,0.9,0.8,0.4,0.8,0,0,0.1,0.4,0,0.1,0.1,0,0,0,0,0,0,0,0.1,1,3.7,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,11.6,0,0,0,0,6.8,0,30.7
"DOM_10T12",485.6,0.1,0.2,0,1440.1,0.9,2.1,4.5,6.1,15.1,3.3,1.2,0.9,0.4,0.5,1,0,0.1,0.1,8,4.1,11.7,36.1,3,523.6,0.7,0.7,0.3,1.5,3.1,11,14.3,16.7,23,7.7,0,2239.7,0,137.9,8.1,-2.3,0,39.7,1600.6,0,6651.3
"DOM_13T15",1.4,0,0,0,2.5,23.3,0,0.9,0.4,0.3,1.2,0.1,0.1,0,0.1,0.1,0,0.1,0,13.6,0.3,2.5,4.9,0.4,2.3,0,0.1,0,0.1,0.1,0.4,0.6,0.1,1.1,1,0,221.3,0,0.8,1.1,0,0,14.5,142.8,0,438.5
"DOM_16",0.6,0,0,0,0.5,0,0.8,0,0,0.1,0.1,0.3,0,0,0,0.1,0,0,0,12.1,0.1,13.6,0.6,0,0,0,0,0,0,1.9,0.1,0.1,0.2,0,0.3,0,91.8,0,0,0,-0.1,0,1.2,13.5,0,138.3
"DOM_17T18",7.7,0.1,0.2,0.1,94.8,2.7,0,125.9,2.8,8.2,5,6.5,0.5,0.9,1.1,2.4,0,0.3,0.1,19,4,11.8,54.3,11.6,27.9,11,9.9,5.7,26.6,7.8,64.7,14.5,29.7,9.1,14.3,0,111.8,0,3,0.6,-4.9,0,3.1,173.1,0,867.7
"DOM_19",83.7,0.6,3,0.4,28,4,0.5,8.5,102.1,53.3,26.9,11.2,4,1.5,1.1,3.5,0.1,0.3,0.2,17.5,24,43.9,24.7,85.1,10.3,0.5,1.7,0.8,3.6,6.5,15,7.1,6.8,8.1,8.6,0,412.6,0,0.5,0.7,-1,0,5.1,99,0,1113.8
"DOM_20T21",126.5,0.5,2.1,0.2,37.7,9.3,1,18.9,72.2,115.3,71.2,14.8,4.6,2.8,2.4,7.5,0.1,0.6,0.4,34.2,9.3,39.6,15.4,4.8,8.9,0.2,0.5,0.1,1.3,9,12.8,3.1,6.6,16,13.6,0,85.1,0,40.3,0.9,-2.6,0,3.5,299.7,0,1090.6
