"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",7289.9,0,0.4,0.6,21294,1031.4,330.9,127.8,0,407.4,377.3,1.8,0,0.8,0,0,0,0,1,109.4,0,83.9,0,2.1,1453.9,1.5,0.6,1.8,5.3,15.5,37.5,0,92.2,54.1,53.2,0,13200.7,0,397.6,63.1,38.2,0,107.5,4675.3,0,51256.8
"DOM_05T06",0,821.3,0,35.8,22.6,10.2,0,23.1,6837,785,0,160.4,596.7,0,0,0,0,0,0,5.9,2302.4,0,0,6.6,0,2.4,5.6,0.6,0,45.8,13.1,0,0,39.5,0,0,0,0,0,0,-2.1,0,0,1408.4,0,13120.5
"DOM_07T08",7.9,2.6,13.7,0.7,2.8,1,0,4.8,0,87.3,2.6,262,135.8,2.2,1.6,1.4,3,1.1,0.9,19,0,146,0,2.7,0,0,0,0,0,5.4,0.6,0,0,0.1,0,0,2.9,0,0,0,0.1,0,0,319.3,0,1027.6
"DOM_09",119,295.9,18,14.7,7.6,0,0.9,3.3,3.3,3.1,13.5,4.5,0.5,0.1,0,0,3.5,0.1,0,3.1,19.3,57.5,0.1,3.1,0,0,0,0,0.1,0,1,28.3,2.5,0.1,0.1,0,0,0,35.7,0,0.2,0,0,52.4,0,691.8
"DOM_10T12",4318,0,0,0.2,10683.8,329,0,48.2,11.7,393,27.4,18.1,0,0,0,2,0,0,0,33,0,0,801.2,56.1,6767.7,9.1,2.2,13.7,57.4,28.9,53.4,0,197.3,274.8,88.8,0,21519.4,0,220.9,0,59.3,0,126.9,19457,0,65598.7
"DOM_13T15",110.5,0,0,2.7,50,9862.3,0,73.4,0,146.1,422.3,58,4.1,0,102.3,35.1,41.6,449.5,72.2,880,17.4,94.9,887.5,136.8,209.1,15.6,8.8,6.1,81,15.5,74.2,0,68.7,228,349.9,0,6892.8,0,55.6,119.5,92.5,0,829,7506.2,0,29999.2
"DOM_16",14.2,0,0.6,0.2,8.9,6.1,265,25.6,0,10.7,17.6,18.4,0.5,8.3,10.8,5.8,8.2,33.1,8.6,389.5,0.7,263.9,40.6,0.1,6.8,1.7,0.5,0.6,1.1,34,4,0,0,0.8,20.2,0,269.3,0,0,32.7,0.7,0,9.5,1098.4,0,2617.8
"DOM_17T18",30.7,2.4,0.6,0.2,317,97.8,31.3,1169.4,6.1,121.2,151,91,4.7,20,101,37.4,38.4,75.6,6.7,122.2,12.2,36.2,580,46.8,96.6,660.2,23,25.3,145.5,32.4,75.7,285.7,143.3,43.3,130.5,0,359.2,0.1,23.5,4.1,2.6,0,109.7,1348.1,0,6608.6
"DOM_19",1551.3,391.7,104,22.6,357.2,249.7,83,116.2,1225.6,1732.1,289.2,679.6,370,102.7,186.9,110,146.5,243.6,56.3,281.3,769.8,997.3,2235.7,8447.6,235.3,39.2,56.2,38.3,233.9,211.5,241.2,0,213.7,130.3,319.1,0,2701.5,0,58.9,0,99.3,0,375.6,11677.3,0,37381.2
"DOM_20T21",718.2,49.5,16,2.8,166.4,748.9,92.9,224.2,192.6,2799.9,2966.3,280.5,122.8,99.9,357.2,165.8,99.1,303.1,62.2,310.8,65.4,212.2,248.3,60.8,48.3,36.2,1.8,2.4,11.5,46.3,44.8,0,52.6,109.4,187.5,0,2591.5,0,42.9,0,9,0,0.4,10749.3,0,24299.2
"DOM_22",77.5,27.2,8.7,2.2,426,196.4,34.8,81.6,13.8,203,1749.6,115.8,29.7,76.2,527.2,231.7,232.3,1035.2,87.8,379.4,18.8,545.6,649,285.1,61,12.4,19.1,5.6,20.5,30.5,33.6,0,22.9,32.8,79.4,0,1265.1,0,5.4,67.2,50.2,0,0,10092.1,0,18832.1
"DOM_23",70.7,0,0,2.6,284.5,5.9,0,10.5,0,109.2,0,1948.6,60,77.5,456.2,106.7,95.1,335.7,39.8,138.7,11.6,3760.4,263.4,35.6,57.3,3.3,5.8,2.2,9.8,86.7,21.3,0,37.1,22.7,0,0,454.9,0,1.5,463.6,137.9,0,0,2064.7,0,11181.6
"DOM_24",0,0,0,3.5,3.3,0.6,0,2.7,0,2.6,46,51.5,444.1,585.9,164,222.2,478.1,655.6,137.7,307.2,0,597.2,49.1,7.4,0,0.6,0.5,0.1,0,1.2,2,0,0,0.5,10.2,0,0,0,0,1.6,24,0,0,5441.9,0,9241.4
"DOM_25",35.7,0,2.8,1.5,118.8,28.1,24.3,10,8.9,35.1,82.6,43.8,40.9,272.4,172.6,95.9,288.4,417.3,64,162.6,17.3,426.9,118.2,27.2,14.7,3.3,2.6,2.3,5.2,21.5,14.6,0,10.7,4.1,21.6,0,218.9,0,1,880,138.2,0,0,4732.6,0,8566.6
"DOM_26",3.4,6.5,0,0.6,6.3,8.8,0,10.6,0,12.9,31,11.6,0,16.3,5194.8,191.3,128.2,241.6,31.2,106.5,16.7,76.8,213.8,35.5,19.2,21.8,166.9,59.7,55.2,8.3,43.1,0,42.1,67.2,170.2,0,338.6,0,133.8,1878.3,436.1,0,0.7,27142.9,0,36928.2
"DOM_27",6,5.6,0.6,0.3,5.8,0,1.7,0.4,0,0,0,7.5,4.9,13.6,373.2,380.8,110,221.9,26.7,46.7,29.4,174.1,82,22.6,8.9,1.9,18.9,4.6,4.8,10.9,8.8,0,8,4.6,43.8,0,196.3,0,2,992.5,192,0,57.4,7306.8,0,10375.9
"DOM_28",62.3,77.8,10.2,4.2,23.9,34.3,9.3,18.4,9.1,20.5,47.5,40.7,25.1,35.1,100.8,48.4,478.3,335.4,67.2,78.6,23.3,140.6,120.8,40.7,1.9,3.7,4.4,2.8,0,8.5,14.1,0,10.5,4.3,24.4,0,12.9,0,12.7,3950.4,610.4,0,0,5510.7,0,12024.3
"DOM_29",0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,24.2,29.7,69.9,4559.2,23.9,18,0,0,535.5,243,0,2.3,3.1,1.5,0,6.7,18.5,0,0,3.2,0,0,1661.7,0,19.6,7504.5,1140.2,0,0.4,12016.8,0,27883.3
"DOM_30",1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5,0.1,0,0,2.6,15.7,0,0,0,0,0,0.1,0.9,0,0,0,0,0,19.3,0,6,1384.1,18,0,0,2346,0,3850.1
"DOM_31T33",86.3,35.5,3.1,1.9,66.2,141.5,21.8,31.6,10.1,50,59.6,57.2,51.9,35.6,224.1,62.9,108.1,286.3,19.5,1236.5,60.2,273.1,370.9,165,64.7,24,27.8,12.4,81.3,122.2,66.8,117.7,173.7,345.7,147.9,0,2170,0,173.6,2539.1,369.8,0,513.5,5752,0,16161.1
"DOM_35T39",449.1,418.4,37.6,10.1,551.1,511.7,111.7,358.8,161.2,760.3,602.2,703.3,487.5,160.5,416.9,136.9,240.4,444.2,69.9,272,2162,211,1799.7,524,638.7,64.5,110.8,38.9,242.3,770.3,157.1,2544.4,662.9,318.4,714.5,0,1670.8,0,674.5,0,11.8,0,0,70.3,0,20290.6
"DOM_41T43",8.3,3.5,0.6,0.2,1.9,2.5,1,1.5,1.3,3.8,3.7,4.4,1.3,2.2,5.1,1.8,2.8,4.4,0.6,5.6,9.3,188,44.5,15.6,7.5,1.2,4.8,0.9,10.1,82.3,6.6,0,13.2,5.6,4.5,0,102.4,0,33.3,22316,0,0,0,0,0,22902.5
"DOM_45T47",2911.3,290.7,35.2,18.2,7706,3958.5,177.2,461.5,1718.2,1865.3,1727.4,808.6,529.7,498.8,3487.4,748.3,825.9,2344.8,284.2,1475.6,745.8,1822.8,8432.2,2011.6,2572.4,633,307.9,191,328.2,236.2,434.2,402.7,323.9,452.6,1022.3,0,16142.2,0.5,305.5,5655.8,1045.4,0,657.1,23543.9,0,99139.8
"DOM_49T53",275.9,269.6,49.4,7.3,832.3,401.7,88.3,160.1,248.7,335.9,335,372.8,121.9,114.7,470.1,135.3,199.8,447.4,45.3,295.9,129.9,348,3268.2,3112.4,198.7,154.6,76.1,57.5,353.4,78.6,510.4,218.9,234,101.4,250.6,0,7677.1,0,838.1,304.9,141,0,2569.7,10493.1,0,36324
"DOM_55T56",57,32.5,3.8,4.7,119.2,87.4,23.3,37.1,8.5,88.8,107.9,65.9,15.5,49,109.9,39.6,79.6,123.8,42.6,109.8,77.2,201.5,1151.2,679.6,332.9,86.9,32.9,95.9,453.5,343.3,604.7,0,419.5,420.8,268.5,0,13109.7,0,911.4,0,0,0,3203.4,0,0,23598.7
"DOM_58T60",4.3,1.3,0.1,0.1,55,12.2,1.6,38.1,6.4,10.6,8.7,6.1,0.3,3.5,65,4.3,7.4,13.2,1,13.9,7.6,9.9,404.7,26.2,16,896.9,285.7,70.6,123.5,56.2,173.4,236.2,183.7,34.7,100.4,0,808.9,0.4,16.4,2198,8.2,0,50.7,453,0,6414.4
"DOM_61",13.3,3.2,1,0.3,13.1,15.9,2.5,4.5,2.6,9.7,12.7,8.5,2.3,6.1,30.2,6,12,17.8,3.9,14.4,12,19.2,187.4,53.9,23.7,27.6,346.6,24.4,102.7,23.8,37.9,344,26.3,19,77,0,2290,0,15,34.4,-0.4,0,741.9,610.9,0,5197.6
"DOM_62T63",0.5,1.4,0.1,0,2.5,1.8,0.3,1,0.5,2.6,1.9,1.3,0.5,0.9,8.6,1.5,1.9,3.8,0.5,2.5,2.4,3.1,26.6,8.8,2.7,6.3,6.9,16.5,26.3,3.9,7.7,56.7,4.3,2.8,15.1,0,618.2,0,1.4,1125.4,0.1,0,0.6,30.6,0,2000.9
"DOM_64T66",476.2,227.4,23,12.8,328.9,310.1,67.1,134.4,82.8,273.9,303.2,199.3,178,131,447.8,132.2,215.1,440.6,91.7,329.4,219.6,571.9,2743.2,782.6,269.1,187.5,221.4,153.3,4379.3,3140.5,653.1,0,267.3,447.5,389.1,0,3112.5,0,171.9,0,1.7,0,102.9,238,0,22457.2
"DOM_68",31.9,23.5,1.4,0.3,57.6,73.7,9.7,20.7,7.7,27.8,60.1,26.4,5.9,25,72.9,21.2,30.4,97,14.1,70.1,35.7,129.8,2099.3,171.2,312.9,53.7,75.3,41,245.6,344.2,141.7,964.2,197.8,107.3,408.7,0,8854.4,0,188.5,347.2,0.8,0,708.1,156.4,0,16261.3
"DOM_69T82",14.8,15.6,0.8,1.4,33.6,28.9,3.9,9,3,21.4,20.9,32.9,2.7,9.1,64.9,10.9,16,33.8,7.1,39.4,14.5,40.3,335.6,791.3,30.1,35.1,32.5,27,53.3,60.6,392.5,132.3,20.4,27.7,54.3,0,1300.9,0.7,50.4,240.4,28.6,0,331.3,5689.3,0,10059.1
"DOM_84",0,0,0,0.2,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0.6,0,3.4,5.8,2.7,0,32.8,14.6,311.2,0,10,0,0,419.7,0,20432,0,0,0,0,0,0,21235.9
"DOM_85",0,0,0,0.1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1.2,0,5.7,7.9,9.2,0,7.4,22.4,0,171.8,20.1,0,0,1308.4,0,12635.8,0,0,0,1.3,0,0,14194.9
