"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",203.9,0,0.1,0.1,356.2,11.1,67.4,1.1,0,3.8,15.6,0.8,1.8,2.5,0.3,1,1.8,0.9,0.2,4.9,8,11.4,35.9,3.7,50.3,0.6,0.6,0.3,0.9,5.9,6.8,3.3,10.1,7.1,9.2,0,840.2,0.2,5,37.4,-4.7,0,21.7,230.4,0,1957.7
"DOM_05T06",0,0.9,0,0.3,0.5,0.1,0.1,0.9,0.2,5.9,0.7,2.1,8.6,0.2,0,0.2,0.2,0.8,0,0.2,46.4,1,1.4,1.7,0.5,0,0.1,0,0,0.3,0.7,0.1,0.3,0.9,0.7,0,2.6,0,0.1,0.9,0,0,0.1,1.2,0,80.8
"DOM_07T08",0.6,0,16.2,0.1,0.3,0.1,0.1,0.8,0,9.6,0.2,24.3,124.6,0.3,0,0.4,0.2,0.2,0.1,0.8,0.7,41.7,2,1.8,0.4,0.1,0.2,0.1,0.2,1,1.1,0.6,0.1,0.2,0.2,0,6.4,0,2,10.7,-0.2,0,1.2,35.7,0,284.9
"DOM_09",3.2,2.6,4.5,1.1,0.3,0,0.1,0.4,0,0.2,0.8,0.3,0.1,0,0,0,0.4,0,0,0.1,3.4,12.8,0,0.3,0,0,0,0,0,0,0.8,0.6,0.2,0,0,0,0,0,10.5,0,0,0,0,0.1,0,42.9
"DOM_10T12",103.8,0,0.2,0,211.6,6.5,1.3,4.4,0,30.2,3.2,1.6,1.2,2.5,0.7,2.2,1.5,2.4,0.2,1.8,4.4,11.2,42.6,7.7,219.4,1.6,1.2,1.2,2.4,1.4,13,21.4,12.1,33.7,33.9,0,1122,1,34.1,6.3,-0.5,0,54,413.3,0,2412.8
"DOM_13T15",2.2,0.1,0.1,0,3.2,78.4,3,6.5,0,8.2,9.7,1.6,0.7,2.4,0.6,3,2,17.5,0.4,16.4,1.5,9.6,19,3.3,3.1,0.7,0.4,0.4,0.9,0.4,3.6,4.2,1.9,5.5,2.9,0,207.9,0,1.7,3.8,0.2,0,28.6,644.2,0,1099.9
"DOM_16",7.2,0.2,0.1,0,2.1,0.8,72.1,4.5,0,3.3,4.2,2.7,0.9,13.4,0.4,4.4,4.5,8,0.6,53.5,3.1,65.7,14.8,3.6,1.6,0.5,0.4,0.3,0.5,0.9,10.9,1,1.5,1.3,1.3,0,26.7,0,1,9.2,-2.1,0,3.4,510.3,0,838.8
"DOM_17T18",2.8,0.1,0.8,0,12.4,3.1,4.6,313.7,0,46.8,9.4,8.2,1,3.6,1.4,14.3,3.3,8.7,0.2,10.7,4.4,6.9,129.5,10,5.9,35,15.4,7,24.6,5.9,87.6,17,10.5,6.3,16.5,0,65.7,0,1.2,1.5,-6.7,0,8.4,604.6,0,1502.4
"DOM_19",0.2,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0.3,0.4,0.4,1.3,0,0,0,0,0,0.1,0.3,0.1,0.1,0.1,0.1,0,3,0,0.1,0.1,-0.1,0,0.1,3.1,0,10.4
"DOM_20T21",20.8,0.6,4,0.2,15.3,13.1,5.4,19.7,0,225.9,54.3,15.6,11.1,11.5,3.5,18.2,12.9,32.1,1.1,7.9,13.9,39.9,28.6,10,9.9,1.8,2.1,1.2,2.2,5.8,14.2,2.9,7.8,36.2,5.6,0,228.4,0.1,118.3,10.5,-1.6,0,19.1,2442.6,0,3472.8
