"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",851.1,1.7,18.5,0.2,6096,50.4,176.6,0.2,0.1,25.5,12.2,1,0.1,0,0,0.1,0.1,0.2,0.2,0.4,0.5,23.9,65.9,5.6,418.5,1,0.3,0,0.4,1.4,26.6,33.6,0.2,11.1,11.5,0,6328.9,0,0.2,519.4,21.9,0,32.7,2013.6,0,16751.3
"DOM_05T06",8.4,557,125.3,25.4,17.3,1,1.1,0.9,4427.5,4.6,0.6,123.9,327.7,0.2,0.2,0.4,0.2,2.1,0.5,1.2,963.9,10.8,62.3,113.2,86.7,1.8,2.4,0.2,3.3,4.5,31.5,8.6,2,44.1,37.5,0,22.2,0,0.1,142.4,6.8,0,0.8,866.9,0,8037.5
"DOM_07T08",36.6,8.3,2759.9,3.5,81.2,0.7,1,130.2,0.7,245.6,42.1,538.3,2871,515.2,36.2,219,380.4,100.1,29,565.6,35.4,970.4,126.7,38.6,22.1,0.8,2.9,0.1,1.4,18.3,21.8,10.2,1.6,13.9,9.8,0,31.8,1.3,1.3,482.6,-28.6,0,0.4,12672.4,0,22999.8
"DOM_09",1.2,604.8,182.6,19.2,0,0,0,0,6.5,0,0,0,0.5,0,0,0,0,0,0,0,1.7,0,0.1,2.5,0,0,0,0,0,0,3,0,0,0.2,0.1,0,0,0,0,0,0,0,0,2.6,0,825.1
"DOM_10T12",297.9,11.6,16.6,0.4,1436.6,23.5,1.4,15.8,7.7,46.5,19.5,4.3,2,1.6,0.5,0.5,2.5,1.2,0.5,4.4,3.3,20.1,62.3,35.2,1398.3,5.2,12.3,1.3,11.6,2.8,38.5,66.8,7.2,37.7,52,0,15956.5,0,3.1,169.8,7.6,0,142.9,4536.1,0,24465.4
"DOM_13T15",20.8,3.3,18.9,0.3,16.3,1560.5,4.6,3.4,0.2,1.5,27.9,3.5,0.4,0.1,0.4,0.5,0.2,5.7,1.3,71.1,2.1,6.8,65.8,16.9,33.2,3,0.9,0.1,2.3,0.5,19.8,59.8,3.6,33,20.1,0,4271,0,0.4,5.7,6.4,0,88.6,1285.7,0,7666.4
"DOM_16",19.3,3.4,46.7,0.3,23.8,1.8,214.1,1.6,0,8.1,0,13,0.3,4.1,0.3,0.7,0,3.1,2.1,208.1,0.6,393.8,32.5,12.7,22.8,3,0,0,0.3,29.2,23.1,12.9,10.9,2.4,17.2,0,8.6,0,0,0.5,-2.9,0,3.6,185.2,0,1307.4
"DOM_17T18",12,1.1,17.2,0.1,262.7,41.5,6.4,684.1,0.1,36.7,21.6,16.6,0.3,1.9,0.9,1.2,3.9,2.2,0.4,16.9,6.5,21.3,209.3,49.7,88,248.4,90,8.3,110.8,7.4,215.6,217.8,179.3,45.1,88.6,0,988.8,0,0.7,2.1,0.2,0,11.3,78.8,0,3795.8
"DOM_19",482.3,177.9,470.7,7.8,254.4,56.9,12.3,43.6,602.4,270.6,38.5,84.8,44.9,9.4,1.1,2.4,9,4.3,1.8,25,106.8,264.4,327.4,1917.9,147.3,9.7,55.1,4.2,59.8,17,158.4,301.7,84,62.9,69.7,0,1302.6,0,6.1,112,16.4,0,33.7,1920.1,0,9577.3
"DOM_20T21",245.6,32.5,92.5,1,104,128.9,13.7,83,96.9,448.7,284.2,37.7,30.4,16.9,2.2,5.3,11,6.7,2.7,35.9,8,78.7,44.9,18.2,19.6,6,2.2,0.3,3.8,7.5,48,26.5,21.1,55.1,36.8,0,2225.5,0,0.1,4.4,4.5,0,17.9,759.1,0,5068.3
