"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",151.6,0.1,0,0,283.7,10.9,199.1,9.9,0,0.2,0.2,0.2,0,0.6,0.1,0,0.1,0.1,0.1,13.3,0.6,2.8,8.1,3.6,14.4,0.1,0.1,0,0.2,0.6,1.7,1.5,1.1,0.3,0.7,0,208.2,0,6.6,16.9,1.4,0,11.1,158.5,0,1108.9
"DOM_05T06",0.7,0.1,0,0,1.2,0.1,0.4,0.1,8.6,5,0,1.7,0,0.2,0,0,0.1,0,0,0.3,71.9,0.6,0.7,0.8,0.6,0,0.1,0,0,0.4,0.4,0.2,0.2,0.4,0.7,0,3.8,0,0.1,1.4,0.1,0,0.1,25.3,0,126.6
"DOM_07T08",0.8,0.4,1.6,0,0.8,0.1,0.3,0.3,0,9.9,0.1,29.3,2.7,0.3,0,0,0.1,0,0.1,0.1,3,21.1,0.5,1.7,0.1,0,0,0,0,1,0.4,1.6,0.1,0.1,0.3,0,1.9,0,0.2,4.2,0,0,0.2,8.4,0,91.7
"DOM_09",0.5,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.1,0,1.9
"DOM_10T12",28.5,0,0.1,0,100.2,0.7,1.5,0.5,0.1,2.3,0.4,0.4,0,0.6,0.2,0.1,0.2,0.1,0.1,1.9,0.8,3.1,14.9,4.1,54.5,0.3,0.2,0.1,0.3,0.6,2.2,3.3,1.4,2.6,9.1,0,707,0.3,2.5,4.6,0.7,0,36,293.2,0,1279.4
"DOM_13T15",1.2,0.1,0,0,0.9,44.1,1.9,0.4,0.1,0.9,1.2,0.3,0,1.3,0.1,0.2,0.4,2.7,0.2,9.8,0.4,2.7,3.3,1.9,0.6,0.1,0.1,0.1,0.1,0.2,1.3,1.3,0.7,1,1.7,0,102,0,0.1,1.5,0.3,0,18.3,359.5,0,562.9
"DOM_16",3.6,0.8,0.1,0,2.4,2.4,253.9,0.6,0.5,1.5,1.6,3.9,0,4.9,0.1,0.3,0.8,1,0.7,87.7,7.7,161.3,8.6,7.9,1.1,0.1,0.1,0.2,0.2,6.5,2.7,0.8,0.6,0.5,1.1,0,16.5,0,0.6,14.5,3.2,0,2.9,647.8,0,1251.7
"DOM_17T18",1.7,0.1,0.3,0,10.1,1.6,4.8,46.6,0,2.6,1.8,0.8,0,2,0.3,0.1,0.3,0.2,0.1,2.5,0.4,4,19.9,6.4,2.1,42.6,3.8,2.1,3.7,0.4,19.7,9.2,9.6,0.8,8.2,0,17.2,0,0.1,0.6,-0.5,0,3.2,65.2,0,294.8
"DOM_19",0.8,0.1,0.1,0,0.3,0.1,0.3,0.1,0.5,0.8,0.1,0.3,0,0.1,0,0,0,0,0,0.2,3.8,0.6,0.5,2.7,0.1,0,0.1,0,0,0.2,0.2,0.3,0.3,0.1,0.2,0,45.1,0,0.2,0.6,0.1,0,2.2,21.3,0,82.6
"DOM_20T21",14.4,0.4,0.6,0,4.7,9.4,10.6,4.4,1.2,42.3,20.7,4.6,0.4,11.2,1.5,3.3,2.8,1.5,0.5,7.5,2.9,8.9,8.3,1.9,0.5,0.5,0.1,0.1,0.1,1,2.4,1,0.8,3.4,1.6,0,50.9,0,4.3,0.7,0.4,0,4.6,179.4,0,415.9
"DOM_22",3,0.8,0.4,0,9.3,2.6,4.4,1.2,0.1,2.9,26.4,2,0,2.6,1.4,1.1,1.1,3,0.4,4.7,2,66.1,9.1,7.5,1.1,0,0,0.1,0.3,0.7,2.8,1.9,0.6,0.8,1.3,0,15.2,0,0.1,1.5,0.1,0,0.2,116.5,0,295.4
"DOM_23",3.8,0.5,0.6,0,7,0.6,10.3,0.3,0.2,3.3,3.2,44.3,0.1,5.7,1.8,1,0.9,1,0.4,4.2,2.6,174.9,7.7,10.3,1.5,0.1,0.2,0.1,0.2,3.4,2.3,4.2,1.2,0.3,1.4,0,25.8,0,1.2,15.8,0.3,0,1.2,101,0,445
"DOM_24",0,0,0,0,0.2,0,0.1,0.2,0,0.2,0.1,0.1,0.3,4.8,0.4,1.5,1.2,0.4,0.1,1.6,0.2,1.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,18.7
"DOM_25",9.1,1.9,1.3,0,11,2.8,18.8,3.1,0.4,3.7,5.5,11.7,2.2,121.8,5.2,15.1,18.9,11.1,2.4,29.8,10.1,95.4,7.7,19.8,1.2,0,0.3,0.1,0.4,2.2,7.2,4.4,1.2,0.7,1.2,0,12.6,0,0.2,42.4,2.2,0,0.5,272.5,0,758.2
"DOM_26",0.1,0,0,0,0.2,0.1,0.1,0,0,0.1,0.1,0.1,0,0.5,5.8,1.3,1.1,0.1,0,0.3,0.5,0.9,0.7,0.3,0.1,0,1,0.1,0,0.1,0.2,0.1,0.1,0,0.1,0,11.8,0,3.5,6.6,-2.4,0,2.7,312.8,0,348.9
"DOM_27",0.2,0,0,0,0.5,0.1,0.4,0.1,0,0.1,0.1,0.1,0,1.3,1.1,4.9,1,0,0,1.5,6.3,4.5,4.3,0.8,0.2,0,0.1,0,0.1,0.3,0.3,0.2,0.1,0.1,0.1,0,4.1,0,0.3,8.8,-0.3,0,1.5,243.3,0,286.6
"DOM_28",0.5,0.1,0.1,0,0.7,0.2,0.9,0.1,0,0.2,0.4,0.5,0,3.4,0.2,0.2,0.4,0.4,0.1,1.2,0.4,4.3,3.1,1.5,0.2,0,0,0,0.1,0.2,0.5,0.3,0.1,0.1,0.1,0,6.8,0,0.1,23.1,-0.2,0,0.3,193.5,0,244.3
"DOM_29",0.1,0,0,0,0.1,0,0.3,0,0,0,0,0.1,0,0.6,0,0,0.1,1.4,0,0.2,0.1,0.8,0.9,1.1,0,0,0,0,0,0,0.1,0,0,0,0,0,8,0,0,29.7,0.4,0,1.1,116.6,0,162.1
"DOM_30",0.4,0.1,0,0,0.2,0,0.3,0,0,0,0.1,0.2,0,1.5,0,0.1,0.2,0.1,2.4,0.3,0.2,1.8,0.1,7,0,0,0,0,0,0,0.6,1.9,0,0,0,0,0.4,0,0.6,2.4,0,0,0,24.8,0,46
"DOM_31T33",25.1,2.4,1.3,0.1,14.8,6.1,23.8,4.6,0.8,4,3.2,6.9,0.3,11.6,3,2.4,7.5,3.6,1.6,50,18,29.2,18.6,62.4,3.1,0.3,6.1,0.4,1.7,17.6,10.9,11.5,12.3,15.8,4.9,0,78,0,0.5,97.4,5.2,0,19.8,293.8,0,880.9
"DOM_35T39",31.1,9.1,4.2,0.1,32.8,16.5,26.9,13.2,7.7,26.1,6.6,16.3,1.8,21.4,3.2,5.9,6.9,4.3,0.9,17.1,109,18.1,53.1,37.9,14.9,2.3,6.6,1.5,2.9,30.3,17.6,37.4,42,16.3,21.1,0,235.2,0,54.3,12.7,0.4,0,1.5,57.6,0,1024.7
"DOM_41T43",15.7,1.5,0.5,0.1,5.7,2,9.8,1.8,1,1.3,1.5,9.9,0.2,6.2,1.3,0.6,2.9,1.6,0.3,10.6,25.2,126.1,39.4,24.8,5.4,0.4,9.7,0.9,3.6,110.8,27.6,45.5,26.8,9.6,9.7,0,18.2,0,3.2,2312.5,0.1,0,4.5,23.1,0,2901.6
