"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",837.8,0.3,0,0.1,2571.2,36.8,48.8,35.7,0,112.9,17.9,0,0.9,0,0,0,0,0,0.1,2,0,66.5,81.1,0.5,148.4,0,0.1,0,0,1.1,52.9,38.9,29,19.2,2.6,0,12040,0,0,0,-0.1,0,41.1,116.1,0,16301.9
"DOM_05T06",0.5,2674.2,0,51.3,138.8,0.1,0.1,8.9,5461.7,2623.7,0.2,0.6,173.4,0.3,0,0.1,0.2,0.1,4.1,5.1,3305.7,5.1,3.7,12.4,144.6,0.8,21.7,0.1,1.7,27.6,118.2,7.8,1.8,202.7,20.9,0,1840.7,39,402.9,14.3,335.9,0,2.8,154192.9,0,171846.5
"DOM_07T08",0.2,0.1,17.7,0.4,1.7,0,0,4.4,0,123.1,0,300.3,297.8,16.1,0,1.2,0,0,0.2,3.8,0.9,586.7,1.2,1.2,0.5,0,0,0,0,1.7,2.8,5.1,0,0.1,0,0,0,0,0,0,0.2,0,0,30.7,0,1398.4
"DOM_09",9.1,154.5,5.9,3.1,1.6,0,0.2,1.2,0.3,1.4,1,1.7,0.1,0,0,0,0.3,0,0,0.2,5.2,85.7,0,0.4,0,0,0,0,0,0,1.2,2.3,1.4,0,0,0,0,0,137.5,0,0,0,0,0.3,0,414.6
"DOM_10T12",484.5,0.2,0.1,0,1225.3,45.1,1.2,11.1,0.7,84.6,2.4,4.5,0.3,0.8,0,0.2,0.3,0.2,0.4,1.4,3.2,38.9,72.2,19.6,1033,0.3,1.1,0.2,2.6,1.6,62.4,110.9,82.4,123.8,30.6,0,12449,2.7,505.2,1.3,3.2,0,170.5,734.5,0,17312.4
"DOM_13T15",2.3,7.9,0,0.2,2.4,811,0,4.7,0,8.1,3.6,2.7,0.8,0,0,0.1,0.2,0.8,2,4.7,0.8,9.9,14.1,3.6,5.6,0.2,1,0,0,0.2,22.6,44.8,5.8,48.9,4.8,0,2245,0,0,59.1,95.6,0,75.5,327.4,0,3816.5
"DOM_16",2.6,0.1,0.2,0,1.7,0.6,56.2,11,0,5.7,1.7,8.7,0.2,2.4,0,0.5,0.8,0,0.7,25,0.2,490.6,3.3,1.1,1.5,0.1,0.3,0,0,5.6,7.4,2,0,0.6,1.7,0,72.2,0,0,41.7,55.1,0,3.9,53.3,0,858.6
"DOM_17T18",9.1,3.2,1.3,0.1,60,14.6,6.3,656.9,1.7,60.7,15,41.5,2,7.5,0.2,3.2,4.9,1.4,0.7,9,12.9,121.3,228.7,36.8,27.1,82.9,53.7,6,39.7,10.1,275.3,179,312,74.9,20.4,0,1856.9,0.1,113.7,40.2,71.9,0,18.2,505.6,0,4986.5
"DOM_19",179.8,114.1,17.1,3.5,50.3,9.6,10.4,31.1,90.5,584.8,16.1,190.5,58.2,17.3,0,5.1,8.7,0,2.2,14,146.8,1094,213.9,1072.5,30.2,0.8,18.9,0,6.8,13.7,173.6,157,88.3,68.8,14.3,0,1026.1,0,0,0,82.7,0,52.6,12194.4,0,17858.6
"DOM_20T21",565.7,114.8,24.1,2.4,114.9,141.9,63.4,336.2,77.6,4944.4,898.8,428.9,104.5,91.7,3.1,41.9,32.2,23.7,13.3,69.4,71.6,1280.4,145.6,50.1,29,4.1,3.4,0.7,4.1,24.6,220.4,70.5,119.8,350,61.1,0,2107.5,0,758,138.1,251.1,0,34.2,10296.7,0,24113.9
