"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",453,0.1,0.2,0.1,421.8,1.6,244.7,9,0.4,1.9,2.8,0.1,1.3,0.2,0.1,0.1,0.1,0.1,0.2,3,1.9,12.7,4.4,0.7,23,0.2,0,0,0.1,1.2,0.7,0.8,1.3,0.3,3.3,0,2806.6,1.6,17.4,27.1,16.7,0,5.8,1850.1,0,5916.2
"DOM_05T06",1.3,0.3,0,0.1,0.6,0,0,0,24.6,0.5,0.1,0,0.2,0,0,0,0,0,0,0,2.8,0.1,0.1,0.2,0.3,0,0,0,0,0.1,0,0,0,0,0.2,0,9.3,0,0,1.8,-0.4,0,0,0,0,42.3
"DOM_07T08",3.1,0,0.4,0,0.4,0,0,0,0.4,1.1,0,1,1.6,0.1,0,0,0,0,0,0.1,0.2,8.7,0.1,0.1,0,0,0,0,0,0.4,0,0.1,0,0,0.1,0,1.2,0,0,0.2,0,0,0,6.5,0,26.1
"DOM_09",9.1,0.9,0.2,0.3,0.4,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.9,0,14.6
"DOM_10T12",125.5,0,0,0,126.3,0.8,0.1,0.1,0.1,0.7,0.1,0,0,0,0,0,0,0,0,0,0.1,0.3,1.7,0.8,106.6,0.1,0,0,0.3,0.1,0.3,0.9,0.6,0.6,10.5,0,1006.5,0.2,1.2,0,1.5,0,14.8,347.3,0,1748.3
"DOM_13T15",93.3,0.7,0.3,0.4,40.2,207.8,12.1,3.2,2.6,7,10.4,0.7,1.1,1.8,5.4,1.9,2,5.1,2.5,10.9,5.8,24.2,72.2,18.3,24.8,9.9,5.1,1.2,7.2,3,7,8.8,3.8,9.8,29.2,0,521,1.6,10.9,13,1.6,0,14,1130.3,0,2331.9
"DOM_16",28.2,0.2,0.1,0.1,5.5,0.6,105,1.5,0.5,1,1.3,0.5,0.1,0.9,1.1,0.5,0.5,1,0.8,14.3,1.8,106.4,3.6,1.1,2.8,0.7,0.2,0.1,0.2,19.1,0.9,0.4,0.7,0.1,3.2,0,13.4,0,0.1,5.2,-0.5,0,0.6,456,0,779.6
"DOM_17T18",1.9,0,0,0,6.5,0.2,0.3,3.6,0.1,0.3,0.3,0.1,0,0.1,0.2,0.1,0.1,0.1,0,0.1,0.3,0.3,0.9,0.2,0.8,1.3,0.1,0,0.5,0.2,0.3,0.2,0.3,0.1,0.5,0,44.6,0,0.3,0,-0.2,0,1.4,24,0,90.1
"DOM_19",71.1,0.4,0.4,0.2,6.7,0.3,0.7,0.3,13.5,3.4,0.5,0.4,1.2,0.3,0.4,0.2,0.2,0.2,0.1,0.3,4.2,9,4.1,32.7,2.2,0.3,0.4,0.1,1.1,1.4,0.8,1.2,0.7,0.3,1.9,0,62,0,0.6,0,0,0,0.7,0.1,0,224.5
"DOM_20T21",34.5,0.1,0.1,0,2.7,0.8,0.7,0.5,1.8,5.5,4.2,0.1,0.3,0.2,0.7,0.3,0.1,0.2,0.1,0.2,0.3,1.6,0.4,0.2,0.3,0.2,0,0,0.1,0.5,0.2,0.1,0.2,1.1,0.6,0,88.8,0,14,0.8,-0.2,0,1.9,34.8,0,199.1
"DOM_22",4.1,0,0,0,7.3,0.5,0.3,0.3,0.2,0.5,3.2,0.1,0.1,0.2,1.3,0.5,0.4,0.8,0.1,0.4,0.2,5.4,1.2,1,0.8,0.1,0.1,0,0.1,0.4,0.2,0.1,0,0.1,0.3,0,24.4,0,0,0,0.8,0,0,158.1,0,213.5
"DOM_23",1.1,0,0,0,0.9,0,0.1,0,0,0.1,0.1,0.4,0.1,0.1,0.3,0.1,0,0.1,0,0,0.1,10.4,0.1,0.1,0.2,0,0,0,0,0.3,0,0,0,0,0.1,0,3.6,0,0,0.3,-0.3,0,0,14.6,0,33
"DOM_24",1.7,0.3,0,0.2,0.5,0,0.2,0.1,0.2,0.1,0.6,0.2,11.3,11.1,2.4,3,5.2,3.4,1.5,2.1,1,42.2,0.5,0.3,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0.2,0,0,0,0.1,0,0,27.3,0,115.9
"DOM_25",2.4,0.1,0,0,2,0.1,0.3,0,0.1,0.1,0.2,0,0.3,1,0.5,0.3,0.6,0.4,0.1,0.3,0.2,5.5,0.3,0.2,0.2,0,0,0,0,0.3,0.1,0.1,0,0,0.1,0,4,0,0,27.6,-20.6,0,0,83.3,0,110.3
"DOM_26",0.5,0,0,0,0.3,0,0.1,0.1,0.1,0.1,0.1,0,0,0.1,24.9,0.8,0.4,0.4,0.1,0.3,0.3,1.6,0.9,0.4,0.4,0.4,2.6,0.3,0.5,0.1,0.5,0.5,0.3,0.4,1.1,0,85.6,0,2.7,86.9,-19.5,0,3.5,53.4,0,251.1
"DOM_27",2.5,0.1,0,0,1,0.1,0.1,0.1,0.2,0.2,0.2,0,0.2,0.3,7.8,7.3,1.5,1.4,0.4,0.7,1.6,15.3,1.4,1,0.6,0.2,1.3,0.1,0.2,1.1,0.4,0.3,0.3,0.1,1.2,0,27.1,0,0.2,22.8,-5.8,0,0.5,26.1,0,119.9
"DOM_28",12.7,0.3,0.2,0.2,1.7,0.2,0.3,0.2,0.4,0.2,0.3,0.1,0.3,0.4,0.9,0.4,2.9,0.9,0.4,0.5,0.5,5.2,0.8,0.7,0.2,0.1,0.1,0,0.1,0.3,0.2,0.6,0.1,0,0.3,0,10.9,0,0,37.9,-24.6,0,0,73.6,0,130.8
"DOM_29",13.7,0.1,0.1,0.1,1.1,0.2,0.6,0.1,0.3,0.2,0.7,0.1,0.1,0.4,0.9,1,1.7,53.1,0.4,0.8,1.6,3.6,12.5,12.5,0.8,0.3,0.4,0.1,0.5,0.7,1.1,1.1,0.3,0.1,1.5,0,121.8,0,3.2,21.9,-2.4,0,0.4,58.5,0,316.3
"DOM_30",0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.4,0,0,0.1,0.1,2,0,0,0,0,0,0,0.1,0.6,0,0,0,0,4.1,0,1.3,2.8,-0.8,0,0,53,0,65.7
"DOM_31T33",9.7,0.1,0,0,3,0.4,0.5,0.4,0.3,0.3,0.2,0.1,0.4,0.2,1.1,0.3,0.4,0.4,0.2,2.4,0.8,5.5,1.4,2.2,1.3,0.4,0.5,0.1,0.7,3.3,0.6,0.8,1.2,2,2.4,0,124.9,0,0.2,4.5,0.1,0,6.8,85.3,0,265.5
"DOM_35T39",8.7,0.1,0.1,0,3.7,0.3,0.5,0.4,0.6,0.6,0.6,0.2,1.8,0.4,0.4,0.1,0.2,0.1,0,0.1,10.3,2,1.7,1.1,1.5,0.3,0.3,0.1,0.6,5.1,0.5,1.3,0.8,0.5,1.7,0,131.8,1.3,19.7,0,25.2,0,0,0,0,224.8
"DOM_41T43",11.9,0.1,0.1,0.1,1,0.1,0.3,0.1,0.4,0.3,0,0.1,0.1,0.2,0.3,0.1,0.1,0.1,0,0.2,1.9,52.1,2.3,2.3,1.3,0.3,1,0.1,1.3,29.5,1,2.4,1.3,0.5,2.4,0,71.3,0,0,1226.8,0,0,0,0,0,1413.6
"DOM_45T47",103.9,0.4,0.4,0.2,81.6,108.2,21.5,3.4,4.7,6.8,7.6,0.8,2.2,2.4,7.3,3.1,3.1,13,2,8.3,5.3,28.7,127.3,25.7,26.9,14.2,10,2.3,7.8,4.8,8.4,3.4,2,3.8,22.2,0,584.3,0.4,6.5,34.6,-2.2,0,5.3,312.3,0,1614.6
"DOM_49T53",79.1,2.5,1.7,0.3,60,18.8,9.3,2.8,20,6.4,4.5,1.7,4.5,2.1,5.3,1.8,2,3.3,1.1,2.9,5.3,19.9,59.8,183.1,6.1,3.1,3.2,0.4,3.7,1.4,4.8,4.2,3.2,1.1,7.8,0,262.6,0.1,53.6,7.4,0.9,0,52.7,474.3,0,1388.9
"DOM_55T56",20.4,0.2,0.1,0.3,12,1,1.3,1,0.6,1.3,1.1,0.2,0.5,0.8,1.4,0.5,0.7,0.5,0.4,0.8,3.6,11.6,15,28,15.7,3.5,1.5,1.2,10.7,11,11,6.6,8.7,7.9,22.8,0,392.9,2.7,60.2,0,0,0,180.8,0,0,840.8
"DOM_58T60",0.2,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0.2,0.5,0.2,0.2,4.8,0.8,0.1,0.3,0.1,0.6,0.1,0.3,0,1.7,0,91.7,0.6,5.3,5.1,0,0,2.5,10.3,0,126.8
"DOM_61",0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.6,0,0.2,0,0.1,0.1,0,0,0.1,0,15.6,0,0,0,-0.8,0,8.7,90.3,0,115.7
