"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",121.4,0,0,0,330.2,0,4,0,0,1.5,0,0.2,0,0,0,0,0,0,0,0.3,0,5.9,0.6,0.3,74.8,0,0,0,0.1,0.2,1.9,6.6,0.1,0.8,1.1,0,292,0,0.1,25.9,-4.8,0,28,142.5,0,1034.2
"DOM_05T06",0,0.2,0,0.1,0.4,0,0,0,0.7,0.7,0,0.1,0.2,0,0,0,0,0,0,0,19.6,0,0.4,0.5,0.8,0,0.1,0,0,0.3,0.4,0,0,0.2,0.5,0,0,0,0,0,0,0,0,0,0,25.2
"DOM_07T08",0.1,0,0.3,0,0.1,0,0,0,0,0.7,0,26.5,7.5,1.6,0,0,0,0,0,0.1,1,26.5,0.4,1.3,0.1,0,0,0,0.2,0.3,0.1,0.1,0,0,0.1,0,0.9,0,0,0.4,0,0,0.2,15.1,0,83.8
"DOM_09",1.3,0.3,0.6,0.2,0.1,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0.8,5.5,0,0.5,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0,0,0,0.8,0,0,0,0,2.2,0,13.1
"DOM_10T12",74.2,0,0.1,0,134.4,0.7,0.6,1.2,0,9.9,0.5,2.1,0.1,0.6,0.4,0.1,0.1,0,0,0.7,2,8.6,23,10.8,244.2,0.8,0.7,1.9,10,0.9,3.9,16.7,5.2,9.5,15.2,0,729.9,0.3,5,9.2,-0.9,0,75.2,122.1,0,1520.2
"DOM_13T15",1.8,0,0,0,0.8,5.1,0.3,0.3,0,1,0.1,0.2,0,0.3,0,0,0,0,0,1.5,0.2,1.8,2.8,3.7,1.1,0.2,0.1,0.2,12.3,0.1,0.5,1.9,0.1,0.8,0.6,0,61,0,0,2,-0.3,0,11.3,9.4,0,121.4
"DOM_16",10.1,0,0,0,0.6,0.2,65.6,0,0,0.1,0,3,0,0.2,0,0,0,0.1,0,7.3,0.1,170.1,2.9,3.2,1,0.2,0.1,0.1,0.5,4.4,0.1,0.2,0.1,0.1,0.2,0,11.3,0,0,6,-1.6,0,3.9,1.4,0,291.8
"DOM_17T18",0.5,0,0.1,0,3.4,0.2,0.1,26.1,0,2.2,0.4,2.4,0,0.2,0,0.1,0.1,0.1,0,0.2,0.6,4.4,23.2,9.8,2.6,17.6,2.7,9.4,41.3,0.4,6.7,8.7,5.5,0.3,5.1,0,34.7,0,0,1.1,-0.3,0,7.6,15.1,0,232.1
"DOM_19",0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0.1,0.1,1.9,0,0,0,0.1,0.3,0,0.1,0.1,0,0,0,0,1.1,0,0,0,0,0,0.2,0,0,4.8
"DOM_20T21",4.8,0,0.2,0,3.9,0.7,1.4,1.8,0,18.2,4.9,7.1,0.4,1.4,0.3,0.1,0.2,0,0,0.8,0.6,11.5,2.6,3,1.3,0.3,0.1,0.4,1.7,0.6,3.8,10.2,2,34.2,1.8,0,99,0,0,1.6,0.2,0,8.7,123.9,0,353.8
"DOM_22",1.1,0,0,0,4.7,0.3,0.6,1.5,0,2.2,0.5,2.7,0.2,5.4,0,0.6,3.3,0.2,0,4.2,1,6.4,12.9,14.8,2.5,0.3,0.2,1.2,7.8,0.8,0.2,0.3,0.4,0.1,1,0,29.7,0,0,1.9,-0.9,0,0.4,12.5,0,121.1
