"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3492.2,12.8,2.8,3.2,13729.8,96.9,255.3,14.9,2.4,56.8,32.7,10.1,28.7,19.8,10.3,7.5,17.6,19,20.8,16.5,52.4,429.3,223.5,161.4,1121.8,15.4,14,17.6,55.3,9.9,76.8,37.1,47.6,67.3,24.7,0,17236.6,0.4,187.4,1401.5,106.2,0,220.9,3797.6,0,43154.8
"DOM_05T06",15.3,508.3,12.9,75.6,184.9,9.8,8.8,35,3828.7,591.8,15.9,43,107.5,26.1,10.8,11.2,18,28.2,22.8,23,5443.4,271.7,579.6,256.5,145.8,24.7,24.1,20.7,74.8,100.2,231.3,86.5,76.9,244.5,117.5,0,2337.3,0.8,720,1327,427.2,0,157.6,21961.7,0,40207.7
"DOM_07T08",40.1,2.7,325.2,23.2,64.9,1.8,2.1,44.5,2.5,832.9,7.1,1191.1,763.1,4.7,4.2,2.7,4,10.4,11.4,61.1,80,3704.3,137,75.5,16.1,3.9,3.6,2,6.5,138.7,65.1,102,15.8,14.8,27,0,217,0.1,35.9,24.8,5.4,0,10.6,903.7,0,8989.4
"DOM_09",220.4,1806,248,286.2,75.7,0,3.4,19,14.4,19.1,31,12.7,7.4,1.3,0,0,19,0.5,0.4,6.6,443,858.2,1.3,31.5,0.1,0,0,0,1.4,0,65.6,70.1,25.3,2.6,0.7,0,0,0,1352.2,0,4.6,0,0,614.6,0,6242.5
"DOM_10T12",1764.5,19.1,8.9,3.8,12297.6,54.4,19.1,111.9,17.8,807,119.4,49.5,57.7,73.1,41.9,41.3,67.7,104,72.3,58.1,176.8,372.7,1179.4,154,10072.2,72.5,34.3,36.3,134.4,80.3,560.2,769.5,379.3,1263.6,980.2,0,81242,36.7,1454.4,579.8,122.1,0,1074.2,18360.6,0,134924.6
"DOM_13T15",17.6,5.8,3.1,1.6,65.2,435.1,8.3,49.1,1.7,73.5,50.6,17.9,14.6,16.8,10.7,9.3,32.2,80.8,52.8,178.4,27.4,200.5,287.2,53.1,62.7,17.6,17.9,13.1,44.2,9,70.4,81.9,36.2,92.6,53.2,0,10688.8,0.2,49.9,226.1,11.8,0,460.5,6126.1,0,19755.5
"DOM_16",26.4,41.7,17.1,6.3,111,21.6,2245.5,79.8,0.8,47.7,23.6,53.8,15.4,172.5,27.2,28.2,54.6,202.6,102.2,555.5,19,3771.3,177.8,44.9,113.1,21,22.3,14.9,31.2,29,152.4,26,136.6,30.8,42.1,0,1361.1,0.1,16.1,549.1,81.8,0,41.9,786.1,0,11302.4
"DOM_17T18",312.2,17.9,34.1,4.9,1801.8,116.2,114.3,5299.6,19.7,557.7,414.5,215.9,47.6,170.6,79.6,117.1,192.2,145,111.2,177,241.4,614.6,2187.7,519.5,585.5,2035.8,241.3,261,2881.7,301.7,1334,1956.8,1669.5,2111.7,551.9,0,5399.9,0.3,81.6,436.5,11.9,0,108.1,4336.9,0,37818.3
"DOM_19",392.4,132,86.9,30.1,214.6,28,31,37.2,593.1,234.8,58.9,86.5,208,73,24.4,22.4,90.3,33.5,74,52.4,287.2,289.2,1390.9,1767.2,140,37.2,139.2,86.2,254.2,19.7,418.3,355.8,124.6,149.7,108.5,0,14554.3,0,0.8,37.9,58.6,0,67.5,5850.9,0,28641
"DOM_20T21",491.2,145.8,73.3,23.1,798.8,432.9,104.3,624.7,98.9,7059.6,1783.6,435.6,446.6,384.3,164.8,372,230,987,306.5,235.6,282,1178.6,862.5,353.5,504.3,186.4,108.6,99.9,257,87,924,329.8,334.7,1170.1,314.9,0,13467.6,6.9,6511.6,2041.9,242.1,0,360.7,48809.5,0,93632.2
