"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",5389.1,1.2,0.2,0.9,4391.1,257.8,453.5,32.4,0,62.7,0,2.6,9.6,0.1,0,0.3,1.2,0.3,1.2,46.5,3.5,12.9,408.3,16.3,186.1,0,0,0,0,0,100.6,0.1,1,0,0,0,6894.9,0,328.3,68.9,12.6,0,12.4,589.4,0,19286.2
"DOM_05T06",0,506.3,0,24.5,14,0,0.1,0.4,1118.5,83.5,0,0.7,75.2,0,0,0.1,0,0,2.1,0.8,2085.9,0.1,1.6,1.4,8.7,0.4,1.2,0,0,6.1,9.8,0,14.6,12,15.8,0,2.7,0,0,0,0,0,0,0.7,0,3987.4
"DOM_07T08",0,2.1,15.2,1.5,1.3,0.9,0,0.2,0.1,25.9,0.4,108.5,73,1.2,0,2.7,2.6,0.3,0.7,0,1.2,21.1,6.7,2.1,0,0,0,0,0,9.9,1.3,0,0,0.1,0.9,0,1.3,0,0,0,0,0,0,81.5,0,362.7
"DOM_09",41.6,155.3,11.4,49.9,4.8,0,1,1.2,2.3,1.5,2.3,2.5,0.9,0.1,0,0,1.1,0,0,0.9,26,70.7,0,2.4,0,0,0,0,0,0,2.8,2.5,1.1,0,0.1,0,0,0,82.2,0,0.1,0,0,26.6,0,491.5
"DOM_10T12",1015.9,1.4,0.1,0.3,2573,65.4,3.2,5.3,2.2,52.8,3.1,2.9,1.3,1.4,0.4,0.9,0.8,1.8,4,6.8,7.8,19.3,869.3,21.6,1405.5,4.2,1.3,1.4,11.4,8.7,80.8,82.3,32.1,125.4,314.4,0,11577,14.6,123,0.2,1.1,0,50.7,345.5,0,18840.8
"DOM_13T15",15.7,14.4,0.3,2.6,5.4,282.7,6.6,4.4,1.7,4.5,3.8,14.7,3.3,3.6,1,6.1,4.4,51.6,17.7,24.5,12.7,30.6,122,48.8,9.6,5.8,2.2,1.8,1.4,2.4,39,8.1,19.3,98.8,48.5,0,804,0,0,0,15.1,0,31,4422,0,6192.2
"DOM_16",14,0.4,1,0.8,7.4,1.5,334.8,11,1,7.2,1.6,9,2.1,1.7,0,2.4,4.3,6.8,13.1,246.7,1.6,370.9,148.5,10.5,3.5,1.7,0.6,4.2,2,180.4,16.7,22.1,16.8,1.4,16.4,0,127.2,0,0,0,2.7,0,1.4,1035.2,0,2630.7
"DOM_17T18",5.4,1.8,0.7,0.3,87.7,21.6,5.7,181.1,2.1,22.9,2.7,15.1,4.7,3.5,4.1,3.6,4.6,6.7,2.3,18.2,15.8,20.4,80.5,33.4,13.7,145.1,16.5,14.5,44.3,14.7,153.6,59.3,105.8,35.5,69.4,0,239.5,0,0.5,0.1,-0.5,0,4.3,166.8,0,1628.2
"DOM_19",127.7,18.8,7.2,12.3,37.5,17.4,7.2,9.5,44,132.3,4.1,30.6,125.6,2.5,2.7,2.7,12.3,19.6,7.7,20.4,31.2,7.8,36.5,125.7,13.8,3.5,8.1,6.4,29.1,16.8,72.4,15.2,10.6,32.7,38.5,0,2063.8,0,0,0,13.9,0,13.5,2055.7,0,5237.2
"DOM_20T21",209.8,9.8,2.6,2.8,34,71.1,32.4,30.3,41.3,409.1,157.1,48.4,79.6,20.4,9.9,20.8,9.9,28.4,17,31.1,23.6,78.2,19.8,13.5,4,4.4,0,0,0.6,52.1,10.7,5.6,7.1,55.2,3.6,0,888.5,0,17.5,0,8.2,0,6.1,1570.2,0,4034.9
