"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2225.3,0.1,0.5,0,3296.8,39.8,1135.9,391.9,0.3,62.4,17,2.1,18.1,2.4,0.5,0.9,2.2,4.2,0.3,10,48.7,52,31.1,13.2,336.8,2.1,0.6,1.9,4.2,14.9,30.9,15.7,6.8,18.4,9.1,0,2938.8,0.2,37,192.2,22.5,0,197.4,1536.5,0,12721.7
"DOM_05T06",1.7,4.6,0.8,0.1,8.5,0.8,2.4,3,250.6,38.1,1.3,7.5,38.1,2.4,0.6,1.8,9.6,3.9,0.6,3.5,206.6,10.1,21.5,54.7,5,0.9,0.7,0.3,0.6,4.5,4.8,1.9,1.2,4,2.8,0,43.1,0,85.3,30.1,-8.4,0,1,1599.8,0,2450.3
"DOM_07T08",3.8,0.6,18.3,0.1,4.7,0.3,2.7,7.6,4.8,69.6,2.2,134,267.9,10.8,0.5,1.9,7.3,1.3,0.2,13.1,18.3,205.4,12.8,9.6,1.3,0.5,0.3,0.2,0.8,15.1,3.8,4.8,1.1,1.5,1.1,0,64.1,0,9.5,114,4.4,0,3.9,415.9,0,1439.7
"DOM_09",0.6,1.2,0.6,0,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,1,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,3.2,0,0,0,0,14,0,23.4
"DOM_10T12",408.8,1.4,1.5,0,2253.5,20.2,20.7,31.8,10,136,14.4,13.6,22.8,23.8,9.2,15.3,39.1,13.7,4.3,46.7,60.5,63.9,310.6,56.3,2113,18.9,10.9,18.5,53.8,47.9,175.4,106.3,48.3,158.7,158.2,0,10153.2,3.1,284.6,99.3,26.1,0,584.8,7379.9,0,25019.2
"DOM_13T15",3.5,0.2,0.3,0,9.6,146.2,14.2,9.1,1.6,14,9.1,3.3,5.4,7.1,3.2,5.8,11.8,24.4,2.7,92.6,11.4,16.8,59.3,8,8.8,2.5,1.7,5.3,6.8,5.6,19.3,9.8,3.4,12.1,7.9,0,1026.9,0,10.2,35.9,2.7,0,122.4,2153.3,0,3894.5
"DOM_16",34.4,2.2,4.8,0.1,42.4,6.5,1789.3,70.1,1.6,24.5,46.2,33.6,46.3,75.2,12.9,24,49.6,26.4,5.6,340.2,196.5,1178.7,122.4,21.7,29.2,3.3,3.4,9.6,15.5,118.1,56.1,41.4,6.1,20.7,10.2,0,200.5,0,19.4,1324.1,247,0,25,3996.4,0,10281.1
"DOM_17T18",11.5,0.7,4.8,0,246.7,17.9,119.9,1106.2,2.8,164.3,55.6,39.7,18.7,46.4,15.4,23.2,59.1,16.5,5.1,44.9,26.2,45.6,272.1,43.3,81.5,804.6,17.3,79.5,102.6,23.4,429.5,170.7,44.7,50,125.8,0,1078.9,0,47,96.6,-37.3,0,67.5,6093.2,0,11662.4
"DOM_19",154.9,12.3,29.1,0.4,65.6,16.5,39.8,30.7,68.9,244.4,44.7,86.3,222.9,42,13.8,36.6,21.8,14,9.9,32.9,170.1,256.3,219.9,872.5,47,6.4,5.3,21.5,18.5,44,131.7,126.4,105.3,185.5,83.9,0,2622.6,0,32.4,29.7,0.1,0,98.6,2750.3,0,9015.3
"DOM_20T21",109.3,7.7,12.8,0.2,139.2,78.9,103.3,187.2,81.2,2292.1,394.7,106.8,202.1,104.9,130.8,106,90,63.3,15.3,119,71.4,202.9,297.7,76.9,59.1,18.6,18.5,28.6,38.9,35.8,214.3,38.5,16.6,151.9,56.3,0,1281.8,1.5,827.3,519.1,-30.8,0,118.9,14161.5,0,22550
"DOM_22",27.2,4.1,6.8,0.1,192.7,23.1,42.3,69.5,4.4,93.9,183.6,85.1,57.2,76.4,29.1,106.1,173.1,159.5,52.1,134.9,25.8,536,241.1,53.2,41.1,15.7,5.7,11.9,38.7,16.5,105.5,25.3,10.3,114.7,25.9,0,466.9,0,91.8,380.6,38.9,0,7.6,3735.8,0,7510.5
"DOM_23",23.8,3.5,20.2,0.1,142.8,9.1,72.9,9,3.7,51.5,96.6,601.5,111,101.9,28.3,91.4,60.7,58.7,9.2,70.9,40.5,2237.1,130.8,50.9,45.3,7.4,6.8,18.5,26,70,96.3,65.5,6.1,28.4,13.4,0,405.5,0,69.4,776.9,106.6,0,10.2,2468.2,0,8246.9
"DOM_24",19.9,8.1,3.9,0.3,42.9,7.5,20.8,34.3,6.5,87.3,43.2,43.6,1406.8,1279.7,47.6,390.4,901.7,361,71.1,315.4,203.6,932.7,131.2,33.8,14.3,5.2,5.8,6.8,19.3,62.6,62.7,17.8,7.8,19.6,12.8,0,163.9,0,74.8,227.7,-20.3,0,8.7,14156.4,0,21239.3
"DOM_25",74.9,21.4,15.3,0.4,256.3,17.7,121.7,13.7,5.3,45.8,86.4,61.1,495.4,1915,74.9,395,1351.1,442.5,78.8,430.5,52,1344.6,427,77.2,51.9,11.9,11.6,26.6,47.6,45.3,133.3,86.1,38,52.2,31.7,0,628,0,94.9,1319.9,175.7,0,12.4,7625.1,0,18196.2
"DOM_26",9.2,1.6,0.9,0,13.6,2.1,3.8,5.2,2.2,9,3.8,3.8,18.2,13.5,162.1,36.9,38.1,18.2,3.1,49.1,25.1,31.2,55.1,23,9.4,6.2,44.2,26.1,15.8,3.5,59.9,8.3,2.4,15,7.4,0,604.6,0,300.6,1050.5,0.8,0,68,4491.3,0,7243
