"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1034.3,1.5,0.3,4.4,4190.5,14.5,576.6,194.3,0.2,96.2,1.7,4.1,8,37.5,0.1,0.7,2.2,0.4,11.4,3.4,4.3,58.5,71.1,36.5,159.1,3.7,0.5,4.4,8.9,7.1,27.7,22.5,15.3,13.3,22.1,0,2211,0,6.7,54.4,26.9,0,38.8,2556.2,0,11531.1
"DOM_05T06",86,166.5,47.6,295.4,99.3,7,43.7,73,898.1,238.9,11,90.1,126.4,78.4,20.5,33,209.7,11.1,124.9,70.5,404.5,266.7,270.2,925.4,36,33.7,33.1,15.5,3.5,43.2,208.2,64.1,24.4,34.8,43.7,0,1151.6,0,3,4776.4,1599.5,0,40.8,78566.4,0,91275.9
"DOM_07T08",13.7,19.8,106.3,35.7,11.5,0.2,4.8,16,0.1,67.9,2.6,221.6,571,2,0.6,0.8,5.4,0.3,13.2,5.9,10,199.1,26.9,8.4,2.8,2.4,2.9,1.7,3.3,24.5,15.5,12.4,2.5,2.4,2.9,0,63.8,0,8.7,37.1,9.1,0,1.4,482.2,0,2019.1
"DOM_09",1039.2,4138.6,195.2,1949.9,59.4,0,5.9,16.7,6.1,11.3,9.8,10.3,21,0.6,0,0,15.1,0.1,0,4,100.6,553.8,0.6,50.4,0.1,0,0,0,0.1,0,49.3,34,10.8,0.5,0.2,0,0,0,541.6,0,5.7,0,0,894.9,0,9725.9
"DOM_10T12",770.7,66.4,16.1,30.1,4026.1,8,37.5,59.6,2.5,445,8.5,27.5,31.7,48.7,13.1,19.2,146.3,7.2,85.6,57.3,30.9,170.7,550.1,170.2,1336,51.3,39.7,28.7,54.4,60,199.1,186.3,78.3,138,238.6,0,10278.2,1.3,277.4,631.9,272.7,0,159,3936.3,0,24796.2
"DOM_13T15",8,5,1.3,2.2,7.8,46.4,2.5,2.3,0.1,36.7,2.6,2.3,2.7,4.7,1.9,1.7,7.6,1.8,12.4,30.4,4.6,34.3,34.5,20.8,4.7,3.1,2.1,2.4,2.2,1.9,12.4,4.9,4,5.6,8.5,0,641.5,0,2.9,46.8,17.4,0,16.8,191.5,0,1243.4
"DOM_16",10.4,5.5,1.4,11.1,24.6,1.2,708.1,49.3,0.4,27.7,2.3,13.7,7.9,13.7,5.2,4.7,15.4,4.7,102.7,139.3,18.6,2154.2,241.8,22.6,9.7,10,5.8,4,6.3,135.5,46.5,6,11,4.7,14.9,0,140,0,8.7,353.8,139.3,0,5,442,0,4929.9
"DOM_17T18",37.5,21.3,6.1,10.8,129,2.8,13.1,339.5,0.8,99.3,8.3,21.5,9.2,16.1,7,8.8,52.7,2.5,21.5,22.7,23.5,51.3,271.8,44,16.5,103.6,7.3,9.5,7.1,12.3,76.2,22,16.4,15.4,18,0,2029.4,0,7.3,173.3,88.6,0,16.2,1614.8,0,5455
"DOM_19",16.8,2.3,3.3,10.2,8.2,0.5,1,2.7,6.8,14,0.7,12.5,15.5,1.9,0.6,3.1,1.4,0.7,2.1,3.6,7.1,23.7,49.8,199.4,2.4,1,1.9,0.8,0.2,4.2,12.1,6.7,3.8,2.9,3,0,263.4,0,0.5,1.7,6.8,0,9,951.1,0,1659.6
"DOM_20T21",73,79.3,17.9,32.9,112.2,13.8,40.5,63.1,6.7,2397.7,39.6,40.8,77.5,56.9,14.7,25.1,152.8,9,89.8,53.9,19.4,195.3,267.8,124.7,23.4,29.3,25.3,17.8,31,48.5,118.6,92.2,30.9,688.6,27.7,0,1253.7,0,7976.7,623.2,275.5,0,34.8,3819.7,0,19121.1
"DOM_22",33.8,6.5,2.3,14,116.9,6.2,6.5,9.7,0.6,86.1,54.2,10.8,24.5,15.3,22.4,12.1,23.4,13.6,51.1,38.8,14.1,162.7,101.3,67.7,8.5,6.9,9.2,5.5,3.6,13.5,60,6.6,13.9,10.1,9.8,0,195.8,0,7.3,33.3,11,0,0.5,387.1,0,1677.3
"DOM_23",19.5,30.5,4.6,31,89.6,2.2,54,9.6,0.4,103.2,19,268.1,59.2,65.9,32.8,43.6,39.9,21.3,73,33.3,17.5,1669.3,127.9,58,16.7,8.2,9.8,7.7,14,78.8,58.4,25.5,33.4,15,10,0,308.7,0,17.3,150.8,58.5,0,1.7,334.3,0,4022.3
"DOM_24",6.2,25.5,3.3,25.9,23.4,1.4,7,17.3,0.3,17.9,4,14,894,240.2,31.3,112.2,220,25.3,162.8,86.4,19.7,332.2,52,27.3,1.9,2.5,4,2.3,2.3,7.3,15.7,4.4,2,2.6,5,0,44.2,0,7.8,89.7,52.1,0,0.4,11404.7,0,13998.6
"DOM_25",58.7,69.8,16.7,79.8,172.3,15.6,54.2,33.2,0.7,85.3,16.7,73.7,292.6,251,51.3,41.2,450.8,58.6,421.9,243.3,63.2,674.4,346.5,249.8,16.1,13,12.7,18.1,9.8,61.3,127.2,27.9,15.9,11.5,41.8,0,369.2,0,8.1,739.5,356.6,0,1.1,1041,0,6692
"DOM_26",3.2,10.4,1.7,6,6.1,0.5,3.7,8.1,0.1,7.3,1.4,3.3,3.6,7.7,126.7,18.1,28,3.6,27.7,31.7,6,49.9,61.1,27.7,4.3,6.3,36.7,11.9,6.4,8.2,40.4,16.6,6.1,19.4,9.2,0,546.4,0,73.9,767.1,136.4,0,15.9,2017.1,0,4165.9
