"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",842.9,0.3,0.4,0,3272.4,134,453.7,627.7,3,117.7,55.7,1.9,5.6,2.5,0.8,1.6,1.7,8.3,0.4,6.3,6.3,12.6,63.8,8.5,232.4,3.1,3.1,2.2,2.5,1.5,35.6,24.4,3.8,48.2,19,0,3027.6,0.2,107,359.1,-10.5,0,93.6,1071.3,0,10652.1
"DOM_05T06",0,0.3,0,0,1,0,0,0,196.1,5.1,0,0,0.6,0,0,0,0,0,0,0,20.3,0,0,0.1,0.5,0,0,0,0,0.1,0.2,0,0,0.4,0.2,0,0,0,0,0,0.1,0,0,160.9,0,385.9
"DOM_07T08",3.1,0.1,13.7,0.1,2.5,0.3,0.1,3.4,0.2,28.2,0.1,83.8,176.4,11.1,0.1,0.2,0.7,0.3,0.1,2.6,0.7,73.6,3.1,1.6,0.7,0.1,0.2,0.1,0.1,2.8,1.3,2.9,0.2,0.4,0.2,0,8.5,0,2.4,13.9,-4.2,0,0.1,836.8,0,1272.4
"DOM_09",6.4,2.3,2.7,0.2,0.8,0,0.1,0.5,0.8,0.2,0.5,0.3,0,0,0,0,0.1,0,0,0.1,4.4,5.7,0,0.2,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,5.7,0,0,0,0,31,0,63.2
"DOM_10T12",827.2,0.5,0.9,0,2673.4,112.3,5.7,24.4,13.4,75.2,8.2,6.8,2.8,5.7,1.7,3.9,2.7,4.6,0.8,7.9,25.9,23.9,175.4,36.2,1698.8,6.6,9.1,7.5,14.1,6,75.8,119.4,46.2,210.7,108.4,0,9916,6.7,129.3,72.4,19.1,0,351.3,4207,0,21044
"DOM_13T15",12.5,0.4,0.6,0,22.4,1289.5,5.1,5.1,3.2,19.2,30,7.2,2.3,7.3,1.4,6.5,2.5,36.6,1.6,54.8,9.3,23.7,83.6,12.4,21.9,3.3,4.1,3.3,3,1.7,23.8,21.9,5.3,33.6,10.5,0,3503.4,0.2,14.4,33.6,13.5,0,255.3,6976,0,12565.5
"DOM_16",34.8,0.5,0.2,0.1,23.4,13.7,795.3,45.4,2,9.6,8.8,35.4,5.6,14.9,0.7,18.4,5.3,4.7,2.3,262.5,39.3,370.4,53.3,9.4,16.6,0.8,1.5,1.1,1.1,6.6,17,8.7,2.5,5.5,4.8,0,62.1,0.1,27.2,22.5,12.9,0,15.2,1713.4,0,3675.6
"DOM_17T18",25.8,0.7,4.3,0.1,211.9,64.4,20.7,1054.7,6.4,59.4,22.2,43.5,7.4,18.3,5.7,10.9,9.2,14.1,1.4,25.6,149.7,17.6,227.4,42.8,72.2,189.9,16.8,28.1,40.2,43.3,236.3,40.5,70.3,85,54.2,0,457.1,0.1,15.3,24.8,-20.3,0,43.8,2697.8,0,6139.6
"DOM_19",349.7,6.4,51.9,1,104,71.8,29.7,71.5,632.4,328.5,63.4,140.1,98.4,50.6,4.7,23.8,16.5,14.1,4.2,48.9,262.5,351.8,413.1,1918.1,63.5,7.8,8.6,10,47.5,6.4,129.9,158.3,38.7,225.1,47.5,0,2228.9,0,14.3,2.9,21,0,100.5,4264.9,0,12432.7
"DOM_20T21",121.8,1.6,9.9,0.2,73,187.1,34.7,91.4,149.5,774.5,391,74.6,37.8,50.7,7.1,80,21,65.2,3.4,41.6,28.1,84.1,93.7,19.6,21.4,8.2,5.9,7.8,5.3,19.4,46.3,14.9,15.9,245.4,36.6,0,772,0.5,374.5,114.6,2.4,0,47.4,3394.3,0,7574
