"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",904.1,0.1,0.2,0.1,898.9,3.9,412.7,206,3.6,75.7,142.7,5.3,12.1,10.4,9.4,3.8,5.4,8.1,0.5,9.4,25.1,21.1,148.9,16.1,47.1,1.2,0.5,1.1,1.1,5.1,34.3,10.7,6.9,11.2,12.1,0,1367.3,0.2,64.4,29.7,3.9,0,38.8,1590.1,0,6149.1
"DOM_05T06",0.4,0.3,0,0.1,0.4,0,0.2,0.3,36.4,2.9,0.1,1.2,20.1,0.3,0.1,0.1,0.4,0.3,0,0.2,54.3,1.5,1.3,2,0.1,0,0,0,0,0.5,0.5,0.3,0.2,0.3,0.3,0,10.2,0,0.8,1.9,0,0,0.8,102.8,0,241.7
"DOM_07T08",1.1,0,1.7,0.1,0.6,0,0.2,0.8,0.1,9.8,0.7,26,45.2,1.2,0.2,0.4,0.4,0.5,0,0.2,0.9,43.2,2.2,2.4,0.1,0.1,0,0,0,1.3,0.9,0.1,0.3,0.2,0.2,0,5.2,0.1,0.9,2.4,-0.4,0,0.3,236.4,0,386.2
"DOM_09",20.6,7.3,7.7,5.1,2.2,0,0.6,1.5,2.1,1.1,4.7,1.3,0.4,0.1,0,0,1.8,0.1,0,0.4,27.5,45.7,0,1.1,0,0,0,0,0,0,1.9,2.5,0.5,0,0,0,0,0,31.8,0,0,0,0,6.7,0,174.8
"DOM_10T12",151.5,0.1,0.3,0.1,339,10.8,3.7,7,8.9,23.7,15.3,5.3,10,11.1,20.7,8.2,8.2,17.2,1.2,6.3,20.7,18.5,129.8,16.9,159.4,2.6,1.3,2.5,3.4,8,22.7,30.6,7.4,18.8,49.8,0,2384.7,0.4,33.7,34.8,2.5,0,69.7,1587.5,0,5254.3
"DOM_13T15",2.6,0,0.1,0.1,4.3,80.3,0.5,2.5,1.2,4,8.5,1.8,2.7,4,6.5,2.1,3.1,7,0.9,16,4.7,6.2,29.8,3,1.6,0.7,0.5,0.3,0.2,1.5,4.1,6.1,0.8,4.3,2.7,0,385.9,0,1.7,7.1,-4.6,0,25.2,1343.8,0,1973.9
"DOM_16",66.8,0.1,0.2,0.2,8.6,2.2,324,25.6,2.5,19.9,10.1,27.9,5.6,44.2,7.1,9.4,14,7.8,1.4,199.5,21.1,279.2,143.9,13.2,3.1,0.9,1.2,1.4,1,23.6,43.4,3.8,2.4,5,2.5,0,132,0,4,26.5,-0.6,0,6.2,687.1,0,2178.1
"DOM_17T18",4.1,0.1,0.7,0.1,37,3.7,2.1,168.9,1.4,12.2,12.6,10.1,5.2,7,16.7,5.8,14.2,11.5,0.7,4.9,16.8,3.9,104.4,10.2,5.6,76.6,6.2,6.1,8.6,5.3,68.2,22.9,11.5,6.9,11.4,0,312.9,0,8.3,16.6,-17.7,0,12.1,1281.9,0,2297.9
"DOM_19",130.4,2.4,9.9,1.7,23.7,6.3,13.5,9.9,560.1,431.5,29.3,35,112.2,18.4,6.3,5.1,18.3,29.9,2.7,11.5,83.8,73,261.5,616.2,7.2,4.5,5.1,8.9,3.5,8.5,45.2,32.1,7.8,24.5,11.4,0,541.4,0,4.4,4.9,-13.6,0,26.3,3251.3,0,6466.1
"DOM_20T21",80.4,0.6,1.9,0.3,13.7,12,7.4,38.8,30.1,171,212,16.6,39.2,13,13.9,17.7,18.4,107.5,1.6,7.8,14.6,21.2,49.1,32,3.2,0.6,0.4,0.9,0.6,5.5,9.7,4.6,2.1,14,4.8,0,276.5,0.1,60.8,17.6,-8.2,0,14.5,2945.7,0,4274.1
