"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2535.9,0.3,1.6,0.1,26178.9,280,245.9,405.4,6.8,138.7,155.6,5.4,41.9,7.5,4.6,4.4,7.9,12.8,4,15.3,63.8,112.6,589.3,27.9,1792.6,8.4,13.4,5.4,24.4,22.4,105.8,94.7,46.9,118.6,166.7,0,12528.2,17.2,1320.8,1512,150.4,0,516.7,13975.1,0,63266.2
"DOM_05T06",6.8,6.6,1.1,0.2,9,0.3,0.1,0.3,145.1,25.5,0.3,13.3,213.6,0.3,0.1,0.2,0.3,0.3,0.2,0.4,425.4,8.9,5.7,18.4,2.1,0.4,0.3,0.3,1.2,1.2,1.9,3.4,3.1,3.8,1.4,0,39.8,0,6.2,22.5,-3.7,0,1.4,373.7,0,1341.1
"DOM_07T08",22,0.6,76.1,0.3,23.9,2,0.4,12.4,0.7,325.7,0.8,377,2242.4,70.1,0.3,10.4,1,1,1.5,18.9,12.8,605,19.4,10.3,5.9,1.5,0.6,1.2,0.9,19.9,8.6,13.5,0.5,1.8,1.3,0,86.7,0,11.2,53.4,-6.8,0,0.9,2238.3,0,6274.4
"DOM_09",22.5,3.9,10.2,0.8,5.4,0,0.2,1.2,3.3,1.5,1.7,0.8,0.6,0.1,0,0,1,0,0,0.3,19.5,31.3,0,0.8,0,0,0,0,0,0,1.9,2.1,0.7,0.1,0,0,0,0,37,0,0.7,0,0,258.2,0,405.8
"DOM_10T12",9242.9,3.6,17.6,0.4,40383.4,438.3,55,258.7,126.1,1589.9,119.3,98.1,154.3,122.9,54.3,95.6,123.1,168,53.3,103.4,645.2,633.9,2614,439.8,22240.6,184.9,139.8,112.4,347.8,176,1331.3,1140.5,498.9,1872.6,1836.5,0,62111.6,23.9,2020.4,553.9,104,0,2102,26914,0,181252.3
"DOM_13T15",85.9,2.3,4.5,0.2,212.2,2865.2,34.5,114.4,11,242,190.7,44.1,43.9,47.7,17.3,42.1,43.1,371.6,50,297.1,120.3,251.4,546.5,102.3,135.4,44.5,28.5,33.4,64.4,23.5,268.6,153,54,251.2,153.2,0,7295.2,0,149.9,248.1,31.3,0,570.4,11143.9,0,26388.6
"DOM_16",102.6,10.3,25.2,0.3,158.8,37,1498.2,96.8,3.9,149.4,56.1,75.4,31.5,102.3,16.9,76.9,55.2,95,43.1,873.3,157.6,1167.6,213.2,95,101.8,90.7,13.1,7.8,25,12.1,280.7,32.2,15.9,89.2,142.2,0,455.4,0,49.4,119.7,8.4,0,71.9,1441.3,0,8098.2
"DOM_17T18",63.2,2.7,19.4,0.2,1910.2,162.4,59.2,4186.9,24.7,897.9,314.8,119.6,90.1,138,66.9,94.9,68.9,190.3,44,129.2,624.4,237.1,642.1,119.8,484.6,1446.7,76.8,1179.2,457.9,77.1,2877.4,267.3,210.3,254.2,634.3,0,2085.1,0,319.5,226.6,-6.4,0,199.7,5164.6,0,26161.8
"DOM_19",643.7,32.9,232.7,3.8,833.8,179.6,35.3,96.8,4230.9,3009.5,185.6,68.2,1039.2,75.8,13.2,47.6,59.6,127.2,113.6,47.3,4980.9,337.8,703.7,5797.2,389.1,56.4,31.5,7.8,121.6,28.2,332.4,282,101.2,273.1,91.4,0,11891.9,0,199.7,171.5,99.7,0,547.7,18608.4,0,56129.4
"DOM_20T21",1114.7,26.9,122.7,1.7,1681,950.8,141.6,875.7,627.5,12674,1727.3,333.9,1219.8,700.2,137.9,428.1,339.8,1290.3,216.5,305.9,2115.1,2974.2,1948,789.6,604.6,280.4,116,84,287.1,124.3,1367.3,408.1,114.1,2239.1,435.3,0,8649.9,0.2,3111.7,960.1,71.5,0,467.3,33106.1,0,85170.1
