"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4381.7,2.9,3.3,0,19589.9,1135.3,493.7,339.5,43.1,1353.9,379.8,12,56.8,22.1,19.6,15.4,22.2,15.1,24.1,45.3,90.1,256.3,975.6,138.8,2867,22.6,3.1,8.5,21.3,32.9,265.9,306.5,256.9,182.1,218.6,0,8366.7,11.1,461.4,260.5,56,0,54.8,612,0,43424.3
"DOM_05T06",1.1,0.9,0.2,0,1.2,0.8,0.2,2.1,90.6,19.7,0.7,11,221.5,0.8,0.7,0.2,2.5,0.8,0.4,0.2,133.9,2,4.6,1.6,1.5,0.2,0.5,0.4,1.8,1.2,2,2,3.7,2,2.1,0,16.3,0,0.6,14.3,0.2,0,0.3,5.3,0,552.1
"DOM_07T08",8.9,0.2,22,0,8.3,4.2,0.8,12.8,30.6,390.1,5.4,480.8,844.4,24.1,14.1,7.8,15.3,5.1,19.2,8.3,19.9,548.2,17.2,8.3,2.6,0.7,0.9,0.9,1.1,14.3,5.5,12.2,2.2,1.7,5.3,0,12.6,0,0.9,35.3,1.7,0,0.1,313.4,0,2907.7
"DOM_09",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,16.9,0,17.9
"DOM_10T12",4296.1,0.2,1.5,0,13188.5,577.2,18.7,180.8,85.8,1858.6,84.3,52.3,47,39.2,78.9,26.8,50.2,42.3,67.7,23.7,151.6,251.1,1750.9,174.6,13814.7,40.5,13.9,26.1,87.7,59.8,314.4,1031.6,937.7,1428,919.1,0,26023.4,84.2,449.6,91.5,13.9,0,227,2814.3,0,71425.4
"DOM_13T15",166.6,2.1,9.7,0,132.4,12810.4,44.4,213.2,69.7,816.4,693.9,140.6,131.2,179.4,469.9,163.4,237.9,903.3,1166.4,358.7,205.4,642.2,1045.6,387.3,341.3,150.8,54.4,46.5,266.6,52,476.1,741.6,320.5,1164.1,746.8,0,10089.8,24.9,123.7,508.2,142.7,0,142.6,11417.4,0,47800.4
"DOM_16",25,1.5,3.2,0,23.9,28.2,575.1,125.1,11.2,106.8,54.4,67.8,23.8,86.2,79.4,38.9,64.2,125.2,269.4,334,70.7,1808.6,101.7,29.3,30.2,12.8,5.1,7.6,9.2,190,55.1,21.4,36.6,10.9,74.1,0,59,0.2,3.3,332.1,27.6,0,6.2,105.3,0,5040.1
"DOM_17T18",69.9,1,11,0,696.9,317.2,73.8,5692.1,73,962.6,415.3,345.4,124.4,216.2,679.8,244.3,295.8,302.6,87.2,113.4,303.4,305.8,1306.5,248.4,347.3,1597.8,194,286.6,1014.8,136.5,1056.4,659.1,1123.2,392.6,617.5,0,405.5,0.7,73.9,91,13.1,0,22.5,2619.2,0,23537.8
"DOM_19",1272.7,14,144.8,0.2,412.3,748.4,122.2,509.4,5461.2,11603.6,1964.8,1244,3631.2,624.4,964.7,495.3,577.5,600.5,617.7,159.9,3065.6,3192.1,1905.1,11395.7,409.1,113.5,166.7,167,651.8,368.1,959.9,1092.4,695.2,637.8,733.3,0,8830.7,0.8,80.5,23.1,137,0,61.2,31690.1,0,97545.6
"DOM_20T21",1293.5,11.3,76.5,0.1,547.9,2358,219.9,1109.3,2846.2,25160.2,7473.2,1238.9,3079.9,1091.8,2523,1118.1,882.4,1364,1460.3,306.2,1127.6,2348.2,951.1,2528.4,297.1,143.1,66.4,67.5,224.9,331.6,798.5,574.8,559.9,3863.7,899.2,0,4050.3,0.8,4374.2,355.8,22.5,0,57.4,38322,0,116125.7
"DOM_22",152.2,7.2,31.2,0.1,927.1,662.9,90.3,460.2,162.4,1873.8,4828.2,590.4,705.3,843.7,3623.5,1540.5,1805.3,4045.9,1307.7,365.9,277.6,4601.8,1330.8,832.4,336.5,67.6,154.7,69.7,148.4,183.8,419.1,223.9,191.7,313.7,294.6,0,353.2,0.1,29,425.9,85.7,0,3.5,7801.6,0,42168.9
"DOM_23",66.7,1,40.6,0,261.8,88.6,63.7,38.2,46,527.8,263.1,3930.5,717.3,432.6,1582.5,368,390.3,699.7,518.2,70,162.7,14405.1,325,132.6,148.2,14.7,28.5,17.6,45.1,283.7,148.5,120.5,150.2,113.6,122.9,0,260,0.2,10.2,335.9,62.9,0,1.4,1687.4,0,28683.6
"DOM_24",61.3,2.8,18.9,0.2,152.5,82.9,39,153.4,132.5,543.3,416.9,538.4,22253.7,14076.9,3526.6,4450,8755.3,6042.8,5708.2,731.1,929.6,10306.8,328.9,210.6,76.5,20.6,53.6,25.8,53.9,106.2,135.3,147.4,147.9,89.3,122.8,0,625.5,0.1,30.9,469.3,57.2,0,3.9,35987.3,0,117616
"DOM_25",204.2,9.4,43,0.1,681.3,266.7,183.8,172.9,309.8,1015.1,737.5,555.5,4045.9,8847.1,3722.7,2084.7,6966,5189.6,4593.1,473.5,685.5,10150.2,870.1,527.8,262,49.4,89.7,98.1,149.1,354.4,566.3,571.9,293.7,149.6,286.5,0,569.4,0.2,29.2,3273.3,687.8,0,9.6,9221.4,0,68997.3
"DOM_26",155.3,1.4,11.2,0,530.2,276.1,39.1,239.8,181.1,836.7,338.1,160.4,417.1,698.4,57276.4,2740.3,2353.1,1841.1,1247.7,249.2,603.4,2087.7,2005.9,578.7,460,414.9,2891.5,1015.1,966.8,127.7,1413.5,1416.4,785.4,1702.2,986.6,0,7104.1,9.8,848.2,7617.8,1640.3,0,55,113997.9,0,218321.6
"DOM_27",47.5,1.9,11.2,0,71.7,62.1,16.5,53.7,62,251,135.9,112.7,665.2,554.9,6258.2,6632.2,2596.6,2555.2,1134.4,128.7,928.6,4128.1,594.7,357.5,102.9,61.2,527.2,175.1,132,182.2,338.4,253.3,224,168.4,306.7,0,268.5,0.4,32.8,4022.7,914.8,0,15.9,16773.4,0,51860.4
"DOM_28",258.7,15,70.2,0,168.4,129.8,47,158.3,235,424.9,355.1,367.7,1167.8,936,1666.8,909.3,6129.9,2674.7,2071.3,138,402.4,2476.7,629.7,424.7,81,46.2,121.5,92.8,124.1,102.8,293.9,480,219,125.1,202.1,0,658.7,0.5,84.5,22380.4,3877,0,4.6,28258.8,0,79010.4
"DOM_29",66.8,1.4,12.7,0,68.4,57.3,22.2,36.6,46.3,173,151.2,109.3,133.7,268.4,488,332.2,1117.1,29728.5,335.3,54.3,183.9,492.5,1250.3,1259.3,61.1,28.9,53.9,41.2,79.2,50.9,283.6,301.3,74.2,66.3,115.3,0,9550.4,1.1,114.8,10340.8,2158.8,0,25.4,48142.5,0,107878.7
