"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",2339.1,0.3,1.6,0.2,25171.1,317.9,276.9,401,4.6,125.6,186.3,6.2,45.5,6.2,4.7,4.2,4.9,9.7,5.4,18.1,46,138.8,642.2,24.9,1955.7,14.2,11.2,3.4,13.7,18.8,63.2,87.3,47.9,113.2,157.5,0,13214.9,9.9,1406.7,1368.7,175.3,0,427,10612.3,0,59482.4
"DOM_05T06",13.3,16.8,3,0.6,16.3,0.7,0.2,0.6,227.8,48.5,0.5,35.3,439.2,0.6,0.1,0.4,0.4,0.5,0.5,0.9,786.9,21.2,11,37.4,4.6,0.9,0.5,0.4,2.2,2,3.7,7.4,7,8.4,3.2,0,71.6,0,11.7,37.8,-7,0,2.3,517.9,0,2337.5
"DOM_07T08",30.4,1.1,169.6,0.7,30.2,2.9,0.7,17.9,0.8,426.3,1.2,727.7,4231.8,142.2,0.6,22.3,1.2,1.4,3.8,36.5,18.4,1231.1,27.3,14.3,10.2,2.5,0.8,1.2,1.1,24.4,12,20.9,0.6,2.6,1.9,0,102.8,0,16.1,72.4,-5.7,0,1.1,1303,0,8708.2
"DOM_09",2.9,0.7,1.9,0.2,0.7,0,0,0.2,0.3,0.2,0.3,0.2,0.1,0,0,0,0.1,0,0,0.1,2.5,6.2,0,0.1,0,0,0,0,0,0,0.3,0.3,0.1,0,0,0,0,0,7.3,0,-0.3,0,0,202.6,0,226.9
"DOM_10T12",7695.1,4.7,23.1,0.5,31030.1,384.4,59.5,241.2,86.4,1311.7,113.4,125.8,173.8,133.2,68.4,108.7,94.8,138.5,58.7,136.4,541.3,743.4,2496.5,416.1,21487.7,221,147.3,116.5,269.2,167.6,1058.6,1155.6,452.3,1705.3,1831,0,61648.3,19.2,2000.1,578.2,73.5,0,1756.4,20010.6,0,160884.2
"DOM_13T15",85.1,3.1,6.7,0.3,246.3,2899.4,42.4,118.7,12.1,235.9,186.2,51.9,58,60.5,26.6,59,38.9,323,57.2,360.5,116,310.4,610.9,103.7,158.7,57.5,37.7,29.3,53.9,28.8,220.4,178.5,56.9,222.5,139.2,0,8102.9,0.7,174.9,277.3,35,0,597.8,10217.8,0,26602.6
"DOM_16",95.4,14.1,36.2,0.4,166.1,45.7,1709.6,118.8,3.8,161.9,69.9,141.2,38.8,182.8,30,123.7,63.2,98.6,73.1,1126.1,179,1784.5,233.2,160.5,120.2,132.6,17.1,9.5,20.5,16.5,278.1,59,23.2,98,161.5,0,614.2,0.3,60.4,178.6,19.9,0,69.1,1300.2,0,9835.6
"DOM_17T18",58.1,4,28,0.3,1778.9,197.3,83.6,4733,19.6,1154.1,422,216,111.6,255,131.5,160.7,79.5,222,51.2,205.5,749.9,337.2,778.7,178.7,537,2406,101.5,1091,404.8,152.4,3574.6,421.9,287.4,306.5,952.8,0,2256.8,0.5,350.5,268.8,-10.2,0,172.7,5220.8,0,30452.3
"DOM_19",469.9,35.9,259.6,4.9,664.3,172.9,43.8,95.7,2944,2412.9,190.3,100.3,893,101.5,20.5,62.7,55.8,99.1,100.7,61.6,2945,356.6,711.8,5225.6,357.4,78.5,34.3,9.6,98.7,32.4,293.1,360.9,259.2,284.7,96.7,0,10662.5,0,239.1,225.9,37.5,0,414.9,11334.2,0,42847.8
"DOM_20T21",995.1,37.4,174.4,2.6,1583.4,1047.9,186.9,965,582.5,11028.6,1921.9,460.3,1254.3,912.1,221.2,570.4,306.4,1003.3,261.2,414.5,1729.4,2577.4,1915.4,854.5,609,368.5,121.5,88.9,204,120.9,1214,522,127.7,2379.7,432.2,0,8501.5,2.1,3910.7,1052,46.2,0,391.7,27631.4,0,78729.8
"DOM_22",182.8,18.2,30.1,1.3,1570.6,245.2,108.4,298.4,11.7,1094.6,2218.2,155.5,232.2,391.4,171.4,755.9,230.1,2120.5,258,450.3,127.7,1030.3,975.9,304.2,329,79.7,28,20.4,39.7,41.4,185.3,85.3,22.6,131.2,188.7,0,1301,0.3,136.2,396.3,35.6,0,32,7068.3,0,23103.8
"DOM_23",86.8,6.9,113.8,1.4,822.8,66.8,64.5,54.3,19.4,450.6,91.1,3786,371.8,516.6,62.6,136.3,141.6,475.5,104.2,95.3,288.6,10660.7,668.7,122.3,279.7,60,93.9,22.3,50.8,31.3,211.6,123.9,38.5,304.3,122.3,0,1235.5,0.5,146.9,304.1,22.1,0,29.7,5462.3,0,27748.1
"DOM_24",70.1,10,81,4.5,291.1,36.7,24.9,223.6,46.7,312.8,155.6,257.1,9493.5,7500.1,287.4,3319,2609.4,3030.7,1060.3,1335.3,627,8053.4,582,170.2,85.5,39.5,57.8,23.5,55.8,47.7,201.8,93.6,27.7,84.2,82.4,0,444.1,0.4,145.1,548.8,20.2,0,30.1,16156.7,0,57727.7
"DOM_25",491.5,37.3,126.5,3.9,1470.3,169.1,122.3,228.2,67.6,472.8,336.4,396.2,1584.3,2791.8,211.8,1097.4,1833,2492.7,627.6,1047.7,1771,5279.8,842.6,455.2,332.2,98.9,123.4,60.2,126.6,73.6,599.1,277.7,95,254,259.2,0,1681,1.8,294.5,5854.3,851.5,0,36.8,8317.5,0,43294.1
"DOM_26",36.1,3.4,12.6,0.3,144.4,29.8,29.6,58.7,15.3,101.5,32.1,47.1,115,65.6,291.1,154.5,68,150.2,62.6,185,161.4,474.9,287.8,175.5,81,52.8,176.3,61.9,48.8,29,258.7,110.5,39.6,163.1,101.3,0,1258.6,0.6,360.2,2525.4,95.8,0,111.6,4444.4,0,12621.9
"DOM_27",60,10.2,30.2,0.7,270.2,48.6,61.6,75.4,29.7,170.3,92.2,101.9,350.5,220.6,440.1,1168.2,519.4,838.2,214.1,630.7,580.8,3408.1,530.8,293.7,160.9,79.7,364.4,43.8,75.5,35.6,349.8,151,60.4,143.2,205.4,0,2143.4,0.8,241.6,3020,353.8,0,115.9,8378.6,0,26070.2
