"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",11187.1,0,0.1,0,28024.7,211.5,2159.3,246.7,3.1,740.1,242.6,2.2,47.9,1.1,0.3,0.3,1.7,1.1,7.7,3.4,199.5,1925.6,123.7,10.2,2223.5,11.1,0.7,1.2,5.9,6,499,453.9,77.6,233.6,145.8,0,25910.5,7.1,253.1,1397.2,482.4,0,222.6,11575.4,0,88647.1
"DOM_05T06",1.5,0,0.2,0,0.8,0.2,0.1,0.3,44.6,7.6,0.8,0.4,4.5,0.2,0.1,0.1,0.2,0.4,0.3,0.5,15.1,2.1,4.2,6.1,0.5,0.1,0.1,0.2,0.2,0.5,1.9,0.8,0.2,0.7,0.6,0,18.1,0,1.8,0,-17.9,0,0.1,617.2,0,715.7
"DOM_07T08",70.3,0,169.7,0,22.8,0,1.1,98.7,0,775.6,36.4,1209.5,607.9,77.5,2.8,17.5,23.8,0,5.7,9.6,52.9,1553.3,28.4,16.5,0.2,0.5,0.3,0,7.4,67.6,49.5,0,0,1.2,1.1,0,142.5,0,0,0,0.6,0,0,571.4,0,5622.1
"DOM_09",0.4,0.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,1.8,0,0.1,0,0,53.4,0,57.7
"DOM_10T12",9199.8,0,2.5,0,23632.6,185.9,22.6,151.6,52.7,1382.4,43.2,36.9,8.9,19.2,4.8,5.5,14.3,19.6,24.6,44.3,160.6,242.7,2159.1,123.7,11813.3,74.9,9.2,20.5,101,101.2,1022.6,1607.3,676.7,1569,1250.8,0,73115.3,122.4,4329.7,1.8,104.6,0,1161.8,24279.9,0,158899.5
"DOM_13T15",54.6,0,3.8,0,35.5,2980,2.2,104.2,4.8,182.5,111.9,35.8,6.9,18.9,24.4,25.3,41.8,545,92.3,368.2,24.1,313.5,347.9,30.5,87.6,24.6,3.2,0.3,12.1,7.7,126.1,46,23.5,150.2,94.9,0,10681.8,0,0,0,35.3,0,1381.6,9759.8,0,27788.8
"DOM_16",317.4,0,39.8,0,63.9,14.2,1851.8,218.5,1.1,127.8,64,290.8,12.1,99.7,24.8,26.8,68.7,198.3,95.6,1536.2,29.2,3452.4,295.3,49.1,52,49.9,8.9,6.9,6.3,580.5,292.7,4.9,25.6,17.7,109.9,0,859.3,0,0,0,9.1,0,26.7,1899.1,0,12827.2
"DOM_17T18",65.1,0.2,32,0,1002.8,159.8,62.7,6471.8,54.7,603.2,328.5,247.2,36,104.6,99.3,91.4,131.1,143.5,73.3,240.8,345.5,395.8,2548.7,331.2,301.2,3834.6,263.1,302.2,1457.2,215.5,2966.5,1266.2,836.9,408.2,554.7,0,4431.4,0,0,0,8.9,0,79,6752.4,0,37247.3
"DOM_19",1315.8,2.7,147.7,0.2,334.6,104,51.6,133.7,3075.3,2190.9,126.2,324.9,648.9,126.4,46.6,32.7,125.3,250.3,177.9,330.8,1870.3,1960.2,3930.8,6185.4,193.6,90.9,105.9,240.8,240.7,270.1,1429.9,543.3,215,283.9,253.8,0,16907.5,0,93.4,0,57,0,83.9,8385.1,0,52887.9
"DOM_20T21",1332.4,3.4,58.5,0.1,341.7,553.2,156.3,656.2,736.5,8976.1,3203.4,468.7,520.3,472.1,198.5,257.4,220.8,633.6,246.9,386.2,308.8,1068.5,590.4,187.8,76.8,126.3,8.5,18.3,58.3,188.3,901,188,144.2,732.3,250.7,0,8891.3,0,8698.7,0,170.3,0,275.2,54226.5,0,96532.4
