"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1148,0.5,0,0,6197.4,94.2,137.5,14.3,0,91.9,9.1,0.5,2.1,0.9,0,0.1,0,0.4,0,7.8,4,169.3,144.3,0.5,423.9,2.4,1.4,0.6,2,6,53.1,67.6,1.8,25.1,22.1,0,5803.8,0,172.6,980.2,95,0,18.1,1872.6,0,17571.1
"DOM_05T06",4.5,476.9,1.9,0,18.1,7.2,0.9,7.2,3852.6,83.4,2.3,20.9,25.1,1.3,0.1,0.6,0.7,1.9,0.5,1,314.3,7.1,19.5,7.9,18,1.5,3.5,0.5,1.8,2.5,8.9,2.9,0.9,8.9,10.5,0,52.9,0,2.2,11.8,-7.5,0,0.4,7736.4,0,12712
"DOM_07T08",1.7,9.7,85.4,0,2.7,0.1,0,1,0,135.1,0.3,203.2,1347.6,49.2,0.1,0.7,2.4,0.7,0,4.6,0,444.4,10.7,1,4.3,0,0.1,0,0.5,3.4,3.9,0,0,0.2,1.3,0,0.1,0,0,0,-0.2,0,0,73.6,0,2387.7
"DOM_09",3.7,35.5,2.5,0.2,0.4,0,0,0.1,1,0.3,0.2,0.6,0.1,0,0,0,0.1,0,0,0,2.1,5.1,0,0.1,0,0,0,0,0,0,0.3,0.3,0.1,0,0,0,0.1,0,3,0,0.1,0,0,22.3,0,78.3
"DOM_10T12",1047.3,5.9,2.5,0.1,2467.3,122.2,10.3,29.1,41.1,170.6,22.5,20.3,11.1,5.3,0.3,4.1,4.6,4.1,2.3,8.3,33.6,39.4,149.6,67.7,1886.5,9.9,10.4,3.2,11.1,7.9,74,201.4,6.2,139.6,137.8,0,13880.1,0,131.8,38.7,10.7,0,66.9,1508.4,0,22394.3
"DOM_13T15",58.4,1.7,0.7,0,17.5,1492.7,64.8,47.7,3.6,50.8,56.1,4.7,3,4.5,0.3,4.3,3.2,24.2,3.1,86.3,11.3,42.1,101.2,6.1,37.7,4.1,2.8,1.7,7.4,1.9,23.6,127.2,43.7,33.4,20.2,0,4134.2,0,16.4,7.5,-1.6,0,40.4,1386.2,0,7975
"DOM_16",26.1,0.4,14.6,0,1.3,0.6,37.2,0.4,0.1,12.1,4.3,3.9,0.8,5.3,0.1,3.2,4.9,6.1,0.7,121.1,0.5,434.1,24.7,0.3,8.9,3.3,2,0.9,1.3,27.9,20.8,2.7,0.7,3.4,8.6,0,32.1,0,0,4.3,0.3,0,2.1,37.1,0,859.4
"DOM_17T18",40.6,10.8,2.9,0.1,244.1,62.2,12.2,802.1,39.7,91.5,77,108.3,4.4,8.4,0.7,14.1,23.4,10.7,2,23.3,32.8,39.8,195.1,36,72.6,278.3,53.4,22.3,85.9,11.5,188.5,137,171.5,56.7,56.4,0,578.9,0,5,23.5,-4.4,0,5.7,374.1,0,3999
"DOM_19",149,63.2,38,3.3,68.2,37.9,2.1,24,593.7,581.5,35.5,346.8,89,19.7,0.6,18.7,7.5,13.8,8.1,22.7,123.4,141.5,367.3,2353,92,17.3,60.2,16.2,69.2,33.2,212.1,388.2,38.3,83.5,60.1,0,1295.2,0,10.3,2.6,13.2,0,21.5,2017,0,9538.7
"DOM_20T21",473.6,94.7,23.6,0,140.5,148.6,18.1,119.3,605.5,1128.4,508.9,129.9,41.7,25.3,1.5,36.2,19.1,24.3,6.2,42.8,89,222,77.4,21.4,42.9,18,9,3,8.4,15.8,77.7,18.9,8.9,155.4,34.3,0,2112.9,0,357,77.5,-1.7,0,12.1,1616.5,0,8564.7
"DOM_22",88,8.5,12,0,332.6,87.9,14.2,74.9,41.9,99.9,140.3,34.9,13,21.2,2,49.6,46.9,73,11.3,48.5,61.7,687.3,119.9,250.2,37.1,7.9,27.2,3.5,8.8,9.6,60.1,22.2,4.1,35.1,14.5,0,294.2,0,3.6,39.8,1.8,0,1.6,521.9,0,3412.9
