"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4894.1,27,2.4,2.3,14347.7,68.4,689.1,149.5,7.3,56.9,37,3.8,4.9,5.9,1.8,1.3,3.7,0.4,1.6,12.4,38.5,156.5,255.1,36.9,399,13.2,6,5,15,47.8,135.6,70.2,49.1,68.6,65.8,0,1191.5,1.2,543.2,299.6,50,0,96.9,4865,0,28727.1
"DOM_05T06",165.1,295.5,12.9,42,40.1,1.5,4.1,13.5,889.4,38.6,5.7,24.7,117.1,3.1,0.4,0.6,3.7,0.4,0.6,1.4,943.2,169.3,24.4,36.8,8.9,1.8,3.4,2.3,7.6,65.5,25.3,21.9,17.5,21.5,20,0,84.2,0.1,98.9,307,-0.8,0,2.2,1092.4,0,4613.9
"DOM_07T08",20.5,10.6,19.5,2.5,6.1,0.3,1.2,5.2,82.3,30.6,1.3,91.7,491.6,33,0.5,2.2,3.4,0.1,0.4,3.7,39,297.2,7.2,4,1.3,0.2,0.4,0.3,1.2,17,5,5.7,1.2,0.8,2.6,0,26.4,0,6.8,40,0.9,0,0.1,90.5,0,1354.5
"DOM_09",97.6,119.7,8.9,20.4,9.3,0.2,0.9,2.1,13.7,1.9,1.6,3.2,7.8,1,0.2,0.2,0.9,0.1,0.1,0.4,22.3,61.7,6.3,4.3,1.1,1.3,2.1,3.4,5.2,7.5,10.7,6.1,3.1,1.9,2.8,0,34.5,0,51.1,54.6,0.2,0,3.7,35.5,0,609.3
"DOM_10T12",1807.2,21.9,4.6,2.7,4196.6,39.6,29.3,60.5,41.8,152.3,90,25.7,19.8,25.5,6.7,9.3,14.6,2.9,7.9,10.1,49.9,182.8,461.5,57,766.3,15.8,8.9,7.7,24.4,48.9,109.4,99.9,69.8,179.1,117.4,0,8141.7,2.1,303.4,139.9,65.7,0,308.4,18978.2,0,36707.2
"DOM_13T15",51.2,4.6,0.7,0.9,20.3,225,8.3,16.4,1.9,10.4,20.6,4.2,0.9,4.8,1.3,1.6,3,1.9,3.5,21.2,9,47.8,57.3,16.4,16.8,6.1,1.5,1.2,7.6,6.1,34.1,27.3,11.2,40.8,27.6,0,582.1,0.2,26.5,18.2,2.8,0,55.7,478.1,0,1877.1
"DOM_16",63.9,19.4,2.1,1.2,27.6,2.7,694.1,48.4,2.8,7.5,8.2,13.1,1.8,17.5,1.8,2.9,6.9,1.6,6.1,92.3,32,941.1,42.4,9.2,8.6,6.1,1.6,1.4,2.7,159.7,36,8.2,10.7,5.3,19.6,0,82.7,0,4.4,51.7,7.3,0,9.8,1199.5,0,3661.6
"DOM_17T18",78.5,7.1,1.9,0.8,231.2,9.5,24.8,394.9,10.2,39.6,33.3,14.7,4.2,11.1,4.4,4.8,7.7,1.2,2.5,8.3,29.3,64.9,132.3,30.2,31.7,98.6,18,15.7,61.1,41.8,165.6,57.2,80.3,39.9,78.7,0,408.2,0.1,44.2,166.4,3.8,0,25.6,1191.2,0,3675.6
"DOM_19",665.3,101.3,28,18.7,190.9,12,32.3,34.8,346.7,148.3,22.1,66.4,60.9,28.3,4.8,7.9,16.1,1.8,9.4,11.3,415.2,540.3,286.1,1130.6,43.2,17.3,22,13.1,66.4,135.9,234.3,132.6,62.6,70.8,87.8,0,1115.3,0.1,64.9,58.4,4.1,0,53.4,206.9,0,6568.8
"DOM_20T21",372.2,33.2,6.6,3.6,124.4,44.5,42.6,73.9,81.5,300,212.4,34.9,58,33.2,8.3,12.5,13,2.5,8.5,13.6,47.6,164.5,53.9,38.8,14.3,10.5,2.7,2,7.3,40.6,66.7,18.9,20.6,76.3,36.7,0,458.2,0,266.9,29,3.6,0,28.7,791.5,0,3658.3
"DOM_22",115.8,32,5.1,3.9,280.3,20.4,28.1,49.6,18.5,72.4,200.1,24,15.7,41.2,17.6,25.3,40,9.9,17.6,23.8,32.1,484.6,123.6,62.3,20.4,10.9,11.7,3.4,11.2,39.9,72.5,22,16.2,32.9,26.6,0,280,0,41.6,84.1,7.3,0,7.7,470.7,0,2903.1
