"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",10220,28.6,0,3.8,30928.5,1332.5,2478.4,1215.5,0,232.5,317,2.7,0,8.7,2.4,0,0,0,4.2,206.1,7.7,304,684,25.8,3210.3,7.1,1.1,1.4,2.9,8.9,35.2,102,113.3,54.4,191.1,0,43042.9,0,0,795.9,337,0,57.5,6086.7,0,102050.2
"DOM_05T06",0,3929.5,78.3,172.3,223.8,115.3,22,211.6,8001.9,374.4,26,148.9,1012.1,29.5,12.8,0,0,0,0,2.7,2648.2,0,128.1,28.3,11.4,1.2,2.4,0.5,5,3.1,13.9,0,0,63,89.5,0,0,0,0,172.5,170,0,0,36322,0,54020.5
"DOM_07T08",0,0,3213.9,192.8,345,0,0,0,0,3421.7,25.4,2754.7,4371.8,638.4,60.4,0,155.7,0,2.4,0.8,179.2,0,423.6,1.1,0,0.2,3.1,1.1,0.5,130.8,34.4,0,30.7,5.6,25.3,0,0,0,0,0,-35.8,0,0,5781,0,21763.9
"DOM_09",402.5,2113.8,137,117.3,28.6,0,1.8,11.7,36,3.8,29.8,1.4,0.9,0.4,0,0,11.6,0.1,0.1,3.4,29.8,288.7,0.2,6.4,0.1,0,0,0,0.1,0,1.6,9.8,5.9,0.2,0.2,0,0,0,501.6,0,0.1,0,0,20.8,0,3765.9
"DOM_10T12",3097.3,0,0,0.4,7876.8,211.6,4.8,34.2,0,133.3,13.1,1.2,0,1.6,2.7,0.6,0,0,0,7.7,8.9,41.8,360.7,21.1,7558,7.9,2,1.3,17.8,3.8,14.6,133.4,0,139,691,0,55270.8,0,0,0,43.2,0,240.7,20443.7,0,96385.1
"DOM_13T15",127.2,6.7,9,12.1,27.4,10887,23.8,82.4,0,72,345.5,5,0,32.7,58.4,14.1,35.5,140.4,39.2,359.1,32.1,148.9,485.3,127.1,301,7.9,20.2,4,19.1,5.2,64.8,227.3,87.5,264.8,1390.5,0,10459.8,0,0,55.8,64.9,0,171.4,10716.9,0,36931.8
"DOM_16",104.2,0,0,3.3,60.6,57,1264.5,198.7,0,27.3,93.4,13.8,0,57.3,56.1,20.5,65.1,73.8,37.9,1031.7,6,3181.5,131.9,25.6,65.1,12.6,4.9,2,1.5,62.1,17.5,16.2,28.3,4.8,248.6,0,540.4,0,0,0,7,0,8.4,2846.3,0,10376
"DOM_17T18",90.5,29.2,9.3,1.4,974.4,207.7,45,3381.9,0,126.6,241,20.6,2.6,41.2,156.1,40,90.8,44,17.3,95.1,60.7,129.2,498,79.2,283.5,1970.9,63,23.2,306,14.9,80.4,142.8,230.2,67.6,431.5,0,1734.8,0,0,0,8.4,0,23.1,4517.6,0,16279.7
"DOM_19",5459.1,2738.5,1189.8,189.1,1284.3,813.3,173.2,456.4,14079.7,2166.4,671.4,223.9,320.9,308.7,423,171.2,506.4,238,383.3,300.5,1168.7,5259.4,3121.2,11256.9,1166.4,241,240.1,53.2,748.6,146.6,414.1,941.7,523.3,306.1,2374.4,0,3308.9,0,0,0,28.9,0,51.9,3274.5,0,66723.2
"DOM_20T21",1282.4,263,94.2,10.6,330.1,1209.6,89.1,418.2,1005.1,2035.2,3141.6,42,54.4,136.8,372,116.5,157.9,133.7,94.5,159.5,61.4,516.3,193,49.4,71.9,89.7,3.7,1.6,20,16.9,45.7,84.6,79.1,869.6,399.9,0,4136.2,0,0,0,17.6,0,49,6821.6,0,24673.6
