"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3214.5,3.4,4.9,1,11011.2,199.2,201.5,76.4,7.8,76.7,44.9,1.1,6.9,1.4,0.3,0.6,0.9,1.2,0.1,9.6,11.2,28.1,148.4,9.1,400.1,3.4,0.8,0.6,1.8,14.2,49.3,36.9,27.6,17.4,25.6,0,3764.4,0,177.9,1652.3,197.4,0,8.7,6099.2,0,27538.3
"DOM_05T06",40.7,482.9,4.2,43,62.6,6.3,1.4,11.4,5613.1,141.8,16,12.3,33,2.9,0.9,1.5,2,10.1,0.2,1.6,653.6,20.6,30.8,47.1,30.4,3.6,4.2,0.8,3.2,22,19,10.5,12.8,15.9,32.4,0,77.9,0,17,1655.7,-48.8,0,0.1,3106.6,0,12203.2
"DOM_07T08",67.7,34.5,180.3,13.9,27.7,6.3,1.3,17.3,126.3,215.6,5,337.6,921.8,22.3,0.9,3.6,5.8,1.9,0.3,14.1,26.9,381.1,18.3,15.6,1.3,0.2,0.1,0.1,0.3,28.5,10.5,16.2,1.8,0.4,7.7,0,48,0,1.5,5.1,-0.5,0,0,744.1,0,3311.7
"DOM_09",93.7,683.2,55.4,65.6,16.9,0,0.6,2.9,8.2,2,5.7,1.4,0.6,0.1,0,0,1.2,0,0,0.6,21.5,35.5,0,1.8,0,0,0,0,0.1,0,1.8,4.7,2.6,0.1,0.1,0,0,0,53.2,0,0,0,0,13.2,0,1072.7
"DOM_10T12",601.2,18.5,7.9,2,1935.6,76.6,7.6,28.6,14.1,58.4,17.5,14.2,31.8,9.6,4.6,4.8,7.8,12.5,0.6,6.9,22.1,41.6,293.7,36,862.5,19.4,9.9,5.9,15.9,21.7,56.5,51,30.6,41.7,151.1,0,19366.8,0,84.3,80.2,28.2,0,31.2,9318,0,33429
"DOM_13T15",103.9,29.4,8.2,3.8,183.4,2603.8,10.5,25.5,11.8,58.3,62.5,8.8,21.2,9.8,5.6,6.4,9.5,56.6,1.5,53.1,19.9,35.7,124.2,42.9,38.1,19.8,8.9,2.9,12.6,21.3,53.6,51.9,21.4,71.3,81.7,0,6345.2,0,46.4,90.4,13.5,0,21.8,1163.1,0,11560.4
"DOM_16",69.3,17.5,14.8,2.5,51.7,23.8,531.6,69.1,8.1,24.2,23.2,17.6,6.4,18.2,3.7,6,8.8,36.1,1.8,204.6,28.8,477.4,68.9,23.8,19.3,14.8,3.3,2.4,3.4,156.5,46.9,11.7,16.6,4.2,53.8,0,74.4,0,10.4,117.5,40.2,0,1.1,228,0,2542.2
"DOM_17T18",58.8,10.9,8.2,1.3,474,73.7,18.1,777,13.8,89.5,52,23.3,11.5,12.7,10.8,11,11.9,24,0.4,18.9,27.6,23.5,205.8,45.9,61,375.3,25.6,24.2,68.4,20.7,183,71.2,105.7,48.8,74.4,0,730.8,0,47.6,115.2,-1.2,0,2.6,413.1,0,4371.4
"DOM_19",1121.2,290.8,159.5,42,376.3,165,35.5,74.2,1240.2,671.2,228.1,98.6,287.6,49.4,15.7,25.5,30.6,60.1,3.1,32.7,382.7,282.2,464.3,1963.7,97.8,50.9,42.5,20,77.7,84.8,249.8,187.3,101.6,98.8,172.2,0,1912.2,0,89.6,51.8,10.3,0,11.8,2517.8,0,13877.3
"DOM_20T21",622,67.7,32.9,7,259.2,257.9,35.3,100.4,226.4,924.2,596.6,47.8,106,41.9,24.8,32.7,25,79.3,2.8,33.5,39.3,102.3,99.4,54.7,25.2,32.9,9.6,4.1,8.9,42.2,88.3,30.9,31.4,229.5,92.6,0,2034.9,0,663.5,70,9.6,0,4.9,2357,0,9554.4
