"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",242.2,0,0,0,429.5,6.9,214.4,0.1,0,0.7,0.1,0.2,0.9,0.1,0,0,0,0,0.1,3.1,2.1,10.1,17.4,1.5,8.5,0.2,0.2,0.1,0.2,1.2,4.2,1,2.3,0.4,0.5,0,351.7,0,2.2,10.4,12.8,0,3,236.3,0,1564.8
"DOM_05T06",0,0.3,0,0.2,0.5,0,0,0,0,0.4,0,0,1.1,0,0,0,0,0,0,0.1,26.2,0,0,0.1,0.2,0,0.1,0,0,0.5,0.3,0,0,0.2,0.4,0,4.7,0,0,0,0,0,0,1.1,0,36.6
"DOM_07T08",0.2,0,0.5,0,0.1,0,0.1,0,0,0.2,0,3.9,2.8,0,0,0,0,0,0,0,0.2,11.4,0.2,0.3,0,0,0,0,0,0.4,0.1,0,0,0,0,0,1.3,0,0,0.1,0.1,0,0,15.4,0,37.4
"DOM_09",4.3,0.8,0.7,0.4,0.2,0,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,1.2,5,0,0.1,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0.7,0,0,0,0,1.3,0,15.8
"DOM_10T12",108.1,0.1,0.1,0,285.1,1.5,5.1,1.8,0.3,5.1,0.9,1,1.7,1.3,0.2,0.5,0.4,0.2,0.4,1.9,4.2,12.3,25.6,6.8,64.6,1.3,0.7,0.4,1.9,3,9,15.8,6.6,10.1,18.7,0,1124.2,0.3,6.7,6,2.4,0,8.7,322.8,0,2067.8
"DOM_13T15",0.1,0,0,0,0.6,17.4,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0.5,0.7,0.1,0.4,2.5,1.1,0.3,0.5,0.2,0,0,0.3,1.8,2.3,0,2.5,1.5,0,107.3,0,0.3,0.9,0.5,0,4.3,312.9,0,460.1
"DOM_16",13,0.1,0,0.1,3.7,0.3,334.5,3,0,0.2,0.3,3.1,4.2,2.5,0,0.1,0.1,0,1.2,42.5,13,181.9,12,7.3,0.7,0.3,0.3,0.2,0.3,25.9,1.5,3.9,1.8,0.9,0.8,0,36.2,0,6.1,7.5,6.1,0,0.6,812.8,0,1528.8
"DOM_17T18",1.4,0,0,0,11.1,1.1,6.8,37.4,0,1.4,0.3,2.1,0.4,0.7,0,0.1,0.4,0.1,0.1,2.2,0.9,5.3,16.8,4.6,1,17.7,1.5,0.3,1.3,1.6,12.6,7.1,6.2,1.8,3.5,0,96.5,0,0.2,2.2,0,0,0.9,16.4,0,264
"DOM_19",1.5,0,0.1,0,0.3,0.1,0.4,0,0.6,0.1,0.1,0.3,0.4,0.1,0,0,0,0,0,0.2,1.5,2.4,1.2,7.1,0.1,0,0.1,0,0.2,0.3,0.6,0.5,0.2,0.1,0.2,0,5.1,0,0,0.1,0.2,0,0.3,28.1,0,52.4
"DOM_20T21",3.1,0,0.1,0,1.6,1.4,2.4,0.7,0,2.3,3.2,0.7,0.9,0.5,0,0.3,0.1,0,0.1,0.8,0.7,2.9,1.5,0.8,0.2,0.1,0.1,0,0.1,0.6,0.9,0.3,0.2,5.5,0.4,0,41.7,0,31.2,0.8,0.2,0,0.8,73,0,180.1
"DOM_22",2.8,0.2,0,0.1,10.1,1.1,6.1,2,0,1.5,14,2.2,1.7,2.5,1.7,3.1,1.8,2.4,1.1,7.6,2,51,12.6,12.1,0.5,0,0,0,0,2.4,2,1.6,0.7,0.2,0.3,0,10,0,0.7,0.7,0.3,0,0,40.4,0,199.8
"DOM_23",1,0,0,0,2.3,0.6,4.2,0.1,0,0.5,0.7,15.8,1.7,1.2,0.6,0.7,0,0,0.3,1.6,1.6,151.9,3.2,2.4,0.3,0.1,0.1,0,0.1,3.7,0.7,1,0.5,0.5,0.2,0,15.3,0,0.5,1.3,0.2,0,0.2,58.5,0,273.6
"DOM_24",0.3,0.1,0,0.1,1,0.1,1,1.4,0,0.2,0.6,1.1,39.5,24.3,2,12.7,6.1,2.1,2.2,12.5,4.4,46.4,2.1,1,0,0,0.2,0,0.1,1.3,0.4,0.7,0.2,0.3,0.3,0,5,0.3,1.2,6.1,1,0,0,235.3,0,413.9
"DOM_25",1.8,0.2,0,0.1,4.9,0.1,9.3,0.3,0,0,1.6,1.8,6.7,17.7,1.2,3,4.8,2.2,2,12,3.6,85.9,5.8,4.9,0.3,0.1,0.1,0,0.1,3.5,2.7,2.9,0.7,0.3,0.5,0,6.3,0,0.3,11.1,8.3,0,0.1,89.2,0,296.3
"DOM_26",0.1,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.3,0.4,0.2,0,0.1,1,0,0.1,0.1,0.3,0.1,0.1,0,0.1,0,10.6,0,0.3,19.1,1.9,0,0.4,43.1,0,79.8
"DOM_27",0.1,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.4,0.1,0,0,0,0,0,0.1,0.1,0,0,0,0,0,11.3,0,0.6,31,0.9,0,0.2,50,0,96.9
"DOM_28",0.1,0,0,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0,0.1,1.5,0,0,1.3,0.1,3.7,0.4,0.3,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0,7.9,0,0.2,38.1,9.3,0,0,58.9,0,123.7
"DOM_29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.2,0,0,0,0,0,0.1,0.1,0,0,0,0,0,20.5,0,0.1,8.6,-16.8,0,0.1,37,0,50.7
"DOM_30",0.4,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,5.1,0.1,0.1,1,0.4,3.4,0,0,0,0,0,0.1,1,4.5,0,0,0,0,0.4,0,0.8,21.2,10.4,0,0,43.8,0,93.3
"DOM_31T33",17.2,0.5,0.5,0.2,7.1,1.8,9.3,2.2,0,0.4,1.4,3.2,9.9,2.9,0.1,1.8,2.2,0.7,1.3,27.9,14.9,29,10,27.6,0.8,0.3,4.3,0.2,0.7,26.8,6.6,6.9,2.2,4.5,2.5,0,61.8,0,1.5,85.1,26.7,0,3.8,140.3,0,547.1
"DOM_35T39",23.3,1.3,0.2,0.5,28.2,11.2,35.8,10.8,4.7,6.1,8.5,22.6,52.5,9.9,2.1,3,2.9,1.7,1.7,12.7,294.7,47.7,68,71.5,7.7,4,9.2,2.3,12.2,76.3,28.3,49,33.3,19,20.1,0,247.7,0.3,38.7,9.7,0.2,0,0.5,23.5,0,1304
"DOM_41T43",15.7,0.4,0.2,0.3,5.2,1.1,9.9,0.4,0.1,0.3,2.2,5.8,3.9,3.3,0.2,0.4,1.1,0.2,0.5,9.7,33.2,662.7,38.4,63.2,2.1,0.4,8.8,0.2,11.2,246.7,34,51.4,14.3,7.3,11,0,81.9,0,26.8,2666.4,0.9,0,0.6,26.8,0,4049.4
"DOM_45T47",142.4,1.2,1.6,0.7,262.9,35.3,141.9,23.2,5.2,13.6,17,24.8,32.4,20.8,4.8,7.6,7.3,3.6,8.6,36,49.5,298.5,399.1,152.8,38.6,33.7,27.8,13.8,20.5,37.8,81.5,35.6,16.2,30.1,35.9,0,1105.9,0.5,42.6,289.6,92.7,0,12.7,599.7,0,4205.8
"DOM_49T53",51.2,3.6,3.5,1.7,59.1,12.6,82.1,14.8,5.2,5.8,10.5,29.6,23.2,12.9,2.3,5.5,5,3.9,3.1,24,38.6,138.8,310.9,1187.9,4.2,12.7,11.8,4.2,7.7,12.5,59.4,35.3,16,4,15.2,0,667.1,0.8,186.2,33.1,9,0,29.6,1383.5,0,4528
"DOM_55T56",6,0.1,0.1,0.1,3.4,0.8,3.1,0.8,0.1,0.6,0.6,0.8,0.8,1,0.2,0.3,0.4,0.2,0.5,2.2,5.2,13.8,19.7,21.7,2.1,2,1.2,2,9.7,14.6,33.7,13.1,8.4,12.4,9.8,0,175.8,0.3,15.9,1.8,0.1,0,91.3,2.8,0,479.5
"DOM_58T60",0.3,0,0,0,3.8,0.4,0.2,0.2,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0.1,1.6,0.6,16.3,4.3,0.6,27.2,6.2,3.5,6.9,2.7,31.4,7.7,9.7,0.1,9.1,0,121.7,0,6.9,52,0,0,1.3,16.3,0,331.4
"DOM_61",4.3,0.1,0.3,0.1,3.5,2.2,3.9,0.9,0,0.6,0.9,1.3,1,1.5,0,0.7,0.8,0.4,0.4,3.5,6.7,15.9,32.2,27.4,1.4,6.5,134.7,6.8,25.7,10,34.3,22.8,6.3,5.2,10.1,0,249.6,0,0.1,1.3,-0.3,0,5,89.7,0,717.7
"DOM_62T63",0.4,0,0,0,1.1,0.1,0.8,0.3,0,0.3,0,0,0.4,0,0,0,0,0,0.1,0.8,2,4,7.3,6.3,0.3,2,4.3,6.5,9.8,2.6,9.9,5.5,1.5,1,2,0,6.5,0,0.8,57,-0.2,0,0.1,71,0,204.7
"DOM_64T66",24.3,0.7,0,0.2,10.1,4.5,14.8,2.9,0,2.3,2.5,4.5,8.9,4.7,1.4,1.8,1.7,0,1.3,8.8,22,64.7,67.4,63.7,2.4,3.6,7.4,3.9,146,214.8,44.9,28.5,9.7,7,11.3,0,86.5,0,0.1,33.7,-1,0,3.9,182,0,1097.6
"DOM_68",6.2,0.3,0.3,0,7.7,5.4,8.1,3.3,0.7,1.2,2.3,2.4,1.7,3.5,1.1,1.3,1.1,1.1,0.8,10,13.8,69.8,192.6,67.9,11.6,7.4,16.4,6.3,34.1,102,68.6,36.4,26.2,16.2,24.6,0,1220,0.2,18.6,366.4,0.1,0,14.7,9.8,0,2382.4
"DOM_69T82",15.2,2,1.5,0.7,30.3,8,18.9,3.6,0,7.4,3.4,7.5,8,7.3,0,2.2,1.8,1.2,3.5,14,34.5,222,165.3,112.5,7.6,16.5,23.4,12,63.5,63.5,231.4,51.5,19.2,13.6,29.4,0,183.7,0.4,48.8,21.5,-2.6,0,5.6,358.2,0,1818
"DOM_84",0.2,0.1,0,0,0.9,0.1,0.4,0.1,0,0,0.1,0.2,0.5,0.1,0,0,0,0,0.1,0.4,4.2,1.8,1.5,1.7,0.3,0.1,0.5,0.1,1.9,6.7,3.9,9.4,3.1,1.9,1.2,0,40.6,2.2,1479.4,77.5,0,0,0.3,1.7,0,1643.4
"DOM_85",0.4,0.1,0,0,1,0,0.8,0,0,0,0,0.1,0.3,0.3,0,0,0,0,0.1,0.1,1.4,3.3,5.1,5.4,0.1,0.2,1.2,1,4.6,0.4,8.1,9.1,14.6,1.8,0.3,0,153.7,5.1,765.4,3,0,0,5.4,4.8,0,997.5
"DOM_86T88",0.1,0.1,0.1,0,14.6,0.8,0.1,0,0,0,0,0,2.4,0,0,0,0,0,0.3,0,0.1,27.4,0.4,49.7,2,0,0,0,0,0.1,5.5,11.2,1.2,39.2,0.1,0,411.3,140.3,0.6,0.5,0,0,4,0.6,0,712.7
"DOM_90T96",1.6,0.5,0.3,0.2,6.1,0.8,0.4,0.1,0,0.1,0,0.1,4.8,0.1,0,0,0,0,0.9,0.3,1.4,2,9.6,9,6.5,8.7,4.9,1.9,11.1,1.1,5.7,16.8,3.8,15.3,100.4,0,237.2,71.9,227.9,31.6,0.3,0,17.5,7.5,0,808.4
"DOM_97T98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,0,14.7
"IMP_01T03",29.3,0,0,0,74.6,1.2,16.9,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0.4,0.2,1.4,2.8,0.5,2,0,0,0,0,0.2,0.6,0.2,0.4,0.1,0.3,0,63.6,0,0.2,1.7,1.9,5,0,0,204.1,0
"IMP_05T06",1.5,1.1,0.1,0.6,1.9,0.1,0.4,0,0.5,1.4,0.1,0.3,2.4,0.1,0,0,0,0,0.1,0.5,85,2.5,1.2,7,0.6,0.1,0.3,0,0.2,1.9,1.8,0.5,0.2,0.8,1.4,0,8.1,0,0,0.8,0.3,0.7,0,0,125,0
"IMP_07T08",0.3,0,0.7,0,0.2,0,0.1,0,0,0.3,0,5.7,3.1,0.3,0,0.1,0.1,0,0.1,0.1,0.2,17.9,0.1,0.3,0,0,0,0,0,0.5,0.2,0,0,0,0,0,2,0,0,0.1,0,0.2,0,0,32.7,0
"IMP_09",0.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.2,0
"IMP_10T12",28.8,0,0,0,79.8,0.5,1,0.4,0.1,1.5,0.5,0.2,0.2,0.2,0,0.1,0.1,0,0.1,0.5,0.9,2.6,6.5,1.6,26.8,0.4,0.1,0.1,0.7,0.7,2.9,5.7,2.2,3.4,9.5,0,313.5,0.1,1.6,2,0.7,15.2,0,0,511.5,0
"IMP_13T15",0.1,0.2,0,0.2,1.9,59.1,1.3,0.1,0,1.3,1.2,0,1,0.1,0.1,0,0,0,3.1,5.4,0.2,3.9,5.3,1.6,0.8,1.8,0.4,0,0,0.6,6.9,3.3,0.4,10.4,9.9,0,218.2,0,0.1,0.9,0.3,9.4,0,0,349.9,0
"IMP_16",1.5,0,0,0,0.5,0.1,59.9,0.9,0,0,0.1,0.5,0.1,0.4,0,0,0,0,0.2,7.9,0.8,33.4,1.5,0.9,0.1,0.1,0,0,0,4,0.2,0.3,0.3,0.1,0,0,6.5,0,0.1,1.5,0.6,1,0,0,123.9,0
"IMP_17T18",1.3,0,0,0,9,1,6.2,28.5,0,1.3,0.3,1.8,0.3,0.7,0,0.1,0.3,0,0.1,2,0.6,4.2,9.3,3,0.7,8.3,0.2,0,0.2,1.1,6.7,3.4,2.9,1.3,0.9,0,29.9,0,0.1,1.2,0.4,1.7,0,0,129,0
"IMP_19",36.7,1,2.4,0.5,7,2.6,9.6,0.8,14.1,3.8,2.4,8,11.5,2.1,0,1.1,0.8,0,0.6,5.6,47.7,59.7,28.9,175.1,1.2,1.1,1.7,0.9,4.3,6.8,15,13.4,4.3,3.4,4.6,0,129.7,0,1.4,0.8,0.3,5,0,0,615.8,0
"IMP_20T21",23.1,0.3,0.6,0.1,6,9.8,15.9,5.6,0,13.5,23.9,5.2,6.3,3.2,0.1,2.4,0.8,0.1,1,6.1,4.3,22.2,6.1,3.3,0.4,0.9,0,0,0.1,4.2,5.1,1.9,1.7,24.5,2.7,0,167.4,0,55.2,2.5,0.9,3.5,0,0,431.1,0
"IMP_22",3.8,0.3,0,0.1,13.5,2.1,8.2,2.8,0,2,18.9,2.9,2.1,3.3,2.3,4.4,2.4,3.4,1.6,10.3,2.8,69.2,17.6,16.3,0.7,0.1,0,0,0,3.3,2.8,2.2,1,0.2,0.5,0,18.3,0,0.2,3.4,1.3,0.2,0,0,224.3,0
"IMP_23",0.7,0,0,0,1.7,0.2,3.1,0.1,0,0.4,0.7,11.9,1.1,0.9,0.5,0.6,0.1,0,0.2,1.3,0.8,118.1,2.1,1.5,0.2,0,0,0,0,2.7,0.4,0.6,0.4,0.3,0.1,0,11.4,0,0.1,1.5,0.5,0.2,0,0,164.7,0
