"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",4.9,0.6,0.1,0,21.7,1.9,0.3,0,0,0.3,0.4,0,0,0,0,0,0,0,0,0,0,0.1,1.6,0.1,1.1,0.1,0,0,0.1,0,0.4,2.4,0.7,0.3,0.7,0,17.8,0,27.7,24.5,-6.8,0,0.3,3.4,0,105
"DOM_05T06",1.7,3396.4,5.9,68.7,2.6,1.5,0.1,0.5,514.6,11.3,3.2,1.1,7.5,0.2,0.6,0.3,2.7,2.5,0.6,0.3,59,1.2,8,6.2,2,0.4,1.6,0,2.2,1.5,7.4,12.7,8.8,5.3,9.6,0,9.7,0,8.8,1175.8,23.6,0,0,10324,0,15690.2
"DOM_07T08",5.4,455,632.8,43.9,2.4,2.7,0.2,1,19.7,38.3,2.3,41.9,50.9,3.1,3.3,1.7,12.5,1.1,1.9,6.2,5.2,189.8,10.9,7.2,0.1,0.1,0.2,0,0.8,8.8,10.3,57.6,2.4,0.3,5.1,0,10.8,0,1.9,61.1,-0.3,0,0,1.7,0,1700.5
"DOM_09",0.3,316.1,5.3,6.1,0,0,0,0,2.1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0.3,0.5,0,0.1,0,0,0,0,0,0,0.5,0.5,0.1,0,0.1,0,0.4,0,13.7,4.7,0.1,0,0.2,42.3,0,393.9
"DOM_10T12",11.3,0.7,0.1,0.1,36.7,2.3,0,0.1,0.1,1.8,0.1,0,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0.3,6.1,1.8,15.5,0.2,0.1,0,0.9,0.1,1.6,20.5,6,5.4,5.1,0,90.1,0,56.8,0.2,0.1,0,2.1,14.9,0,281.5
"DOM_13T15",1,67.8,2.8,2.4,1.1,225.7,0.3,0.7,0.2,2.6,5.6,0.1,0,0.2,2.4,0.4,2.3,6.4,2.1,4.4,0.6,2.7,16.9,7.7,1.8,3,1.1,0.1,7.9,0.2,6.2,46.6,7,14,7.4,0,60,0,51.4,17.8,-0.8,0,3.7,6.2,0,590.2
"DOM_16",0,2,0.2,0.1,0,0.1,0.7,0,0,0,0.1,0,0,0,0.1,0,0.1,0.2,0.1,0.7,0,1.8,0.3,0.1,0,0,0,0,0,0.3,0.3,0.3,0.2,0,0.1,0,0.5,0,0.1,0,0,0,0.1,0.2,0,8.9
"DOM_17T18",0,0.7,0.2,0,0.2,0.1,0,1.3,0,0.1,0.1,0,0,0,0.2,0,0.1,0.1,0,0,0,0.1,1.3,0.2,0.1,0.5,0.5,0.1,1.8,0.1,1.7,3,1.9,0.2,1.1,0,4.4,0,1,0.1,0,0,0.2,0.1,0,21.5
"DOM_19",5.6,311.3,29.5,9.3,1.9,2.6,0.3,0.5,18.3,5.3,1.6,0.7,1.3,0.4,2,0.5,3.3,1.5,0.9,0.5,4.9,8.6,23.4,165.2,0.9,0.9,3.2,0.4,9.3,1.6,14,43.5,8.7,3.7,5,0,79.7,0,22.5,0.1,0,0,1.4,0.4,0,794.9
"DOM_20T21",0.7,13.2,1,0.3,0.2,1.8,0.1,0.3,0.6,2.2,3.7,0.1,0.1,0.1,0.9,0.2,0.5,0.5,0.2,0.1,0.1,0.4,0.9,0.4,0,0.1,0,0,0.2,0.1,0.8,1,0.5,1,0.3,0,31.4,0,21.3,4.3,-1.4,0,0.8,46.7,0,135.6
"DOM_22",0.2,21.5,1.7,0.6,1.4,1.3,0.1,0.3,0.1,0.6,6.7,0.1,0.1,0.2,3.8,0.8,3.5,4.4,0.7,0.5,0.2,3.2,5.4,1.9,0.2,0.1,0.7,0,0.6,0.2,2.1,2.3,0.6,0.6,0.5,0,5,0,1.4,5.6,-1.2,0,0,0,0,78.1
"DOM_23",0.1,4.8,1.2,0.2,0.2,0.1,0,0,0,0.1,0.3,0.4,0,0.1,0.9,0.1,0.4,0.4,0.1,0.1,0,5.6,0.6,0.1,0,0,0.1,0,0.1,0.2,0.5,0.6,0.3,0.1,0.2,0,4,0,0.3,52.8,-18.2,0,0,0.9,0,57.9
"DOM_24",0,42,0.7,1.9,0.1,0,0,0.3,0,0.1,0.5,0.1,2.7,3.7,5.7,3.9,20.4,7.1,2.9,1.5,0.3,7.5,2.2,0.1,0,0,0.2,0,0.1,0,0.3,0.3,0.1,0.1,0,0,0.2,0,0,1.1,-0.1,0,0,1.3,0,107.2
"DOM_25",0,13.3,0.4,0.2,0.2,0.1,0,0,0,0,0.2,0,0.1,0.3,0.6,0.2,2.2,0.9,0.3,0.1,0.1,1.2,0.5,0.1,0,0,0,0,0.1,0.1,0.6,0.9,0.1,0,0.1,0,0.4,0,0.1,0.7,-0.8,0,0,0,0,23.6
"DOM_26",0.1,9.1,0.7,0.4,0.1,0.1,0,0,0,0,0.1,0,0,0,17.6,0.3,1,0.9,0.2,0.1,0.1,0.4,3.1,1.9,0,0.2,3.2,0.2,1.1,0.1,2.4,3.9,0.8,0.7,0.5,0,24.8,0,15.7,159.8,-61.2,0,0,0,0,188.7
"DOM_27",0,6.9,0.3,0.1,0,0.1,0,0,0,0,0.1,0,0,0.1,4.3,2,2.6,1.5,0.4,0.1,0.2,1.6,1.2,0.4,0,0.1,1.2,0,0.2,0.1,1.1,1.1,0.4,0.1,0.2,0,2.8,0,0.8,21.8,-10.6,0,0,0,0,41.3
"DOM_28",0.2,48.2,2.2,1.3,0.1,0.3,0,0.1,0.1,0.1,0.2,0,0.1,0.1,0.8,0.2,8.1,1.6,0.7,0.1,0.2,0.9,1.4,0.6,0,0,0.2,0,0.2,0.1,1.3,3.9,0.3,0.1,0.1,0,4.4,0,3.7,285.6,-108.8,0,0,0,0,258.7
"DOM_29",0,2.2,0.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1,0.7,12.5,0.1,0,0,0.1,6.8,0.9,0,0,0.1,0,0.1,0,0.5,1.1,0.1,0,0.1,0,45.3,0,3.2,156.1,-63.8,0,0.1,0,0,166.9
"DOM_30",0.1,1.7,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0.1,0,0.1,0,2,0,0,0.1,0.3,1.8,0.1,0,0,0,0,0,0.6,4.1,0.1,0.1,0.1,0,0.9,0,6.3,87.2,-33.4,0,0,0.1,0,73
"DOM_31T33",0,1.5,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0.2,0,0.1,0.1,0.1,0.2,0,0.2,0.4,0.3,0.1,0.1,0.1,0,0.4,0.1,0.5,1.2,0.6,0.8,0.3,0,8.7,0,5.6,47.5,-24.7,0,1,0.1,0,46.3
