"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",1508.3,13.4,7.1,0.9,1331,9.8,3.7,2.3,0.8,11.1,6,0.3,0.4,0.1,0,0,0,0,0,0.7,4,11.4,72.9,4.1,59.8,0.5,0.1,0,0.4,5.5,19.4,39.7,44.2,21.9,34.1,0,4071.3,0.3,145.4,1108,1440.7,0,9.7,717,0,10706.2
"DOM_05T06",58.5,3833,21.4,157.5,22.9,0.8,0.2,2.8,1787.8,75.6,6.5,23.2,50.1,0.4,0.1,0.2,0.4,0.5,0.8,3,1028.4,11.8,40.8,107.9,19.1,1.2,3.1,0.1,1.8,49.4,24,25.1,67.5,68.7,95.3,0,386.3,0,4.8,36.2,-43.5,0,0,24360.5,0,32334.3
"DOM_07T08",21.6,66.1,964.7,6.8,1.1,0.1,0.1,0.9,115.9,26.5,0.9,114.2,1938.7,8.2,0.2,1,1.2,0.1,0.4,2.9,62,187.2,9.9,14.1,1.5,0,0.1,0,0.4,12.5,3.5,11.4,2.4,0.4,15.5,0,27.7,0,0.8,102.2,5.1,0,0,1569.4,0,5297.4
"DOM_09",20.8,1297.5,49.4,55.3,1.4,0,0,0.2,0.6,0.2,0.6,0.5,0.3,0,0,0,0.1,0,0,0.1,9.8,20.6,0,0.9,0,0,0,0,0,0,2.3,4.3,3.6,0,0.1,0,0,0,34.3,0.1,0,0,0,1.4,0,1504.5
"DOM_10T12",135.9,0.8,0.1,0.1,146.5,0.4,0,0.2,0.1,1.8,0.1,0.1,0,0,0,0,0,0,0,0.1,0.8,1.4,21.3,2.4,82.8,0.4,0.1,0,0.7,1.8,4.5,21.6,20.7,24.5,46.1,0,4030.3,0.3,11.1,7.2,6.5,0,35.4,687.4,0,5293.8
"DOM_13T15",4.4,5.1,1.5,0.3,1.4,27,0.1,0.6,0.1,1.4,2.4,0.8,0.1,0.1,0,0,0.1,0.2,0.3,2,1.1,5,10,2.7,2.2,0.5,0.1,0,0.6,0.6,3.6,9.5,7.4,13.4,20,0,92.9,0,2.3,7.8,4.7,0,13.8,45.2,0,291.3
"DOM_16",1.6,3.8,1.7,0.2,0.4,0,1.5,0.3,0,0.2,0.2,0.5,0.1,0.1,0,0,0,0,0.2,1.8,0.9,22.9,1.7,0.8,0.2,0.2,0,0,0,9.8,1.3,0.7,1.8,0.2,4.6,0,10.4,0,0,0.1,0,0,0.2,0.8,0,69.3
"DOM_17T18",3.1,3.9,1.7,0.1,9.7,0.4,0.1,14.3,0.3,1.5,1,1.6,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.9,3.4,2.6,22.6,5.7,2.1,13.9,3.3,0.5,5.5,7.6,24.2,24.8,59.2,14.3,50.8,0,33.7,0,3.3,1.8,0.5,0,2.5,17.5,0,338.9
"DOM_19",268.7,490.1,159,30.4,23.3,2.2,0.7,2.5,83.6,47.5,4.4,29.4,37.2,1,0.3,0.5,0.9,0.4,1.1,10.3,134.3,127.9,126.7,1051.5,11.1,3.9,8.2,0.9,11.2,66.8,75.4,139.8,109.7,72.1,140.9,0,298.6,0,20.1,5,4.1,0,8.8,1143.9,0,4754.6
"DOM_20T21",36.9,21.4,6.4,0.8,2.6,1.6,0.2,1.2,3,17.5,10.3,2.8,3.1,0.2,0.1,0.2,0.1,0.1,0.3,1,3,6.2,3,2,0.5,0.5,0.1,0,0.2,4.5,4.3,2.9,6.4,24.2,16.7,0,130.3,0,21.9,9.1,3,0,3.3,711.4,0,1063.3
"DOM_22",12.7,48.5,14.6,2.7,23.5,1.5,0.3,1.8,0.9,5,24.3,4.5,3,0.7,0.8,1,1.3,1.5,1.4,5.8,6.2,63.5,29.7,39.8,2.7,0.8,2.5,0.1,0.9,10.8,13.2,9.5,10.7,18,22.8,0,133.7,0,1.7,10.1,8.9,0,0,39.6,0,580.9
"DOM_23",18.4,48.5,27.9,4.3,18.9,0.5,0.5,0.2,0.5,3.6,3.2,103.9,7.1,0.9,0.9,0.6,0.7,0.6,1.1,4,8.8,594.9,18,10.2,3.4,0.4,1,0.1,0.8,46.4,12,13.7,23.5,17,28.7,0,235,0,0.7,13.7,9,0,0,142.5,0,1426.2
"DOM_24",15.8,606.6,265,59.3,35.6,0.8,0.6,23.1,2.8,21.1,17.7,43,1779.9,143.6,18.5,75.3,91.1,24.9,56.2,175.6,113.6,1228.2,52.1,22.3,0.3,0.4,11.1,0,1.9,22.1,15.1,13.4,12.4,25,78.3,0,7.4,0,0.6,76,-3.9,0,0,5205,0,10337.6
"DOM_25",12.3,112.5,12.9,3.8,12.6,0.4,0.4,0.4,1.1,1.8,2.4,3.5,11.7,4.9,0.5,0.8,3.4,1.2,2.5,13.8,8.6,101.8,11.8,9,1.3,0.3,0.7,0.1,0.5,14.4,11.7,16.2,10.2,4.2,13.4,0,65,0,0.7,74.1,66.9,0,0,49.3,0,663.2
"DOM_26",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0.1,0.1,0,0,0.3,0,0,0.1,0.2,0.3,0.3,0.5,0.3,0,12.4,0,0.5,55,4.2,0,0.9,37,0,112.9
"DOM_27",2.3,24.9,4.3,0.9,1,0.1,0,0.1,0.3,0.6,0.5,0.8,2.5,0.3,1.6,4.3,1.7,0.9,1.2,9.9,13.5,54.5,10.1,10.3,1,0.8,6.7,0.3,0.6,10.2,9.2,8.1,10,6.1,19.4,0,10.8,0,1.8,16.7,28.5,0,0.4,37,0,314.2
"DOM_28",2,16,2.8,0.9,0.3,0.1,0,0.1,0.1,0.1,0.1,0.3,0.4,0.1,0,0,0.5,0.1,0.2,1.1,0.9,2.9,0.9,1,0,0,0.1,0,0.1,0.5,1,2.7,0.9,0.4,1,0,9.3,0,0.8,187.2,53.3,0,0,151.2,0,439.6
"DOM_29",0.5,1.3,0.3,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,1.4,0.1,0.4,0.4,0.5,2.8,6.6,0,0,0.1,0,0.1,0.3,1,1.3,0.4,0.3,1,0,45.7,0,1.6,69.9,6.7,0,0.4,29.3,0,173.1
"DOM_30",0.5,10.4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,15.6,0.1,0,2.6,1,10.4,0,0,0,0,0,0.3,8.7,63.8,0.1,0.1,0.8,0,7.3,0,23,198.7,177.8,0,0,64.9,0,586.8
"DOM_31T33",67.9,261.3,31.1,10.1,15.1,0.9,0.4,2.2,3.5,3.6,2.3,7.8,21,0.9,0.6,0.6,1.9,0.5,1.7,42.7,38,32.5,19.7,84.1,4.3,2.4,13.5,0.4,3.4,144.2,24.4,40.8,20.2,50.4,29.8,0,205.4,0,18.6,458.8,3.4,0,7.2,2.6,0,1680.4
"DOM_35T39",101.3,548.2,185.4,15,39.5,5.1,1.1,8.3,12.1,22.9,11.1,33.7,76,2,0.8,0.7,1.7,0.8,1.5,9.5,436.4,33.9,99.4,105.3,31.2,8.5,17.8,1.1,15,290.7,68.9,202.7,373.2,210.5,249.5,0,1782.8,2.7,385.7,21.4,2.5,0,0,39.5,0,5455.5
"DOM_41T43",15.8,60.6,40.2,3,1.4,0.2,0.1,0.4,0.8,1,0.6,1.9,1.7,0.2,0.1,0.1,0.2,0.1,0.1,4,25.5,232.8,22.3,31.5,3.2,1.2,6.8,0.2,5,324.7,40.3,90.6,65.5,30.8,46.3,0,506.8,0,109.7,14975.7,0,0,0,0,0,16651.2
"DOM_45T47",579.2,1375.6,365.7,77.7,477.7,22.4,4,22,354.1,88.3,51.5,109.7,877.7,54.4,9.7,27.7,38.4,15,44.9,153.3,422.6,1180.2,3724.9,788.8,152,129.6,213.9,25.6,54.3,262.6,779.9,296.5,305.1,392,736.6,0,3577.1,0.8,154.4,1956.4,870.8,0,21.7,5230.1,0,26024.8
"DOM_49T53",138.1,739.6,171.7,47.1,105.9,6.5,1.8,8.4,140.5,27.5,14.4,40.6,317,17.6,3,7.8,11.8,4.4,13.3,33.6,124,306.4,353.5,1028,14.9,13.2,20.7,1.8,22.6,51,115.3,164.6,126.1,68.2,199.2,0,3958.1,0.3,949,789.1,149.2,0,127.1,4618.5,0,15051.2
"DOM_55T56",3.6,16.8,2,2,2.3,0.2,0.1,0.4,0.2,0.7,0.5,0.9,0.9,0.1,0.1,0.1,0.2,0.1,0.3,1.2,5.1,7.9,21.6,23.7,4.7,2.5,1.5,0.7,7.4,30,55.6,37.8,65.6,81,81.9,0,977.7,0.7,97.2,2.9,0,0,369.8,0,0,1907.7
"DOM_58T60",2.4,6.9,1.4,0.1,7.3,0.1,0.1,2.5,0.7,1.2,0.5,0.9,0.2,0.1,0.1,0.1,0.2,0.1,0.2,1.1,5.3,5,40.2,12.8,3,114.2,23.2,2.1,9.7,13.4,121.1,43.1,136,22.7,121,0,70.6,4.6,231.8,84.2,0.1,0,3.2,7.8,0,1101.1
"DOM_61",12.7,24.9,9.1,2.5,4.6,0.7,0.1,0.8,1,1.4,1.1,2,1.2,0.3,0.3,0.1,0.4,0.2,0.4,2.7,12.3,13.4,57.6,45.3,5.8,19.9,273.2,3.2,28.5,39.4,72.6,100.6,73.5,58.9,115.8,0,2773.9,0,27.9,3.3,-0.2,0,20.5,68.6,0,3880.6
"DOM_62T63",1.5,27.7,2.1,0.4,3.1,0.3,0,0.5,0.6,1.2,0.5,0.9,1,0.1,0.2,0.1,0.2,0.1,0.1,2.1,7.8,6.8,26.4,22.1,2.1,6.4,17.2,6.8,24,19.4,48.3,52.5,38.4,29.7,48.5,0,6.6,0,8.3,346,0,0,0.1,8.7,0,769.1
"DOM_64T66",92.2,308.6,41.7,6.4,20.2,2.5,0.5,2.6,5,6.5,4.3,7.9,15.3,1.1,0.7,0.5,1.2,0.6,1.4,8.8,42.9,66.4,137,123.2,11.4,8.4,16.9,2,201.6,810.7,111.4,146.4,128.6,102.8,194,0,835.8,0.7,51.7,3.9,0.2,0,11.5,105.1,0,3640.9
"DOM_68",46.3,307.5,10.2,3,29.1,4.8,0.6,5.6,4.2,5.9,7.3,9.1,4.3,1.9,1,0.8,1.5,1.2,1.9,21.3,55.9,136.2,793.5,245.9,118.6,33.1,87.1,7.8,100.9,878.6,393.3,414.1,808.7,489.9,751.3,0,8515.6,0,514.1,825.5,0,0,57.7,4.1,0,15699.5
"DOM_69T82",161,1539.3,112.2,53,189.2,8.9,1.9,13.1,16.1,46.2,18.2,35.5,26.8,4.8,5.7,3,5.9,3.1,8.6,61.3,173.5,522.5,877.5,470.7,85.7,100.2,166.5,18.2,205,575.6,1438.3,598.7,624.5,494.5,1010.1,0,400.7,5.4,810.2,2237.8,-0.7,0,22.8,237.4,0,13389
"DOM_84",16.5,41,5.9,1,11.2,0.3,0.5,0.8,1.7,2.4,1,1.7,3.6,0.3,0.1,0.2,0.3,0.1,0.3,2.5,14.4,17,25.9,31.2,2.9,3,5.2,0.7,10.5,26.7,50.2,35.6,32.8,42.9,128.3,0,354.8,114.2,3734.3,67.1,6.9,0,5.6,36.5,0,4838.2
"DOM_85",0.8,17.4,2.3,0.1,0.6,0.1,0,0.1,0.2,0.2,0.1,0.2,0.1,0,0,0,0,0,0,0.4,1.4,1.1,4.1,4.2,0.1,0.8,1.3,0.2,2.8,2.5,11.5,22.2,96.7,13,19.7,0,979.2,17.6,4730.7,4.7,0,0,15.9,0,0,5952.6
"DOM_86T88",58.9,39.6,0.5,0.1,42,0.3,0.5,3.3,2.8,16.7,5.2,7.3,2.6,1.2,0.6,0.7,1.3,0.7,0.5,16.7,55.4,46.4,172.8,203.7,16.6,18.8,33.9,5.1,89,88.5,306.7,35.6,7.4,177.5,1060.1,0,1042.5,790.5,0,43.9,0,0,11.8,0,0,4407.6
