"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",633.8,1,0.3,0.1,3137.9,0,77.5,0,0,21.7,0,0,0,0,0,0,0,0,0.9,0,6.8,8.4,44.9,1.1,279.6,2.1,0,0,0.2,8.2,22.1,40.1,18.1,19.1,9,0,2834.7,0,0,460.2,11.2,0,60.9,2390.9,0,10090.7
"DOM_05T06",5.9,21.6,0.4,3.3,9.1,0.6,0.2,4.5,1833.3,28.1,4.1,6.7,55,1.4,0.3,0.3,2,0.1,0.7,0.8,171.5,2.6,4.4,4,8.6,0.3,0.4,0.1,1.3,2.9,5.7,7.2,8.4,10.1,5,0,13.6,0,10.7,15.1,0.1,0,0,10.7,0,2260.8
"DOM_07T08",1.9,0.5,4.4,0.2,1.2,0,0,0.3,72.8,16.1,0.2,27.3,156.7,14.1,0.7,0.8,1.5,0,0.5,1.7,6.1,45.2,1.1,0.9,0.6,0,0,0,0.1,0,0.4,0.5,0,0,0.6,0,4.3,0,0,0,1.1,0,0,401.5,0,763.6
"DOM_09",14,30.9,2.7,4.4,2.4,0,0.1,0.8,3,0.4,1.6,0.3,0.1,0,0,0,0.6,0,0,0.3,10.6,15.1,0,0.4,0,0,0,0,0,0,1.8,3.5,1.2,0.1,0,0,0,0,184.5,0,0.3,0,0,66.6,0,345.7
"DOM_10T12",735.6,0.3,0,0.1,2417.4,13.7,0,13.5,0.1,25.9,3.4,0,0,0.2,0.8,0.1,0.5,0,0.7,3,2.6,4,153.3,7.3,1517.1,2.5,0,1.4,4.5,0.1,11.9,196.3,100.9,194.5,45.3,0,8225.9,0,0,0,7.2,0,218.9,2033.1,0,15942.2
"DOM_13T15",10.7,4.3,0.9,1.1,12,435.8,0,13.3,0,10.2,43.5,1.4,0,9,9.8,1.2,4.9,0.9,23.8,62,0,0,65,16,35.1,17.9,0,0,1.2,0,24.1,185.3,28.7,111,90.4,0,366.4,0,0,0,3.8,0,19.9,1033.2,0,2642.8
"DOM_16",0,1.7,0.5,0.2,4.2,0,79.4,19.6,0,3.9,7.3,4.3,0,9.5,3.6,1.7,0,0.3,8.6,122.3,0,244.5,11.1,0.1,0,2.1,0,0,0.1,0,2,8.5,0,2.3,19.9,0,23.1,0,0,9.8,0.1,0,0.4,15.2,0,606.1
"DOM_17T18",8.8,1.3,0.9,0.2,139.8,7.7,4.8,634.7,6.2,35.1,37.2,12.5,0.3,14.4,21.4,6.5,14.5,0.3,2.8,21.7,4.7,23.7,125.2,28.1,59.3,239.6,19.1,39.9,131.9,18.7,274.3,225.2,222,62.9,42.8,0,306.3,0,0,0,2.3,0,34.7,497,0,3328.8
"DOM_19",1194.9,165.5,84.5,32.9,446.2,54.5,33.7,132.5,5211.5,962.2,161.8,217.5,335.8,158,84,43.2,120.4,3.2,57.8,102.4,1584.1,1264.7,804.8,3345.5,342.9,55.2,61.3,97.6,346.8,609.7,778.1,1540.8,505.9,389.3,343.1,0,2037.1,0,0,0,10.3,0,9.8,674.6,0,24404.2
"DOM_20T21",204.7,9.5,3.7,1.1,83,48.9,10.9,75.7,235.6,681.5,477.5,25.8,30.7,44.2,46.2,18.7,23.4,0,20,36.6,70.4,72.3,25.4,7,13.9,5.1,0,0,0.5,97.1,52.4,146.8,33.4,828.4,78.6,0,194.4,0,0,0,12.4,0,46.7,6559.1,0,10321.7
"DOM_22",32.6,10.7,4.2,1.8,235.2,16.7,8,55.3,33.4,69.1,556.8,21.1,14.6,66.6,134.7,51.7,108.6,7.8,43,87.4,85.7,384.6,130.3,60.5,56.8,7.9,0,0,2.3,0,20.1,64.2,30.1,41.6,53.5,0,38.1,0,0,251.8,4.4,0,0,2739.6,0,5530.6
