"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",38,0,0,0,93.7,7.2,21,8,0.1,0,3.4,0.2,4.3,0.3,0,0,0.2,0,0,0.3,0.1,1.6,0.2,0.3,13.8,0,0,0,0.1,0.2,0.6,0.3,0,0,0.1,0,93.5,0,0.5,10.9,0.7,0,80.7,224.7,0,604.9
"DOM_05T06",0,0,0,0,0,0,0,0,16.7,0.3,0.1,0.1,0.8,0,0,0,0,0,0,0,4.4,0,0.1,0.2,0.1,0,0,0,0,0.7,0.1,0,0,0,0.1,0,1,0,0.1,1.4,0,0,0,0,0,26.6
"DOM_07T08",0.1,0,0.3,0,0.1,0,0,0.1,0.2,1.3,0.1,7.2,10,0.2,0,0,0.1,0,0,0,0.2,8.6,0.2,0.1,0,0,0,0,0,5.6,0.1,0.1,0,0,0,0,0.1,0,0,0.5,-0.2,0,0,37.7,0,73.1
"DOM_09",0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3.1,0,0,0,0,7.8,0,12.3
"DOM_10T12",2.6,0,0,0,9.5,0.4,0,0.2,0.1,0.3,0.3,0.1,0.3,0.2,0,0,0.2,0.1,0,0.1,0.3,1.3,13,2.1,31.7,0.3,0.5,1.1,0.9,1.2,3.3,0.9,0.3,1,2.6,0,332.5,0,4.7,0.4,2.1,0,128.4,537.2,0,1080.5
"DOM_13T15",1.1,0,0.1,0,0.8,207.5,0.8,1.9,0.6,1.4,9.4,1.5,1.7,2.2,0.3,0.1,2,3.4,0.2,2,2,7.3,30.9,7.3,3.5,1.2,1.1,1.7,5.9,6.6,25.5,4.8,1.1,8.8,3.9,0,276.6,0.1,28,0.1,1.1,0,54.7,436,0,1145.2
"DOM_16",0.2,0,0,0,0.1,0.2,4.9,0.9,0.1,0,0.5,0.7,0.4,1,0,0,0.5,0.3,0,1,0.1,13.3,0.3,0.2,0.3,0,0,0,0,0,0.8,0.1,0.5,0,0,0,0.4,0,0,0,5,0,0.6,263.5,0,296
"DOM_17T18",0,0,0.3,0,7.1,6.5,0,93.3,3.6,0.7,7.8,4.9,4.8,5.3,0.8,0.3,4.9,1.8,0.1,1.4,2.9,1.6,9.5,12.5,7.2,12.4,0.6,38.7,92.3,0,71,1.4,0,0,0,0,8.7,0,0,0,-1.2,0,2.2,263.6,0,666.9
"DOM_19",5.8,0.1,0.7,0.1,1.7,1.9,0.5,1,31.5,8.3,2.1,5.9,30.9,2.8,0.1,0.1,2,0.6,0,0.9,20,18.2,18.3,126.7,2.2,0.4,1.6,2.4,3.8,0,23.5,3.6,1.1,1.9,1.4,0,307.7,0,0,0,2.1,0,73,273.8,0,978.8
"DOM_20T21",8,0.1,0.3,0,1.6,12.9,1.3,4.5,11.3,33.1,49,5.6,22.3,6.1,0.6,0.4,3.2,1.6,0.1,0.9,2.8,8.9,4.3,2.1,0.6,0.6,0.1,0.3,0.6,0,5.1,0.7,0.6,4.5,1.6,0,91.4,0,33.4,0,0.1,0,3.6,334.4,0,658.8
"DOM_22",0,0,0.2,0,5.3,4,0.7,2.5,1.2,2.9,42.5,3.4,7.9,6.9,1.3,0.9,10.9,8.1,0.2,1.9,1.7,33.4,16.5,10,2.3,0.3,0,1.2,1.3,0,9.4,0.9,0,0,0.4,0,47.6,0,0,0,0,0,0,1135.2,0,1360.9
"DOM_23",1.5,0,0.8,0,2.8,1.6,0,0.4,0.7,2,5.5,76.8,23.2,9.4,1.5,0.6,6,3.5,0.1,1.3,3,309.8,8.6,2.4,2.6,0.1,0,0.6,0,0,6.8,1.3,0,1.5,0.2,0,21,0,0,0,0.2,0,0,448.6,0,944.5
"DOM_24",0.3,0.1,0.1,0.2,0.6,0.2,0.2,1.8,0.8,1,5.3,6.6,614.3,251.3,3,6.7,112.3,24,1.3,8.2,8,155.8,3.4,1.1,0,0,0.6,0.1,0.2,8.8,3.8,0.2,0.1,0.2,0.2,0,0.9,0,0,0,-9.1,0,0,3700.8,0,4913.8
"DOM_25",1.4,0.1,0.3,0.1,3,1.8,1.4,0.8,2.2,1.5,5.6,3.6,44.1,69.2,1.2,1.1,38,9.2,0.4,6.2,4.6,73.7,8.4,3.4,1.4,0.2,0.7,1.4,0,0,12.5,2.1,0.5,0.1,0.6,0,15.9,0,0,115.3,0.7,0,0,1062.3,0,1495.1
