"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",906.9,0.1,0.2,0,3327.5,123.9,613.9,214.5,0.8,43,20.3,1.2,6.8,1.5,0.7,0.7,1.3,1.1,0.4,28.8,4.7,15.1,156,5,300.9,2,2.2,1,2.6,2.1,43.5,40.9,16.5,29.7,13.3,0,2958.2,0.2,149.3,362.7,-25,0,72.4,715.9,0,10163.2
"DOM_05T06",0,0.3,0,0,1.4,0,0,0,170,6.1,0,0,0.7,0,0,0,0,0,0,0.1,46.2,0,0,0.1,1,0,0.1,0,0,0.2,0.4,0,0,0.8,0.5,0,0,0,0,0,0,0,0,1.8,0,229.8
"DOM_07T08",2.6,0.1,29.4,0,2.3,0.3,0.1,3.1,0.1,28.9,0.2,147.7,407.9,42.1,0.3,0.2,0.9,0.4,0.1,3.2,1.2,158.6,3.9,1.9,1.6,0.2,0.3,0.2,0.1,2.6,2.1,3.3,0.3,0.5,0.2,0,9.4,0,5.4,12.7,-8.6,0,0.1,620.1,0,1485.9
"DOM_09",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,6.7,0,7.3
"DOM_10T12",729.6,0.2,0.7,0,2584.8,78.7,4.9,21.6,7.1,68.9,6.5,7.9,1.6,5.4,2.7,3.1,2.7,4.5,0.5,7.6,30.7,57.1,192.9,30.7,1990.3,7.8,6.7,4.9,16.1,7,81.9,128.3,43.9,216.7,174.5,0,10598.8,5.9,166.5,22.1,8,0,267.1,2881.3,0,20478.3
"DOM_13T15",9,0.2,0.4,0,11.7,1144.9,3.6,3.9,0.7,13.5,23.2,7.1,1.2,5.9,1.1,4.6,1.4,32.9,1.2,66.3,9.7,39,71.7,10.4,19.4,4,2.6,1.2,1.7,1.4,19.8,25.4,4.4,41.5,12.5,0,4103.7,0.1,10.1,8.7,12.1,0,179.5,5342.8,0,11254.1
"DOM_16",9.7,0.2,0.1,0,13.5,7,412.3,49.1,0.5,8.3,9,25.2,2.6,20.6,2.9,6.2,6.3,19.7,1.9,210.7,12.2,801.8,46.6,12.7,11.6,0.5,0.9,0.3,0.9,13.3,20.8,9.6,5.6,4.3,12.6,0,59.1,0,19.6,16.6,-1,0,10.7,1518.6,0,3382.9
"DOM_17T18",17.1,0.2,3.8,0,173.8,48.2,23.7,829.8,6.4,43.2,29.5,48.2,4.8,21.8,10.8,15.7,12.3,20.4,0.6,32.5,90.9,63,328.1,63.4,62.1,312.4,52.5,40.4,77.9,13,258,127.1,90.1,85,93.5,0,405.8,0.1,11.6,10.7,-18.7,0,29.5,2064.6,0,5603.8
"DOM_19",130.8,2,28.8,0.1,49,32.3,14,25.9,243.6,140,26.6,87.4,42.1,25.2,5.3,12.2,11,15.7,1.2,25.3,348.2,291.8,219.3,863.8,35.7,6.6,16.4,9.9,28.7,13.5,94.1,85.2,21.4,53.9,33.8,0,2247.5,0.1,46.5,6.4,6.5,0,71.5,1305.9,0,6725.2
"DOM_20T21",137.5,0.9,10.4,0,60.1,160.4,32.6,92.3,90.1,473.8,293.1,81.7,30.8,51.9,19.8,37.5,16.5,40.8,2.7,44,58.7,156.3,78,22.9,18.5,9.6,2.6,3.1,3.8,13,57.2,21.4,12.4,125.1,34.4,0,891.6,0.3,704.4,10.6,1.4,0,33.3,1963.2,0,5898.5
