"","D01T03","D05T06","D07T08","D09","D10T12","D13T15","D16","D17T18","D19","D20T21","D22","D23","D24","D25","D26","D27","D28","D29","D30","D31T33","D35T39","D41T43","D45T47","D49T53","D55T56","D58T60","D61","D62T63","D64T66","D68","D69T82","D84","D85","D86T88","D90T96","D97T98","HFCE","NPISH","GGFC","GFCF","INVNT","CONS_ABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_01T03",3262.9,55,7.3,1,33437,740.4,1694.4,211.6,16.5,50.6,528.4,17.1,142.1,22.2,15.1,13.7,35.7,83.8,12.7,162.4,59.4,196.1,63.4,150.3,1323.2,7.9,11.7,13,41.3,123,484.9,228,55.7,575.7,160,0,21589.9,0,54,938.2,93.9,0,143.8,7467.8,0,74291.2
"DOM_05T06",30.2,217.4,10.8,4.1,52.8,16.3,18.4,80.4,638.6,251.7,32,209.9,2962.3,47.3,12.2,18.4,124.2,54,6.8,23,2903.5,46.7,134.7,74.1,19.9,7.4,14.5,12.2,31.5,86.5,63.8,56.3,37.5,57.1,26.7,0,888,0,146.9,62.2,-18.5,0,11,1850.9,0,11323.8
"DOM_07T08",14.9,26.1,51,1.4,20.9,3.7,10.2,32.7,132.2,494.5,15.3,784,2614.1,111.1,12.5,32.3,85.2,40.7,5.8,52.5,324.7,787.8,68.5,34.2,6.6,2.3,5.6,6,8.1,46.7,34.9,50,8.6,12,12.5,0,259.1,0,102.5,31.3,-4.1,0,1,1958.1,0,8297.5
"DOM_09",14.9,14.4,15.5,5,5.1,0,0.9,4.6,5.2,4.2,7.5,3.2,2.3,0.3,0,0,10.2,0.2,0,1.9,36.2,65.3,0.1,3.2,0,0,0,0,0.1,0,4.9,7.3,1.6,0.1,0.1,0,0,0,158.6,0,1.2,0,0,525,0,899.1
"DOM_10T12",8117.6,8.4,6.6,1,41473.2,322.1,111.2,521,350,4116.7,253.8,135.4,169.1,171.9,112.1,115.3,297.7,263.7,64.3,282.4,663.2,547.5,3780.6,448.8,13605.9,117.9,64.7,93.2,202.1,478.5,1437.1,3010.2,938.3,3579.8,2373.4,0,101276.3,27.2,6766.7,472.1,121.6,0,1126.4,43198.6,0,241223.5
"DOM_13T15",28.2,2.5,1.2,0.2,108.3,1814.8,34.3,97.5,26.5,199,208.5,36,30.6,71,44.8,70.5,127.6,582.9,36.8,459.4,43.9,166.8,301.2,76.5,46.1,12.7,10.8,17.8,28.4,38.1,104.4,98.6,24.5,98.9,80.2,0,16923.6,0,90.1,314.9,31.7,0,1004.2,11075.5,0,34569.7
"DOM_16",49.1,65.8,19.6,1.2,130,46.2,4481.6,508.1,25.4,228.5,70.6,103.1,73.1,276.1,102.9,89,544.3,299.9,114.2,2802.6,157.7,3868.2,284.8,84.2,58.4,10.8,30.3,11.2,21.5,741.5,107.2,122.3,74.2,59.7,411.3,0,2004.8,0,59.8,4918.1,567.8,0,29.6,7588.9,0,31243.4
"DOM_17T18",85.2,29.5,30.5,1.1,2249.9,321.8,232.5,20305.6,97,2464.3,730.2,529.3,218.2,757,1122.6,962.2,1138.5,1278.4,108.7,1303.4,500.1,646.8,5198,1278,369.4,6402.9,1187.1,473,1381.6,726.8,3754,1567,486.9,485.8,502.8,0,7259.5,0.1,175,277.4,-148.1,0,120.7,21698.2,0,88309.1
"DOM_19",1703.2,202.3,277.7,22.7,904.4,280.8,377.1,337.5,6549.5,4958.1,1277.1,649.3,3527.8,489.6,347.9,436.7,666.5,884.7,284.6,424,1740.2,4048,4124.9,17097.7,340.2,312.3,228.5,381.6,256.7,1002.7,1471.8,1516.8,366.2,601.3,730.8,0,31121.9,0.2,1053.1,445,25.6,0,91.1,20526.5,0,112084.6
"DOM_20T21",1500.8,181.3,135.1,9.2,1698.4,1672,1473.3,2344.2,1318.5,26885.7,11326.7,1365.2,3542.3,1564.1,1469,817.8,2498.5,4723.6,519.5,1150.3,790,3170.1,2286.3,954,414.1,213.1,191.3,392.8,426.5,988.7,1444.5,807.6,273.2,2168.9,911.5,0,25367.6,0.8,16219.4,1992.3,68.5,0,415.2,117363.1,0,243055
